"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Agency","SWQAltitude","SWQLanduse","Region","TrendScore","CouncilSiteID"
"lawa-100688","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Kopuapunamu Str Trib at Te Araroa"
"lawa-100689","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Koranga Rv at Koranga Valley Rd"
"lawa-100690","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Koranga Trib at Rakauroa Rd"
"lawa-100691","MCI",3,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Kouetumara Str at Ihungia Rd"
"lawa-100692","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Kurunui Str at Holdsworth Br SH2"
"lawa-100693","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Lottin Point Road Stream"
"lawa-100694","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Makahakaha Stream"
"lawa-100695","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Makokomuka Str at Waiapu Rd"
"lawa-100696","MCI",3,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangakino Str at Mangatokerau Rd"
"lawa-100697","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangaoai Str at Mangaoai Rd"
"lawa-100698","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangaoparo River at Mangaoparo Road"
"lawa-100699","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangaotara Str at Tiniroto Rd"
"lawa-100700","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangatu Trib"
"lawa-100701","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Maraetaha Str at No2 Br"
"lawa-100702","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Marumoko Str at Marumoko Rd"
"lawa-100703","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Pakarae Trib at Whangara Rd"
"lawa-100704","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Papokeka Str at Pehiri"
"lawa-100705","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Parihihonou Str at SH2 Overbridge"
"lawa-100706","MCI",3,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Pakarae trib Stevens Road"
"lawa-100707","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Te Arai River at DW Bush Intake Above Weir"
"lawa-100708","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Te Arai Rv at Waingake"
"lawa-100709","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Te Arai Trib at Waingake Rd"
"lawa-100710","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Te Arai Trib at Waugh Rd"
"lawa-100711","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Upper Motu Trib at Mangatu"
"lawa-100714","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waihuka at No2 Br"
"lawa-100715","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waihuka River at No3 Br"
"lawa-100716","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waikakariki Trib at Quarry"
"lawa-100718","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waikohu Rv at Oliver Rd"
"lawa-100719","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Wainui Str at Heath Johnston Park"
"lawa-100721","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waipaoa at Armstrong Rd"
"lawa-100722","MCI",3,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waipaoa Trib at Lavenham-Humphrey Rd"
"lawa-100723","MCI",2,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waipaoa Trib at Pipiwhakao Road"
"lawa-100724","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waipiro Str at Te Puia"
"lawa-100725","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waitekaha Str at Tuparoa Rd"
"lawa-100727","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Whakarau Trib at Whakarau Rd"
"lawa-100728","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Whakauranga Br at West Ho Rd"
"lawa-100729","MCI",5,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Wharekopae above falls"
"lawa-101795","MCI",4,1,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Mahiaruhe Stream at Tutira Outlet S.H.2"
"lawa-101796","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Ohara Stream at Big Hill Road"
"lawa-101797","MCI",6,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Ohiwia Stream at Broughtons Br."
"lawa-101798","MCI",3,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Poporangi Stream at Ohara Stn."
"lawa-101799","MCI",6,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Te Ngarue Stream D/S Kotomangengi"
"lawa-101800","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Waihua River at Waihua Valley Road"
"lawa-101801","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Waikoau River at Waikoau Road"
"lawa-101920","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Kuku at N. Johnstone Farm Bridge"
"lawa-101924","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Makahika Above Ohau Confluence"
"lawa-101926","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Makaretu Above Ohau Confluence"
"lawa-101928","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Makorokio at Tirohanga Station"
"lawa-101929","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,-1,64.3333333333333,28,-0.0357142857142857,0,1,0.5,"ok",0,0.875,0,82.53845,64.3333333333333,-0.23323754789272,82.6404914272031,-4.20025195106917,1.67456659970223,"WARNING: Sen slope influenced by censored values",0.598455547416057,0.598455547416057,0.598455547416057,-0.282580479634304,NA,"Indeterminate",10,"yearly","hrc","upland","rural","wanganui manawatu",0,"Makotuku at d/s Raetihi STP"
"lawa-101930","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Manakau at Cemetery"
"lawa-101931","MCI",8,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland","rural","wanganui manawatu",NA,"Manawatu at d/s PNCC STP"
"lawa-101933","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,17,64.3333333333333,28,0.607142857142857,1.99481192381612,0.0460633963935743,0.0230316981967871,"ok",0,0.875,0,105.7,64.3333333333333,2.06618121390433,104.796045718917,0.296850807133332,3.09448974846308,"WARNING: Sen slope influenced by censored values",0.0230316981967871,0.0230316981967871,0.0230316981967871,1.95475989962566,NA,"Very likely improving",10,"yearly","hrc","lowland","rural","wanganui manawatu",2,"Mangaatua at d/s Woodville STP"
"lawa-101940","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,-8,65.3333333333333,28,-0.285714285714286,-0.866025403784439,0.386476230771233,0.806761884614384,"ok",0,1,0,99.6,65.3333333333333,-0.314266207094011,99.7374914656036,-2.20708190000376,1.63529511899204,"WARNING: Sen slope influenced by censored values",0.852958466918204,0.852958466918204,0.852958466918204,-0.315528320375513,NA,"Likely degrading",10,"yearly","hrc","lowland","rural","wanganui manawatu",-1,"Mangatainoka at d/s DB Breweries"
"lawa-101941","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,-7,64.3333333333333,28,-0.25,-0.748054471431045,0.454427302256834,0.772786348871583,"ok",0,0.875,0,102,64.3333333333333,-1.17821621438263,102.515469593792,-3.98261537127677,1.47473408366026,"WARNING: Sen slope influenced by censored values",0.840716250678349,0.840716250678349,0.840716250678349,-1.15511393566925,NA,"Likely degrading",10,"yearly","hrc","lowland","rural","wanganui manawatu",-1,"Mangatainoka at d/s Pahiatua STP"
"lawa-101942","MCI",8,0,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","upland","rural","wanganui manawatu",NA,"Mangatera at d/s Dannevirke STP"
"lawa-101944","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,-5,61.6666666666667,28,-0.178571428571429,-0.509371631973611,0.610491756745271,0.694754121627364,"ok",0,0.75,0,119,61.6666666666667,-0.674882335013383,119.295261021568,-3.80825433048039,0.973370856694697,"WARNING: Sen slope influenced by censored values",0.777583495681739,0.845837566344165,0.694754121627364,-0.567128012616288,NA,"Likely degrading",10,"yearly","hrc","upland","rural","wanganui manawatu",-1,"Mangawhero at d/s Ohakune STP"
"lawa-101947","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Ohau at u/s Makahika Confluence"
"lawa-101949","MCI",8,0,1,NA,NA,8,8,7,0.428879857553055,8,1,64.3333333333333,28,0.0357142857142857,0,1,0.5,"ok",0,0.875,0,98.5,64.3333333333333,0.165421195652174,98.4276282269022,-2.2073830092161,1.84179532529301,"WARNING: Sen slope influenced by censored values",0.5,0.5,0.5,0.167940300154491,NA,"Indeterminate",10,"yearly","hrc","lowland","rural","wanganui manawatu",0,"Oroua at d/s Feilding STP"
"lawa-101961","MCI",4,0,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hrc","lowland",NA,"wanganui manawatu",NA,"Waikawa at u/s Manakau Confluence"
"lawa-102196","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","wcrc","lowland","rural","west coast",NA,"Mawheraiti Rv @ Atarau Br"
"lawa-102228","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Makarika Str at Keelan Rd"
"lawa-102229","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangaehu Stream at Marshall road"
"lawa-102230","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mangaokura Stream"
"lawa-102231","MCI",4,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Mata Upper"
"lawa-102233","MCI",3,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","gdc","unstated",NA,"gisborne",NA,"Waiau River at Tauwhareparae"
"lawa-102235","MCI",10,1,1,NA,NA,10,10,9,0.437274188913867,10,11,125,45,0.244444444444444,0.894427190999916,0.371093369522698,0.185546684761349,"ok",0,1,0,64.66665,125,0.700913945484581,64.3512387245319,-0.740281435129997,1.40295093780199,"WARNING: Sen slope influenced by censored values",0.202327752650074,0.202327752650074,0.202327752650074,1.08388782391632,NA,"Likely improving",10,"yearly","ecan","lowland","rural","canterbury",1,"SQ30305"
"lawa-102236","MCI",6,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","ac","Unstated",NA,"auckland",NA,"8023"
"lawa-102238","MCI",6,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","ac","Unstated",NA,"auckland",NA,"8022"
"lawa-102690","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","urban","hawkes bay",NA,"Ruahapia Stream at Show Grounds"
"lawa-102691","MCI",1,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Poukawa Stream at Te Mahanga Road"
"lawa-102692","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Mangamahaki Stream at Tamumu"
"lawa-102693","MCI",5,0,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Makara Stream at St Lawrence Road"
"lawa-102694","MCI",2,0,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Porangahau Strm US Maharakeke Strm"
"lawa-102695","MCI",6,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Makaretu Stream at Speedy Rd Bridge Gw8"
"lawa-102696","MCI",7,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Maharakeke Stream at State Highway 2 Br"
"lawa-102697","MCI",7,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Tukituki River at Waipuk Onga Road"
"lawa-102698","MCI",6,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","upland","rural","hawkes bay",NA,"Tukipo River U/S Makaretu Confluence"
"lawa-102699","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","hbrc","lowland","rural","hawkes bay",NA,"Nuhaka River at Nuhaka Valley Road"
"lawa-102722","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed",NA,NA,NA,NA,NA,NA
"lawa-102723","MCI",4,0,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","ac","lowland","urban","auckland",NA,"108123"
"lawa-102724","MCI",6,0,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed",NA,NA,NA,NA,NA,NA
"lawa-102725","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed",NA,NA,NA,NA,NA,NA
"lawa-102726","MCI",7,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed",NA,NA,NA,NA,NA,NA
"lawa-102727","MCI",5,0,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"unassessed","ac","lowland","urban","auckland",NA,"10713"
