"SiteID","CouncilSiteID","LawaSiteID","Macro","Region","Agency","SWQLanduse","SWQAltitude","Lat","Long"
"Black Valley Stream at Lake","RW Black Vly @ 30m us Lake","TDC-00003",FALSE,"tasman","tdc","rural","upland",-41.80629339,172.84617482
"Graham at Farm Forest Boundary","RW Graham @ farm forest bdy","TDC-00052",FALSE,"tasman","tdc","forest","upland",-41.64667155,172.84094712
"Hunters at Kikiwa","RW Hunters @ Kikiwa","TDC-00032",FALSE,"tasman","tdc","rural","upland",-41.67616535,172.86541913
"Kaituna at 500m u-s Track start","RW Kaituna @ 500m us Track start","TDC-00048",FALSE,"tasman","tdc","rural","upland",-40.71319654,172.57206017
"Kaituna at Sollys Road","RW Kaituna @ Sollys Rd","TDC-00004",FALSE,"tasman","tdc","rural","lowland",-40.7144525,172.61401095
"Kikiwa at Kikiwa","RW Kikiwa @ Kikiwa","TDC-00031",FALSE,"tasman","tdc","rural","upland",-41.65521451,172.85783634
"Lee at Meads Br","RW Lee @ Meads Br","TDC-00020",FALSE,"tasman","tdc","rural","lowland",-41.40767821,173.15891132
"Little Sydney at Factory Rd","RW Little Sydney @ Factory Rd","TDC-00025",FALSE,"tasman","tdc","rural","lowland",-41.07574819,172.98451286
"Mangles at 1.5km u-s Tutaki","RW Mangles @ 1.5 km u-s Tutaki","TDC-00024",FALSE,"tasman","tdc","rural","lowland",-41.81640301,172.4733996
"Mangles at Gorge","RW Mangles @ Gorge","TDC-00005",FALSE,"tasman","tdc","rural","upland",-41.81735147,172.43055247
"Matakitaki at SH6 Murchison","RW Matakitaki @ SH6 Murchison","TDC-00022",FALSE,"tasman","tdc","rural","lowland",-41.79958182,172.31978935
"Motueka at u-s Wangapeka","RW Motueka @ u-s Wangapeka","TDC-00034",FALSE,"tasman","tdc","rural","lowland",-41.33434574,172.79478968
"RW Motupiko @ Christies","RW Motupiko @ Christies","TDC-00008",FALSE,"tasman","tdc","rural","upland",-41.61867038,172.80716657
"Motupipi at Abel Tasman Dr","RW Motupipi @ Abel Tasman Dr","TDC-00037",FALSE,"tasman","tdc","rural","lowland",-40.84929637,172.84042531
"Motupipi at Factory Farm Br","RW Motupipi @ Factory Farm Br","TDC-00041",FALSE,"tasman","tdc","rural","lowland",-40.85827395,172.8194739
"Motupipi at Reillys Br","RW Motupipi @ Reillys Br","TDC-00038",FALSE,"tasman","tdc","rural","lowland",-40.85596829,172.83172442
"Murchison Creek at 20m u-s SH6","RW Murchison Ck @ 20m u-s SH6","TDC-00023",FALSE,"tasman","tdc","rural","upland",-41.79984114,172.32251901
"Onahau at Onahau Rd","RW Onahau @ Onahau Rd","TDC-00047",FALSE,"tasman","tdc","rural","lowland",-40.80679783,172.76373695
"Onekaka at Shambala Br","RW Onekaka @ Shambala Br","TDC-00046",FALSE,"tasman","tdc","rural","lowland",-40.7584504,172.70563171
"Onekaka at u-s Ironstone","RW Onekaka @ u-s Ironstone","TDC-00045",FALSE,"tasman","tdc","rural","lowland",-40.77669534,172.69618933
"Powell at 40m u-s Motupipi Rv","RW Powell @ 40m u-s Motupipi Rv","TDC-00040",FALSE,"tasman","tdc","rural","lowland",-40.85631073,172.8318066
"Powell at Glenview Rd","RW Powell @ Glenview Rd","TDC-00039",FALSE,"tasman","tdc","rural","lowland",-40.87882013,172.82996934
"Redwood Valley at Greenacres Rd","RW Redwood Vly @ Greenacres Rd","TDC-00086",FALSE,"tasman","tdc","rural","lowland",-41.30195394,173.0944855
"Reservoir Creek at 20m d-s Salisbury Rd","RW Reservoir Ck @ 20m d-s Salisbury Rd","TDC-00019",FALSE,"tasman","tdc","urban","lowland",-41.3342452,173.20093156
"Reservoir Creek at Marlborough Crescent","RW Reservoir Ck @ Marlborough Cr","TDC-00009",FALSE,"tasman","tdc","rural","lowland",-41.34853759,173.20254141
"Riwaka at Northbranch Source","RW Riwaka @ Northbranch Source","TDC-00026",FALSE,"tasman","tdc","rural","lowland",-41.03388182,172.90096178
"Roding at Twin Bridges","RW Roding @ Twin Bridges","TDC-00011",FALSE,"tasman","tdc","rural","lowland",-41.38627437,173.16017485
"Seaton Valley at Stafford Dr","RW Seaton Vly @ Stafford Dr","TDC-00027",FALSE,"tasman","tdc","rural","lowland",-41.24374003,173.09004552
"Sherry at Blue Rock","RW Sherry @ Blue Rock","TDC-00035",FALSE,"tasman","tdc","rural","upland",-41.38086745,172.73593439
"Sherry at u-s Cave Cr","RW Sherry @ u-s Cave Ck","TDC-00012",FALSE,"tasman","tdc","rural","upland",-41.48734013,172.70058363
"RW Takaka @ Harwoods","RW Takaka @ Harwoods","TDC-00013",FALSE,"tasman","tdc","rural","lowland",-41.02990805,172.79696308
"RW Takaka @ Kotinga","RW Takaka @ Kotinga","TDC-00014",FALSE,"tasman","tdc","rural","lowland",-40.86370741,172.80376047
"Tasman Valley at u-s Jesters House","RW Tasman @ u-s Jesters Hse","TDC-00028",FALSE,"tasman","tdc","rural","lowland",-41.19648733,173.05774509
"Waimea at SH60 Appleby","RW Waimea @ SH60 Appleby","TDC-00015",FALSE,"tasman","tdc","rural","lowland",-41.30970201,173.13000163
"RW Wairoa @ Irvines","RW Wairoa @ Irvines","TDC-00016",FALSE,"tasman","tdc","rural","lowland",-41.40313729,173.13119261
"Wairoa at Pig Valley","RW Wairoa @ Pig Vly","TDC-00021",FALSE,"tasman","tdc","rural","upland",-41.47104811,173.07863479
"Waiwhero at Cemetery","RW Waiwhero @ Cemetery","TDC-00029",FALSE,"tasman","tdc","rural","lowland",-41.1879233,172.93049313
"Wangapeka at 5km u-s Dart","RW Wangapeka @ 5km u-s Dart","TDC-00036",FALSE,"tasman","tdc","rural","upland",-41.44334463,172.5964473
"RW Wangapeka @ Walter Peak","RW Wangapeka @ Walter Peak","TDC-00017",FALSE,"tasman","tdc","rural","lowland",-41.3400888,172.76454499
"Watercress at u-s Dairy Factory","RW Watercress @ u-s Dairy Factory","TDC-00042",FALSE,"tasman","tdc","rural","lowland",-40.85502234,172.81408441
"Winter Creek at 50m u-s Abel Tasman Dr","RW Winter @ 50m u-s Abel Tasman Dr","TDC-00018",FALSE,"tasman","tdc","rural","lowland",-40.83140405,172.8939222
"1146","Sandy Creek U/S Lake Tutira Outlet","HBRC-00023",FALSE,"hawkes bay","hbrc","rural","upland",-39.2104610359818,176.889495199643
"Sawyers Ck @ Bush Fringe","Sawyers Ck @ Bush Fringe","WCRC-00008",FALSE,"west coast","wcrc","forest","lowland",-42.49104989,171.2149949
"Sawyers Ck @ Dixon Pk","Sawyers Ck @ Dixon Pk","WCRC-00007",FALSE,"west coast","wcrc","forest","lowland",-42.45722201,171.20557022
"Seven Mile Ck @ 300m d/s Raleigh Ck","Seven Mile Ck @ 300m d/s Raleigh Ck","WCRC-00010",FALSE,"west coast","wcrc","forest","lowland",-42.38618464,171.25152223
"Seven Mile Ck @ Dunollie 400m u/s Ox Pd","Seven Mile Ck @ Dunollie 400m u/s Ox Pd","WCRC-00009",FALSE,"west coast","wcrc","forest","lowland",-42.38985385,171.25591537
"Seven Mile Ck @ SH6 Rapahoe","Seven Mile Ck @ SH6 Rapahoe","WCRC-00012",FALSE,"west coast","wcrc","forest","lowland",-42.37614725,171.24294636
"Seven Mile Ck @ u/s Tillers Mine Ck","Seven Mile Ck @ u/s Tillers Mine Ck","WCRC-00011",FALSE,"west coast","wcrc","forest","lowland",-42.38660338,171.28399442
"Shag River at Craig Rd","Shag at Craig Road","ORC-00133",FALSE,"otago","orc","rural","lowland",-45.42550192,170.66332312
"Shag River at Goodwood Pump","Shag at Goodwood Pump","ORC-00061",FALSE,"otago","orc","rural","lowland",-45.47478249,170.7547475
"Sharland at Maitai Confluence","Sharland at Maitai Confluence","NCC-00017",FALSE,"nelson","ncc","forest","lowland",-41.27530175,173.32872569
"Shotover River at Bowens Peak","Shotover at Bowens Peak","NRWQN-00031",FALSE,"otago","niwa","rural","upland",-44.9899736487785,168.714982015375
"Silverstream at Taieri Depot","Silverstream at Taieri Depot","ORC-00066",FALSE,"otago","orc","rural","lowland",-45.87270712,170.32208411
"Raukokore at SH35","SO991920","EBOP-00022",FALSE,"bay of plenty","boprc","forest","lowland",-37.6736212535426,177.873695915599
"Spring Creek at Wairau River Floodgates","Spring Creek at Wairau River Floodgates","MDC-00024",FALSE,"marlborough","mdc","rural","lowland",-41.44547299,173.97029634
"Omarama Stream SH8","SQ10005","ECAN-00117",FALSE,"canterbury","ecan","forest","upland",-44.4898317092287,169.957668950886
"Willowburn Quailburn Road","SQ10012","ECAN-00001",FALSE,"canterbury","ecan","rural","upland",-44.4586391847475,169.97260940189
"Sutherlands Creek Ben Omar Road","SQ10037","ECAN-00002",FALSE,"canterbury","ecan","rural","upland",-44.4652256134142,170.037831405501
"Hakataramea River Cattle Creek","SQ10057","ECAN-00003",FALSE,"canterbury","ecan","rural","upland",-44.5092562695125,170.680355318672
"Maerewhenua River SH83","SQ10160","ECAN-00118",FALSE,"canterbury","ecan","rural","lowland",-44.8564982075111,170.689990017747
"Otiake River Mt Bell Station","SQ10167","ECAN-00119",FALSE,"canterbury","ecan","rural","upland",-44.8177079794271,170.509193269944
"Penticotico Stream SH83","SQ10174","ECAN-00121",FALSE,"canterbury","ecan","rural","lowland",-44.8159015795211,170.636526011416
"Mary Burn d/s SH8","SQ10275","ECAN-00123",FALSE,"canterbury","ecan","rural","upland",-44.1748838871789,170.323268662045
"Otematata River SH83","SQ10301","ECAN-00124",FALSE,"canterbury","ecan","rural","upland",-44.6045386487108,170.202876326489
"Wairepo Creek at Arm Inlet","SQ10804","ECAN-00007",FALSE,"canterbury","ecan","forest","upland",-44.304589203999,170.070366166664
"Cattle Creek Morland Settlement Road","SQ10814","ECAN-00008",FALSE,"canterbury","ecan","rural","upland",-44.5088760634413,170.675740062008
"Deadman Stream Hakataramea Valley Road","SQ10818","ECAN-00010",FALSE,"canterbury","ecan","rural","upland",-44.5980074564774,170.63545129395
"Ashburton River at SH1","SQ20104","ECAN-00014",FALSE,"canterbury","ecan","urban","lowland",-43.9095209565713,171.738744417191
"Ashburton River North Branch at Digbys Bridge","SQ20106","ECAN-00016",FALSE,"canterbury","ecan","rural","lowland",-43.8538069758746,171.731047467937
"Ashburton River South Branch at Hills Road","SQ20107","ECAN-00018",FALSE,"canterbury","ecan","rural","lowland",-43.8677201381674,171.699936171661
"Ashburton River North Branch at SH72","SQ20112","ECAN-00020",FALSE,"canterbury","ecan","rural","upland",-43.6052352191034,171.531915171048
"Rangitata River Mouth","SQ20175","ECAN-00181",FALSE,"canterbury","ecan","rural","lowland",-44.1850131926087,171.508910788281
"Rangitata River Upstream of SH1 bridge","SQ20176","ECAN-00025",FALSE,"canterbury","ecan","rural","lowland",-44.0514733151779,171.402048221479
"Rangitata River SH72","SQ20177","ECAN-00026",FALSE,"canterbury","ecan","rural","upland",-43.9746291022334,171.300218477889
"Smithfield Creek Te Awa Rd","SQ20195","ECAN-00027",FALSE,"canterbury","ecan","rural","lowland",-44.2107394898403,171.26315101513
"Taumatakahu Stream Murray St","SQ20199","ECAN-00028",FALSE,"canterbury","ecan","urban","lowland",-44.2492570143838,171.300171998514
"Orari River Gorge","SQ20203","ECAN-10026",FALSE,"canterbury","ecan","rural","upland",-43.9271448534264,171.191418354195
"Opihi River mouth/Milford Lagoon","SQ20236","LAWA-102226",FALSE,"canterbury","ecan","rural","lowland",-44.2806996853321,171.346370688226
"Temuka River Manse Bridge","SQ20252","ECAN-00034",FALSE,"canterbury","ecan","rural","lowland",-44.244727215606,171.267715890338
"Raukapuka Creek Coach Road","SQ20318","ECAN-00036",FALSE,"canterbury","ecan","rural","lowland",-44.1263406312623,171.26409968914
"Waihi River Waimarie","SQ20332","ECAN-00038",FALSE,"canterbury","ecan","rural","upland",-44.0034631945214,171.165278923676
"Te Ngawai River 200m u/s Te Ngawai Road","SQ20350","ECAN-00040",FALSE,"canterbury","ecan","rural","lowland",-44.245427456632,171.113245952234
"Saltwater Creek SH1 Bridge","SQ20401","ECAN-00042",FALSE,"canterbury","ecan","urban","lowland",-44.4177432490757,171.242543374206
"Pareora River SH1","SQ20450","ECAN-00180",FALSE,"canterbury","ecan","rural","lowland",-44.4914282600275,171.192857999736
"Ashburton River South Branch at Buicks Bridge","SQ20497","LAWA-102225",FALSE,"canterbury","ecan","rural","upland",-43.5831579951859,171.160981174229
"Boundary Drain Trigpole Road","SQ20509","ECAN-00045",FALSE,"canterbury","ecan","rural","lowland",-44.0944191842254,171.62389841754
"Petries Drain Canal Road","SQ20541","ECAN-00182",FALSE,"canterbury","ecan","rural","lowland",-44.2081917534209,171.379688390064
"Rhodes Stream Parke Road","SQ20545","ECAN-00046",FALSE,"canterbury","ecan","rural","lowland",-44.2266638342398,171.407107057755
"Waihao River Bradshaw Bridge","SQ20575","ECAN-00047",FALSE,"canterbury","ecan","rural","lowland",-44.7793002290277,171.157808543354
"Waihao River McCulloch Bridge","SQ20577","ECAN-00049",FALSE,"canterbury","ecan","rural","lowland",-44.8004997872664,170.975731755204
"Pareora River Pareora Huts","SQ20606","ECAN-10029",FALSE,"canterbury","ecan","rural","lowland",-44.4116398447393,171.057029185073
"Hae Hae Te Moana River South Branch Sheep Dip Road","SQ20725","ECAN-00050",FALSE,"canterbury","ecan","rural","upland",-44.0414997577651,171.111039569109
"Tekapo River at Steel Bridge","SQ20785","ECAN-00184",FALSE,"canterbury","ecan","rural","upland",-44.3084801868937,170.234077755284
"North Branch Ohapi Creek Guild Rd","SQ21044","ECAN-00177",FALSE,"canterbury","ecan","rural","lowland",-44.2020107208561,171.345405334911
"Ohapi Creek Guild Rd","SQ21045","ECAN-00178",FALSE,"canterbury","ecan","forest","lowland",-44.2152131930692,171.32631762896
"Ohapi Creek South Branch Guild Rd","SQ21046","ECAN-00179",FALSE,"canterbury","ecan","forest","lowland",-44.2159607438904,171.325095232981
"Ohapi Creek upstream Orari River Confluence","SQ21047","ECAN-00052",FALSE,"canterbury","ecan","rural","lowland",-44.2399269167372,171.386471284131
"Orakipaoa Creek Milford Lagoon Rd","SQ21049","ECAN-00053",FALSE,"canterbury","ecan","rural","lowland",-44.2639841523325,171.336934555297
"Waikakahi Stream Cock & Hen Road","SQ21160","ECAN-00054",FALSE,"canterbury","ecan","rural","lowland",-44.871471120161,170.965024215105
"Waikakahi Stream Te Maiharoa Road","SQ21254","ECAN-00183",FALSE,"canterbury","ecan","rural","lowland",-44.9163014487447,171.09499556633
"Waikakahi Stream Old Ferry Road","SQ21255","LAWA-100476",FALSE,"canterbury","ecan","rural","lowland",-44.8904881714994,171.034245077109
"Whitneys Creek Carrolls Rd","SQ21289","ECAN-00055",FALSE,"canterbury","ecan","rural","lowland",-44.8990727578079,171.122406750752
"Buchanans Creek upstream confluence Waihao River","SQ21292","ECAN-00057",FALSE,"canterbury","ecan","rural","lowland",-44.7753082562782,171.152927657569
"Sir Charles Creek end of Haymans Road","SQ21296","ECAN-00058",FALSE,"canterbury","ecan","rural","lowland",-44.749172725692,171.160595312284
"Hook River Beach Road","SQ21298","ECAN-00059",FALSE,"canterbury","ecan","rural","lowland",-44.6762283808225,171.147463390604
"Hook Drain end Hook-Beach Road","SQ21299","ECAN-00061",FALSE,"canterbury","ecan","rural","lowland",-44.6656823451987,171.161980272293
"Coopers Creek SH72","SQ21309","ECAN-00062",FALSE,"canterbury","ecan","forest","upland",-44.0155449931473,171.277695291966
"Taitarakihi Creek SH1","SQ22030","ECAN-00127",FALSE,"canterbury","ecan","urban","lowland",-44.3733473973493,171.24138452967
"McKinnons Stream Wallaces Bridge","SQ26221","ECAN-00065",FALSE,"canterbury","ecan","urban","lowland",-44.1521484301623,171.480380494462
"Parakanoi Drain Lower Beach Road","SQ26242","ECAN-00194",FALSE,"canterbury","ecan","rural","lowland",-44.0857748989782,171.697862008791
"Forks Stream u/s SH8","SQ26368","ECAN-00128",FALSE,"canterbury","ecan","rural","upland",-44.000725375594,170.411869590627
"Irishman Creek u/s SH8","SQ26369","ECAN-00129",FALSE,"canterbury","ecan","rural","upland",-44.0873506144388,170.348796015335
"Orari River Parke Rd","SQ26633","ECAN-00069",FALSE,"canterbury","ecan","forest","lowland",-44.2376928368112,171.392203175831
"Bush Stream Rangitata Gorge Road, at bridge","SQ26931","ECAN-00145",FALSE,"canterbury","ecan","rural","upland",-43.6217877106542,170.878482539016
"Deep Stream Access Road near Tui House","SQ26932","ECAN-00146",FALSE,"canterbury","ecan","rural","upland",-43.6625053791851,170.928847143554
"Leader River u/s SH1","SQ30011","ECAN-00130",FALSE,"canterbury","ecan","rural","lowland",-42.6875872916473,173.302487731526
"Waipara River u/s Teviotdale Bridge","SQ30162","ECAN-00070",FALSE,"canterbury","ecan","rural","lowland",-43.1278646888299,172.778902375745
"Ashley River 50m u/s SH1","SQ30175","ECAN-00071",FALSE,"canterbury","ecan","rural","lowland",-43.2768152586731,172.688643197524
"Ashley River u/s Ashley Gorge Rd","SQ30184","ECAN-00134",FALSE,"canterbury","ecan","forest","upland",-43.2279572476556,172.228581147845
"Taranaki Creek 20m u/s Gressons Rd","SQ30215","ECAN-00175",FALSE,"canterbury","ecan","rural","lowland",-43.304987806574,172.64219236937
"Waikuku Stream d/s SH1","SQ30222","ECAN-00072",FALSE,"canterbury","ecan","rural","lowland",-43.2896237670408,172.685238044038
"Kaputone Creek Belfast Road","SQ30305","LAWA-102235",FALSE,"canterbury","ecan","rural","lowland",-43.4521937116552,172.639706390701
"Kaiapoi River u/s Island Rd","SQ30332","ECAN-00079",FALSE,"canterbury","ecan","rural","lowland",-43.3755752336847,172.633582842597
"Cam River u/s Bramleys Road","SQ30369","ECAN-00080",FALSE,"canterbury","ecan","rural","lowland",-43.3433888423596,172.636995813286
"South Brook u/s Marsh Rd","SQ30390","ECAN-00148",FALSE,"canterbury","ecan","urban","lowland",-43.3250996233005,172.602311594076
"Cust River u/s Skewbridge Road","SQ30400","ECAN-00081",FALSE,"canterbury","ecan","rural","lowland",-43.3713567159681,172.628944258392
"Ohoka River u/s Island Rd","SQ30426","ECAN-00082",FALSE,"canterbury","ecan","rural","lowland",-43.3751033368526,172.632388763135
"Otukaikino Creek u/s Dickeys Rd","SQ30445","ECAN-00083",FALSE,"canterbury","ecan","urban","lowland",-43.4355809672572,172.634987541677
"Aylmers Valley Stream opposite Aubrey St","SQ30707","ECAN-00149",FALSE,"canterbury","ecan","urban","lowland",-43.8103151997242,172.961527112424
"Kaituna Stream off Kaituna Valley Road","SQ30782","ECAN-00084",FALSE,"canterbury","ecan","rural","lowland",-43.7564555430136,172.682471130228
"LII Stream u/s Pannetts Rd","SQ30878","ECAN-00085",FALSE,"canterbury","ecan","rural","lowland",-43.6949731028679,172.450465203507
"Selwyn River u/s Coes Ford bridge","SQ30916","ECAN-00086",FALSE,"canterbury","ecan","rural","lowland",-43.6961298123559,172.412879789812
"Selwyn River u/s Whitecliffs Rd","SQ30928","ECAN-00088",FALSE,"canterbury","ecan","rural","upland",-43.4613290495938,171.892979434992
"Waireka/Waianiwaniwa River u/s Auchenflower Rd","SQ30945","ECAN-00151",FALSE,"canterbury","ecan","rural","upland",-43.4349392519096,171.985995621527
"Boggy Creek u/s Lake Road","SQ30976","ECAN-00091",FALSE,"canterbury","ecan","rural","lowland",-43.7655479551051,172.357850515526
"Doyleston Drain at Drain Rd recorder","SQ30977","ECAN-00092",FALSE,"canterbury","ecan","rural","lowland",-43.7709325765678,172.353396823308
"Harts Creek d/s Lower Lake Rd","SQ30992","ECAN-00093",FALSE,"canterbury","ecan","rural","lowland",-43.7972389587475,172.338616217212
"Rakaia River north bank d/s SH1","SQ31018","ECAN-00094",FALSE,"canterbury","ecan","rural","lowland",-43.7397115223236,172.043162753025
"Rakaia River Gorge 50m d/s recorder","SQ31020","ECAN-00095",FALSE,"canterbury","ecan","rural","upland",-43.5180350275828,171.657604831457
"French Farm Stream at recorder","SQ32732","ECAN-00152",FALSE,"canterbury","ecan","rural","lowland",-43.7776260788377,172.905677484553
"Halswell River u/s McCartneys bridge","SQ32872","ECAN-00097",FALSE,"canterbury","ecan","rural","lowland",-43.6843103268173,172.526588768498
"Kaiapoi River u/s Harpers Road","SQ32943","LAWA-100475",FALSE,"canterbury","ecan","rural","lowland",-43.4244280315712,172.56521827859
"Okuti River u/s Kinloch Road","SQ33055","ECAN-00100",FALSE,"canterbury","ecan","rural","lowland",-43.7874056111727,172.795547156479
"Okana River u/s SH75","SQ33056","ECAN-00101",FALSE,"canterbury","ecan","rural","lowland",-43.7649802686936,172.796801013942
"Conway River u/s Inland Road","SQ33148","ECAN-00153",FALSE,"canterbury","ecan","rural","upland",-42.462460042992,173.273456191827
"Kowhai River 100m u/s SH1","SQ33270","ECAN-00102",FALSE,"canterbury","ecan","rural","lowland",-42.4154852651802,173.631868766433
"Lyell Creek u/s SH1","SQ33273","ECAN-00103",FALSE,"canterbury","ecan","urban","lowland",-42.399110895721,173.679833150177
"Lyell Creek at Mill Road","SQ33274","ECAN-00176",FALSE,"canterbury","ecan","rural","lowland",-42.3765111944835,173.678720369756
"Lyell Creek above mouth","SQ33476","ECAN-10086",FALSE,"canterbury","ecan","urban","lowland",-42.4039557526444,173.68424533371
"Okarahia Stream u/s SH1","SQ33899","ECAN-00154",FALSE,"canterbury","ecan","forest","lowland",-42.5420066479243,173.450541729351
"Waipara River at Laidmore Rd","SQ33962","ECAN-00104",FALSE,"canterbury","ecan","rural","upland",-43.0594437966749,172.589733664695
"Taranaki Creek u/s Preeces Rd","SQ34191","ECAN-00106",FALSE,"canterbury","ecan","rural","lowland",-43.3048006696495,172.688770481981
"Warren Creek u/s Rorrisons Road","SQ34412","ECAN-00107",FALSE,"canterbury","ecan","rural","lowland",-42.3919663301672,173.672956353846
"Pahau River at recorder","SQ34417","ECAN-00172",FALSE,"canterbury","ecan","rural","lowland",-42.8288704887752,172.897317873205
"Dry Stream above Hurunui confl.","SQ34418","ECAN-00173",FALSE,"canterbury","ecan","rural","lowland",-42.8336805864753,172.860187248303
"Hurunui River above swing bridge","SQ34420","LAWA-102227",FALSE,"canterbury","ecan","rural","lowland",-42.907028389893,173.272968380587
"Lee River u/s Brooklands Farm bridge","SQ34538","ECAN-00109",FALSE,"canterbury","ecan","rural","lowland",-43.8555454576627,172.281227061587
"Waikekewai Creek u/s Gullivers Rd","SQ34540","ECAN-00110",FALSE,"canterbury","ecan","rural","lowland",-43.8537083711891,172.356385515877
"Middle Creek u/s Beach Rd","SQ34557","ECAN-00111",FALSE,"canterbury","ecan","rural","lowland",-42.3669867738309,173.684799562882
"Te Wharau Stream u/s Charteris Bay Road","SQ34569","ECAN-00155",FALSE,"canterbury","ecan","urban","lowland",-43.6541222165407,172.702475051359
"Hawkins River u/s Deans Road","SQ34580","ECAN-00112",FALSE,"canterbury","ecan","rural","upland",-43.4143966925868,172.033991084003
"Living Springs Stream at Allendale","SQ34626","ECAN-00135",FALSE,"canterbury","ecan","rural","lowland",-43.6409773453805,172.649371923523
"Saltwater Creek u/s Factory Rd","SQ34646","ECAN-00113",FALSE,"canterbury","ecan","rural","lowland",-43.2549060346199,172.688681951739
"Waiau River u/s Leslie Hills Road","SQ34704","ECAN-00114",FALSE,"canterbury","ecan","rural","upland",-42.6882154542009,172.799009745481
"Waiau River u/s Waiau bridge","SQ34705","ECAN-00115",FALSE,"canterbury","ecan","rural","lowland",-42.6543597722288,173.03486350283
"Waiau River u/s SH1","SQ34706","ECAN-00116",FALSE,"canterbury","ecan","rural","lowland",-42.7191671647482,173.284200534323
"Conway River u/s SH1","SQ34711","ECAN-00136",FALSE,"canterbury","ecan","rural","lowland",-42.5991126280267,173.417846725885
"Waitohi River 1.6km u/s Hurunui Confluence","SQ34865","ECAN-00137",FALSE,"canterbury","ecan","forest","upland",-42.8762436099963,172.749083166737
"St Leonards Drain at recorder","SQ34866","ECAN-00138",FALSE,"canterbury","ecan","rural","lowland",-42.8325038265467,172.903096631837
"Mason River d/s SH70","SQ34869","ECAN-00139",FALSE,"canterbury","ecan","rural","upland",-42.6347062112004,173.064848844442
"Zephyr Stream u/s Governors Bay Road","SQ34884","ECAN-00140",FALSE,"canterbury","ecan","forest","lowland",-43.6193323981988,172.649768621716
"North Brook u/s Marsh Rd","SQ34903","ECAN-00141",FALSE,"canterbury","ecan","rural","lowland",-43.3224069854104,172.623152639909
"Cam River 50m d/s Marsh Rd","SQ34905","ECAN-00189",FALSE,"canterbury","ecan","rural","lowland",-43.3221510815768,172.630218615612
"Ashburton River u/s mouth - Nth bank","SQ35080","ECAN-00168",FALSE,"canterbury","ecan","rural","lowland",-44.051088903944,171.804718001994
"Twizel River d/s Black Stilt Reserve","SQ35119","ECAN-00185",FALSE,"canterbury","ecan","rural","upland",-44.3306879606976,170.186715283422
"Wainui Stream u/s Wainui Main Rd","SQ35156","ECAN-00156",FALSE,"canterbury","ecan","rural","lowland",-43.8152149214658,172.902701061588
"Takamatua Stream u/s SH75","SQ35157","ECAN-00157",FALSE,"canterbury","ecan","rural","lowland",-43.7821941017146,172.970424245678
"Kahutara River at Dairy Farm Rd","SQ35172","ECAN-00160",FALSE,"canterbury","ecan","rural","lowland",-42.4081575233949,173.541717802496
"Blue Duck Creek Above SH1","SQ35173","ECAN-00161",FALSE,"canterbury","ecan","forest","lowland",-42.2791582986772,173.768140444263
"Hapuku River at SH1","SQ35174","ECAN-00162",FALSE,"canterbury","ecan","rural","lowland",-42.3113410056166,173.717602424253
"Barrys Bay Stream u/s Barrys Bay Valley Rd","SQ35234","ECAN-00163",FALSE,"canterbury","ecan","rural","lowland",-43.7607737262461,172.91094265321
"Pawsons Stream u/s Pawsons Valley Road","SQ35235","ECAN-00164",FALSE,"canterbury","ecan","rural","lowland",-43.740475723204,172.933227817536
"Purau Stream 100m u/s Purau Ave","SQ35236","ECAN-00190",FALSE,"canterbury","ecan","urban","lowland",-43.6398887786581,172.750504758188
"Teddington Stream off Gebbies Pass Road","SQ35545","ECAN-00191",FALSE,"canterbury","ecan","rural","lowland",-43.6738041516159,172.656177282696
"Quailburn Quailburn Road","SQ35792","ECAN-00186",FALSE,"canterbury","ecan","rural","upland",-44.4190472242949,169.900485924474
"Hinds River Lower Beach Road","SQ35798","ECAN-00193",FALSE,"canterbury","ecan","forest","lowland",-44.1049567805405,171.652852136689
"Clarence River above river mouth","SQ35800","ECAN-00195",FALSE,"canterbury","ecan","rural","lowland",-42.1697064366688,173.925876618539
"Clarence River over Jacks Pass","SQ35818","ECAN-00192",FALSE,"canterbury","ecan","rural","upland",-42.4577108842469,172.841467731169
"Otekaieke River Special School Road","SQ35871","ECAN-00188",FALSE,"canterbury","ecan","rural","upland",-44.8802143417114,170.53204048668
"Mandamus River at Tekoa Road","SQ35872","ECAN-00174",FALSE,"canterbury","ecan","rural","upland",-42.7877300364061,172.556570509842
"Ashburton River South Branch at Quarry Road","SQ35873","ECAN-00169",FALSE,"canterbury","ecan","rural","upland",-43.6600406392925,171.296705817493
"Gentleman Smith Stream at Hakatere-Heron Road","SQ35874","ECAN-00170",FALSE,"canterbury","ecan","rural","upland",-43.5374144020876,171.184322593976
"Lambies Stream at Ashburton Gorge Road","SQ35875","ECAN-00171",FALSE,"canterbury","ecan","rural","upland",-43.6173618848878,171.181902258707
"Ahuriri River Ben Omar","SQ35876","ECAN-00187",FALSE,"canterbury","ecan","rural","upland",-44.4883902984972,170.058049786652
"38002 *or* Stony River at Mangatete Road","Stony at Mangatete Bridge *or* STY000300","TRC-00008",FALSE,"taranaki","trc","rural","upland",-39.2250290649146,173.896921086552
"Smacks Creek at Gardiners Road","STYX01","CCC-00028",FALSE,"canterbury","ecan","urban","lowland",-43.4622427363149,172.589518939099
"Styx River at Gardiners Road","STYX02","CCC-00029",FALSE,"canterbury","ecan","rural","lowland",-43.4688124753422,172.589301725774
