"LAWAID","BandingRule","Year","NOFMedian"
"ebop-00094","EcoliBand","2015to2019",NA
"ebop-00095","EcoliBand","2015to2019",NA
"ebop-00096","EcoliBand","2015to2019",NA
"ebop-00097","EcoliBand","2015to2019",NA
"ebop-00098","EcoliBand","2015to2019",NA
"ebop-00100","EcoliBand","2015to2019",NA
"ecan-00325","EcoliBand","2015to2019","ABC"
"ecan-00331","EcoliBand","2015to2019","ABC"
"ecan-00334","EcoliBand","2015to2019","ABC"
"ecan-00347","EcoliBand","2015to2019","ABC"
"ecan-00348","EcoliBand","2015to2019","ABC"
"ecan-00363","EcoliBand","2015to2019","ABC"
"ecan-00369","EcoliBand","2015to2019","ABC"
"ecan-00370","EcoliBand","2015to2019","ABC"
"ecan-00371","EcoliBand","2015to2019","ABC"
"ecan-00372","EcoliBand","2015to2019","ABC"
"es-000142","EcoliBand","2015to2019","ABC"
"es-000157","EcoliBand","2015to2019","ABC"
"es-000158","EcoliBand","2015to2019","ABC"
"es-000159","EcoliBand","2015to2019","ABC"
"es-00144","EcoliBand","2015to2019","ABC"
"ew-00142","EcoliBand","2015to2019","ABC"
"ew-00144","EcoliBand","2015to2019","ABC"
"ew-00146","EcoliBand","2015to2019","ABC"
"ew-00147","EcoliBand","2015to2019","ABC"
"ew-00151","EcoliBand","2015to2019","ABC"
"gw-00257","EcoliBand","2015to2019",NA
"gw-00258","EcoliBand","2015to2019",NA
"gw-00262","EcoliBand","2015to2019",NA
"gw-00263","EcoliBand","2015to2019",NA
"hbrc-00176","EcoliBand","2015to2019","ABC"
"hrc-00331","EcoliBand","2015to2019","ABC"
"hrc-00333","EcoliBand","2015to2019","ABC"
"hrc-00335","EcoliBand","2015to2019","ABC"
"hrc-00337","EcoliBand","2015to2019","ABC"
"lawa-100207","EcoliBand","2015to2019","ABC"
"lawa-100208","EcoliBand","2015to2019","ABC"
"lawa-100209","EcoliBand","2015to2019","ABC"
"lawa-100210","EcoliBand","2015to2019","ABC"
"lawa-100215","EcoliBand","2015to2019","ABC"
"lawa-100243","EcoliBand","2015to2019","ABC"
"lawa-102689","EcoliBand","2015to2019","ABC"
"lawa-102706","EcoliBand","2015to2019","ABC"
"orc-00027","EcoliBand","2015to2019","ABC"
"orc-00028","EcoliBand","2015to2019","ABC"
"orc-00031","EcoliBand","2015to2019","ABC"
"orc-00033","EcoliBand","2015to2019","ABC"
"orc-00034","EcoliBand","2015to2019","ABC"
"orc-00035","EcoliBand","2015to2019","ABC"
"orc-00036","EcoliBand","2015to2019","ABC"
"orc-00037","EcoliBand","2015to2019","ABC"
"orc-00038","EcoliBand","2015to2019","ABC"
"trc-00051","EcoliBand","2015to2019",NA
"trc-00051","EcoliBand","2015to2019",NA
"trc-00053","EcoliBand","2015to2019",NA
"trc-00053","EcoliBand","2015to2019",NA
"wcrc-00064","EcoliBand","2015to2019",NA
"lawa-102686","EcoliBand","2015to2019","ABC"
"lawa-102687","EcoliBand","2015to2019","ABC"
"lawa-102688","EcoliBand","2015to2019","ABC"
"lawa-102765","EcoliBand","2015to2019","ABC"
"nrc-00075","EcoliBand","2015to2019",NA
"nrc-00087","EcoliBand","2015to2019",NA
"nrc-00090","EcoliBand","2015to2019",NA
"nrc-00095","EcoliBand","2015to2019",NA
"ew-00145","EcoliBand","2015to2019","ABC"
"ew-00149","EcoliBand","2015to2019","ABC"
"hbrc-00171","EcoliBand","2015to2019","ABC"
"lawa-102219","EcoliBand","2015to2019","ABC"
"lawa-102220","EcoliBand","2015to2019","ABC"
"lawa-102221","EcoliBand","2015to2019","ABC"
"arc-00099","EcoliBand","2015to2019","ABC"
"ew-00143","EcoliBand","2015to2019","ABC"
"ew-00150","EcoliBand","2015to2019","ABC"
"lawa-100211","EcoliBand","2015to2019",NA
"lawa-100213","EcoliBand","2015to2019",NA
"lawa-100263","EcoliBand","2015to2019",NA
"lawa-100264","EcoliBand","2015to2019",NA
"lawa-100266","EcoliBand","2015to2019",NA
"lawa-102303","EcoliBand","2015to2019","ABC"
"lawa-102304","EcoliBand","2015to2019","ABC"
"lawa-102305","EcoliBand","2015to2019","ABC"
"lawa-102705","EcoliBand","2015to2019","ABC"
"lawa-102707","EcoliBand","2015to2019","ABC"
"hbrc-00170","EcoliBand","2015to2019","ABC"
"arc-00098","EcoliBand","2015to2019","ABC"
"arc-00100","EcoliBand","2015to2019","ABC"
"arc-10002","EcoliBand","2015to2019","ABC"
"nrc-00071","EcoliBand","2015to2019",NA
"nrc-00072","EcoliBand","2015to2019",NA
"nrc-00073","EcoliBand","2015to2019",NA
"nrc-00074","EcoliBand","2015to2019",NA
"nrc-00076","EcoliBand","2015to2019",NA
"nrc-00077","EcoliBand","2015to2019",NA
"nrc-00078","EcoliBand","2015to2019",NA
"nrc-00079","EcoliBand","2015to2019",NA
"nrc-00080","EcoliBand","2015to2019",NA
"nrc-00081","EcoliBand","2015to2019",NA
"nrc-00082","EcoliBand","2015to2019","ABC"
"nrc-00083","EcoliBand","2015to2019",NA
"nrc-00084","EcoliBand","2015to2019",NA
"nrc-00085","EcoliBand","2015to2019",NA
"nrc-00086","EcoliBand","2015to2019",NA
"nrc-00088","EcoliBand","2015to2019",NA
"nrc-00089","EcoliBand","2015to2019",NA
"nrc-00091","EcoliBand","2015to2019",NA
"nrc-00092","EcoliBand","2015to2019",NA
"nrc-00093","EcoliBand","2015to2019",NA
"nrc-00094","EcoliBand","2015to2019",NA
"nrc-00096","EcoliBand","2015to2019",NA
"wcrc-00065","EcoliBand","2015to2019",NA
"wcrc-00067","EcoliBand","2015to2019",NA
"hrc-00329","EcoliBand","2015to2019","ABC"
"hrc-00332","EcoliBand","2015to2019","ABC"
"hrc-00339","EcoliBand","2015to2019","ABC"
"hrc-00341","EcoliBand","2015to2019","ABC"
"hrc-00342","EcoliBand","2015to2019","ABC"
"lawa-100250","EcoliBand","2015to2019","ABC"
"lawa-102308","EcoliBand","2015to2019","ABC"
"lawa-102708","EcoliBand","2015to2019","ABC"
"lawa-102709","EcoliBand","2015to2019","ABC"
"lawa-102711","EcoliBand","2015to2019","ABC"
"ecan-00326","EcoliBand","2015to2019",NA
"ecan-00327","EcoliBand","2015to2019",NA
"ecan-00328","EcoliBand","2015to2019",NA
"ecan-00329","EcoliBand","2015to2019",NA
"ecan-00330","EcoliBand","2015to2019",NA
"ecan-00332","EcoliBand","2015to2019",NA
"ecan-00333","EcoliBand","2015to2019",NA
"ecan-00335","EcoliBand","2015to2019",NA
"ecan-00336","EcoliBand","2015to2019",NA
"ecan-00337","EcoliBand","2015to2019",NA
"ecan-00338","EcoliBand","2015to2019",NA
"ecan-00339","EcoliBand","2015to2019",NA
"ecan-00340","EcoliBand","2015to2019",NA
"ecan-00341","EcoliBand","2015to2019",NA
"ecan-00342","EcoliBand","2015to2019",NA
"ecan-00343","EcoliBand","2015to2019",NA
"ecan-00344","EcoliBand","2015to2019",NA
"ecan-00345","EcoliBand","2015to2019",NA
"ecan-00346","EcoliBand","2015to2019",NA
"ecan-00349","EcoliBand","2015to2019",NA
"ecan-00351","EcoliBand","2015to2019",NA
"ecan-00354","EcoliBand","2015to2019",NA
"ecan-00355","EcoliBand","2015to2019",NA
"ecan-00357","EcoliBand","2015to2019",NA
"ecan-00358","EcoliBand","2015to2019",NA
"ecan-00359","EcoliBand","2015to2019",NA
"ecan-00367","EcoliBand","2015to2019",NA
"ecan-00368","EcoliBand","2015to2019",NA
"lawa-101983","EcoliBand","2015to2019",NA
"trc-00051","EcoliBand","2015to2019","ABC"
"trc-00053","EcoliBand","2015to2019","ABC"
"lawa-101984","EcoliBand","2015to2019","ABC"
"lawa-101985","EcoliBand","2015to2019","ABC"
"trc-00051","EcoliBand","2015to2019",NA
"trc-00053","EcoliBand","2015to2019",NA
"ebop-00087","Ecoli95_Band","2015to2019","ABC"
"ebop-00088","Ecoli95_Band","2015to2019","ABC"
"ebop-00089","Ecoli95_Band","2015to2019","ABC"
"ebop-00090","Ecoli95_Band","2015to2019","ABC"
"ebop-00091","Ecoli95_Band","2015to2019","ABC"
"ebop-00092","Ecoli95_Band","2015to2019","ABC"
"ebop-00094","Ecoli95_Band","2015to2019","ABC"
"ebop-00095","Ecoli95_Band","2015to2019","ABC"
"ebop-00096","Ecoli95_Band","2015to2019","ABC"
"ebop-00097","Ecoli95_Band","2015to2019","ABC"
"ebop-00098","Ecoli95_Band","2015to2019","ABC"
"ebop-00100","Ecoli95_Band","2015to2019","ABC"
"ecan-00325","Ecoli95_Band","2015to2019","BC"
"ecan-00331","Ecoli95_Band","2015to2019","ABC"
"ecan-00334","Ecoli95_Band","2015to2019","ABC"
"ecan-00347","Ecoli95_Band","2015to2019","ABC"
"ecan-00348","Ecoli95_Band","2015to2019","ABC"
"ecan-00363","Ecoli95_Band","2015to2019","ABC"
"ecan-00369","Ecoli95_Band","2015to2019","ABC"
"ecan-00370","Ecoli95_Band","2015to2019","ABC"
"ecan-00371","Ecoli95_Band","2015to2019","ABC"
"ecan-00372","Ecoli95_Band","2015to2019","ABC"
"es-000142","Ecoli95_Band","2015to2019","ABC"
"es-000157","Ecoli95_Band","2015to2019","ABC"
"es-000158","Ecoli95_Band","2015to2019","ABC"
"es-000159","Ecoli95_Band","2015to2019","ABC"
"es-00144","Ecoli95_Band","2015to2019","ABC"
"ew-00142","Ecoli95_Band","2015to2019","ABC"
"ew-00144","Ecoli95_Band","2015to2019","ABC"
"ew-00146","Ecoli95_Band","2015to2019","ABC"
"ew-00147","Ecoli95_Band","2015to2019","ABC"
"ew-00151","Ecoli95_Band","2015to2019","ABC"
"gw-00257","Ecoli95_Band","2015to2019","ABC"
"gw-00258","Ecoli95_Band","2015to2019","ABC"
"gw-00262","Ecoli95_Band","2015to2019","ABC"
"gw-00263","Ecoli95_Band","2015to2019","ABC"
"hbrc-00176","Ecoli95_Band","2015to2019","ABC"
"hrc-00331","Ecoli95_Band","2015to2019","ABC"
"hrc-00333","Ecoli95_Band","2015to2019","ABC"
"hrc-00335","Ecoli95_Band","2015to2019","ABC"
"hrc-00337","Ecoli95_Band","2015to2019","ABC"
"lawa-100207","Ecoli95_Band","2015to2019","ABC"
"lawa-100208","Ecoli95_Band","2015to2019","ABC"
"lawa-100209","Ecoli95_Band","2015to2019","ABC"
"lawa-100210","Ecoli95_Band","2015to2019","ABC"
"lawa-100215","Ecoli95_Band","2015to2019","ABC"
"lawa-100243","Ecoli95_Band","2015to2019","ABC"
"lawa-102689","Ecoli95_Band","2015to2019","ABC"
"lawa-102706","Ecoli95_Band","2015to2019","ABC"
"orc-00027","Ecoli95_Band","2015to2019","ABC"
"orc-00028","Ecoli95_Band","2015to2019","ABC"
"orc-00031","Ecoli95_Band","2015to2019","ABC"
"orc-00033","Ecoli95_Band","2015to2019","ABC"
"orc-00034","Ecoli95_Band","2015to2019","ABC"
"orc-00035","Ecoli95_Band","2015to2019","ABC"
"orc-00036","Ecoli95_Band","2015to2019","ABC"
"orc-00037","Ecoli95_Band","2015to2019","ABC"
"orc-00038","Ecoli95_Band","2015to2019","ABC"
"trc-00051","Ecoli95_Band","2015to2019","ABC"
"trc-00051","Ecoli95_Band","2015to2019","ABC"
"trc-00053","Ecoli95_Band","2015to2019","ABC"
"trc-00053","Ecoli95_Band","2015to2019","ABC"
"wcrc-00064","Ecoli95_Band","2015to2019","ABC"
"lawa-102686","Ecoli95_Band","2015to2019","ABC"
"lawa-102687","Ecoli95_Band","2015to2019","ABC"
"lawa-102688","Ecoli95_Band","2015to2019","ABC"
"lawa-102765","Ecoli95_Band","2015to2019","ABC"
"nrc-00075","Ecoli95_Band","2015to2019","ABC"
"nrc-00087","Ecoli95_Band","2015to2019","ABC"
"nrc-00090","Ecoli95_Band","2015to2019","ABC"
"nrc-00095","Ecoli95_Band","2015to2019","ABC"
"ew-00145","Ecoli95_Band","2015to2019","ABC"
"ew-00149","Ecoli95_Band","2015to2019","ABC"
"hbrc-00171","Ecoli95_Band","2015to2019","ABC"
"lawa-102219","Ecoli95_Band","2015to2019","ABC"
"lawa-102220","Ecoli95_Band","2015to2019","ABC"
"lawa-102221","Ecoli95_Band","2015to2019","ABC"
"arc-00099","Ecoli95_Band","2015to2019","ABC"
"ew-00143","Ecoli95_Band","2015to2019","ABC"
"ew-00150","Ecoli95_Band","2015to2019","ABC"
"lawa-100211","Ecoli95_Band","2015to2019","ABC"
"lawa-100213","Ecoli95_Band","2015to2019","ABC"
"lawa-100263","Ecoli95_Band","2015to2019","ABC"
"lawa-100264","Ecoli95_Band","2015to2019","ABC"
"lawa-100266","Ecoli95_Band","2015to2019","ABC"
"lawa-102303","Ecoli95_Band","2015to2019","ABC"
"lawa-102304","Ecoli95_Band","2015to2019","ABC"
"lawa-102305","Ecoli95_Band","2015to2019","ABC"
"lawa-102705","Ecoli95_Band","2015to2019","ABC"
"lawa-102707","Ecoli95_Band","2015to2019","ABC"
"hbrc-00170","Ecoli95_Band","2015to2019","ABC"
"arc-00098","Ecoli95_Band","2015to2019","ABC"
"arc-00100","Ecoli95_Band","2015to2019","ABC"
"arc-10002","Ecoli95_Band","2015to2019","ABC"
"nrc-00071","Ecoli95_Band","2015to2019","ABC"
"nrc-00072","Ecoli95_Band","2015to2019","ABC"
"nrc-00073","Ecoli95_Band","2015to2019","ABC"
"nrc-00074","Ecoli95_Band","2015to2019","ABC"
"nrc-00076","Ecoli95_Band","2015to2019","ABC"
"nrc-00077","Ecoli95_Band","2015to2019","ABC"
"nrc-00078","Ecoli95_Band","2015to2019","ABC"
"nrc-00079","Ecoli95_Band","2015to2019","ABC"
"nrc-00080","Ecoli95_Band","2015to2019","ABC"
"nrc-00081","Ecoli95_Band","2015to2019","ABC"
"nrc-00082","Ecoli95_Band","2015to2019","ABC"
"nrc-00083","Ecoli95_Band","2015to2019","ABC"
"nrc-00084","Ecoli95_Band","2015to2019","ABC"
"nrc-00085","Ecoli95_Band","2015to2019","ABC"
"nrc-00086","Ecoli95_Band","2015to2019","ABC"
"nrc-00088","Ecoli95_Band","2015to2019","ABC"
"nrc-00089","Ecoli95_Band","2015to2019","ABC"
"nrc-00091","Ecoli95_Band","2015to2019","ABC"
"nrc-00092","Ecoli95_Band","2015to2019","ABC"
"nrc-00093","Ecoli95_Band","2015to2019","ABC"
"nrc-00094","Ecoli95_Band","2015to2019","ABC"
"nrc-00096","Ecoli95_Band","2015to2019","ABC"
"wcrc-00065","Ecoli95_Band","2015to2019","ABC"
"wcrc-00067","Ecoli95_Band","2015to2019","ABC"
"hrc-00329","Ecoli95_Band","2015to2019","ABC"
"hrc-00332","Ecoli95_Band","2015to2019","ABC"
"hrc-00339","Ecoli95_Band","2015to2019","ABC"
"hrc-00341","Ecoli95_Band","2015to2019","ABC"
"hrc-00342","Ecoli95_Band","2015to2019","ABC"
"lawa-100250","Ecoli95_Band","2015to2019","ABC"
"lawa-102308","Ecoli95_Band","2015to2019","ABC"
"lawa-102708","Ecoli95_Band","2015to2019","ABC"
"lawa-102709","Ecoli95_Band","2015to2019","ABC"
"lawa-102711","Ecoli95_Band","2015to2019","ABC"
"ecan-00326","Ecoli95_Band","2015to2019","ABC"
"ecan-00327","Ecoli95_Band","2015to2019","ABC"
"ecan-00328","Ecoli95_Band","2015to2019","ABC"
"ecan-00329","Ecoli95_Band","2015to2019","ABC"
"ecan-00330","Ecoli95_Band","2015to2019","ABC"
"ecan-00332","Ecoli95_Band","2015to2019","ABC"
"ecan-00333","Ecoli95_Band","2015to2019","ABC"
"ecan-00335","Ecoli95_Band","2015to2019","ABC"
"ecan-00336","Ecoli95_Band","2015to2019","ABC"
"ecan-00337","Ecoli95_Band","2015to2019","ABC"
"ecan-00338","Ecoli95_Band","2015to2019","ABC"
"ecan-00339","Ecoli95_Band","2015to2019","ABC"
"ecan-00340","Ecoli95_Band","2015to2019","ABC"
"ecan-00341","Ecoli95_Band","2015to2019","ABC"
"ecan-00342","Ecoli95_Band","2015to2019","ABC"
"ecan-00343","Ecoli95_Band","2015to2019","ABC"
"ecan-00344","Ecoli95_Band","2015to2019","ABC"
"ecan-00345","Ecoli95_Band","2015to2019","ABC"
"ecan-00346","Ecoli95_Band","2015to2019","ABC"
"ecan-00349","Ecoli95_Band","2015to2019","ABC"
"ecan-00351","Ecoli95_Band","2015to2019","ABC"
"ecan-00354","Ecoli95_Band","2015to2019","ABC"
"ecan-00355","Ecoli95_Band","2015to2019","ABC"
"ecan-00357","Ecoli95_Band","2015to2019","ABC"
"ecan-00358","Ecoli95_Band","2015to2019","ABC"
"ecan-00359","Ecoli95_Band","2015to2019","ABC"
"ecan-00367","Ecoli95_Band","2015to2019","ABC"
"ecan-00368","Ecoli95_Band","2015to2019","ABC"
"lawa-101983","Ecoli95_Band","2015to2019","ABC"
"trc-00051","Ecoli95_Band","2015to2019","ABC"
"trc-00053","Ecoli95_Band","2015to2019","ABC"
"lawa-101984","Ecoli95_Band","2015to2019","DE"
"lawa-101985","Ecoli95_Band","2015to2019","ABC"
"trc-00051","Ecoli95_Band","2015to2019","ABC"
"trc-00053","Ecoli95_Band","2015to2019","ABC"
"ebop-00087","EcoliRecHealth540_Band","2015to2019",""
"ebop-00088","EcoliRecHealth540_Band","2015to2019",""
"ebop-00089","EcoliRecHealth540_Band","2015to2019",""
"ebop-00090","EcoliRecHealth540_Band","2015to2019",""
"ebop-00091","EcoliRecHealth540_Band","2015to2019",""
"ebop-00092","EcoliRecHealth540_Band","2015to2019",""
"ebop-00094","EcoliRecHealth540_Band","2015to2019",""
"ebop-00095","EcoliRecHealth540_Band","2015to2019",""
"ebop-00096","EcoliRecHealth540_Band","2015to2019",""
"ebop-00097","EcoliRecHealth540_Band","2015to2019",""
"ebop-00098","EcoliRecHealth540_Band","2015to2019",""
"ebop-00100","EcoliRecHealth540_Band","2015to2019",""
"ecan-00325","EcoliRecHealth540_Band","2015to2019","B"
"ecan-00331","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00334","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00347","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00348","EcoliRecHealth540_Band","2015to2019","C"
"ecan-00363","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00369","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00370","EcoliRecHealth540_Band","2015to2019","B"
"ecan-00371","EcoliRecHealth540_Band","2015to2019","A"
"ecan-00372","EcoliRecHealth540_Band","2015to2019","E"
"es-000142","EcoliRecHealth540_Band","2015to2019","A"
"es-000157","EcoliRecHealth540_Band","2015to2019","A"
"es-000158","EcoliRecHealth540_Band","2015to2019","A"
"es-000159","EcoliRecHealth540_Band","2015to2019","A"
"es-00144","EcoliRecHealth540_Band","2015to2019","A"
"ew-00142","EcoliRecHealth540_Band","2015to2019","A"
"ew-00144","EcoliRecHealth540_Band","2015to2019","A"
"ew-00146","EcoliRecHealth540_Band","2015to2019","A"
"ew-00147","EcoliRecHealth540_Band","2015to2019","A"
"ew-00151","EcoliRecHealth540_Band","2015to2019","A"
"gw-00257","EcoliRecHealth540_Band","2015to2019",""
"gw-00258","EcoliRecHealth540_Band","2015to2019",""
"gw-00262","EcoliRecHealth540_Band","2015to2019",""
"gw-00263","EcoliRecHealth540_Band","2015to2019",""
"hbrc-00176","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00331","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00333","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00335","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00337","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100207","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100208","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100209","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100210","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100215","EcoliRecHealth540_Band","2015to2019","B"
"lawa-100243","EcoliRecHealth540_Band","2015to2019","B"
"lawa-102689","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102706","EcoliRecHealth540_Band","2015to2019","B"
"orc-00027","EcoliRecHealth540_Band","2015to2019","A"
"orc-00028","EcoliRecHealth540_Band","2015to2019","A"
"orc-00031","EcoliRecHealth540_Band","2015to2019","A"
"orc-00033","EcoliRecHealth540_Band","2015to2019","A"
"orc-00034","EcoliRecHealth540_Band","2015to2019","A"
"orc-00035","EcoliRecHealth540_Band","2015to2019","A"
"orc-00036","EcoliRecHealth540_Band","2015to2019","B"
"orc-00037","EcoliRecHealth540_Band","2015to2019","A"
"orc-00038","EcoliRecHealth540_Band","2015to2019","A"
"trc-00051","EcoliRecHealth540_Band","2015to2019",""
"trc-00051","EcoliRecHealth540_Band","2015to2019",""
"trc-00053","EcoliRecHealth540_Band","2015to2019",""
"trc-00053","EcoliRecHealth540_Band","2015to2019",""
"wcrc-00064","EcoliRecHealth540_Band","2015to2019",""
"lawa-102686","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102687","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102688","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102765","EcoliRecHealth540_Band","2015to2019","A"
"nrc-00075","EcoliRecHealth540_Band","2015to2019",""
"nrc-00087","EcoliRecHealth540_Band","2015to2019",""
"nrc-00090","EcoliRecHealth540_Band","2015to2019",""
"nrc-00095","EcoliRecHealth540_Band","2015to2019",""
"ew-00145","EcoliRecHealth540_Band","2015to2019","A"
"ew-00149","EcoliRecHealth540_Band","2015to2019","A"
"hbrc-00171","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102219","EcoliRecHealth540_Band","2015to2019","B"
"lawa-102220","EcoliRecHealth540_Band","2015to2019","B"
"lawa-102221","EcoliRecHealth540_Band","2015to2019","B"
"arc-00099","EcoliRecHealth540_Band","2015to2019","A"
"ew-00143","EcoliRecHealth540_Band","2015to2019","A"
"ew-00150","EcoliRecHealth540_Band","2015to2019","A"
"lawa-100211","EcoliRecHealth540_Band","2015to2019",""
"lawa-100213","EcoliRecHealth540_Band","2015to2019",""
"lawa-100263","EcoliRecHealth540_Band","2015to2019",""
"lawa-100264","EcoliRecHealth540_Band","2015to2019",""
"lawa-100266","EcoliRecHealth540_Band","2015to2019",""
"lawa-102303","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102304","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102305","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102705","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102707","EcoliRecHealth540_Band","2015to2019","D"
"hbrc-00170","EcoliRecHealth540_Band","2015to2019","A"
"arc-00098","EcoliRecHealth540_Band","2015to2019","A"
"arc-00100","EcoliRecHealth540_Band","2015to2019","A"
"arc-10002","EcoliRecHealth540_Band","2015to2019","A"
"nrc-00071","EcoliRecHealth540_Band","2015to2019",""
"nrc-00072","EcoliRecHealth540_Band","2015to2019",""
"nrc-00073","EcoliRecHealth540_Band","2015to2019",""
"nrc-00074","EcoliRecHealth540_Band","2015to2019",""
"nrc-00076","EcoliRecHealth540_Band","2015to2019",""
"nrc-00077","EcoliRecHealth540_Band","2015to2019",""
"nrc-00078","EcoliRecHealth540_Band","2015to2019",""
"nrc-00079","EcoliRecHealth540_Band","2015to2019",""
"nrc-00080","EcoliRecHealth540_Band","2015to2019",""
"nrc-00081","EcoliRecHealth540_Band","2015to2019",""
"nrc-00082","EcoliRecHealth540_Band","2015to2019","A"
"nrc-00083","EcoliRecHealth540_Band","2015to2019",""
"nrc-00084","EcoliRecHealth540_Band","2015to2019",""
"nrc-00085","EcoliRecHealth540_Band","2015to2019",""
"nrc-00086","EcoliRecHealth540_Band","2015to2019",""
"nrc-00088","EcoliRecHealth540_Band","2015to2019",""
"nrc-00089","EcoliRecHealth540_Band","2015to2019",""
"nrc-00091","EcoliRecHealth540_Band","2015to2019",""
"nrc-00092","EcoliRecHealth540_Band","2015to2019",""
"nrc-00093","EcoliRecHealth540_Band","2015to2019",""
"nrc-00094","EcoliRecHealth540_Band","2015to2019",""
"nrc-00096","EcoliRecHealth540_Band","2015to2019",""
"wcrc-00065","EcoliRecHealth540_Band","2015to2019",""
"wcrc-00067","EcoliRecHealth540_Band","2015to2019",""
"hrc-00329","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00332","EcoliRecHealth540_Band","2015to2019","B"
"hrc-00339","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00341","EcoliRecHealth540_Band","2015to2019","A"
"hrc-00342","EcoliRecHealth540_Band","2015to2019","B"
"lawa-100250","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102308","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102708","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102709","EcoliRecHealth540_Band","2015to2019","A"
"lawa-102711","EcoliRecHealth540_Band","2015to2019","B"
"ecan-00326","EcoliRecHealth540_Band","2015to2019",""
"ecan-00327","EcoliRecHealth540_Band","2015to2019",""
"ecan-00328","EcoliRecHealth540_Band","2015to2019",""
"ecan-00329","EcoliRecHealth540_Band","2015to2019",""
"ecan-00330","EcoliRecHealth540_Band","2015to2019",""
"ecan-00332","EcoliRecHealth540_Band","2015to2019",""
"ecan-00333","EcoliRecHealth540_Band","2015to2019",""
"ecan-00335","EcoliRecHealth540_Band","2015to2019",""
"ecan-00336","EcoliRecHealth540_Band","2015to2019",""
"ecan-00337","EcoliRecHealth540_Band","2015to2019",""
"ecan-00338","EcoliRecHealth540_Band","2015to2019",""
"ecan-00339","EcoliRecHealth540_Band","2015to2019",""
"ecan-00340","EcoliRecHealth540_Band","2015to2019",""
"ecan-00341","EcoliRecHealth540_Band","2015to2019",""
"ecan-00342","EcoliRecHealth540_Band","2015to2019",""
"ecan-00343","EcoliRecHealth540_Band","2015to2019",""
"ecan-00344","EcoliRecHealth540_Band","2015to2019",""
"ecan-00345","EcoliRecHealth540_Band","2015to2019",""
"ecan-00346","EcoliRecHealth540_Band","2015to2019",""
"ecan-00349","EcoliRecHealth540_Band","2015to2019",""
"ecan-00351","EcoliRecHealth540_Band","2015to2019",""
"ecan-00354","EcoliRecHealth540_Band","2015to2019",""
"ecan-00355","EcoliRecHealth540_Band","2015to2019",""
"ecan-00357","EcoliRecHealth540_Band","2015to2019",""
"ecan-00358","EcoliRecHealth540_Band","2015to2019",""
"ecan-00359","EcoliRecHealth540_Band","2015to2019",""
"ecan-00367","EcoliRecHealth540_Band","2015to2019",""
"ecan-00368","EcoliRecHealth540_Band","2015to2019",""
"lawa-101983","EcoliRecHealth540_Band","2015to2019",""
"trc-00051","EcoliRecHealth540_Band","2015to2019","A"
"trc-00053","EcoliRecHealth540_Band","2015to2019","B"
"lawa-101984","EcoliRecHealth540_Band","2015to2019","C"
"lawa-101985","EcoliRecHealth540_Band","2015to2019","A"
"trc-00051","EcoliRecHealth540_Band","2015to2019",""
"trc-00053","EcoliRecHealth540_Band","2015to2019",""
"ebop-00087","EcoliRecHealth260_Band","2015to2019",""
"ebop-00088","EcoliRecHealth260_Band","2015to2019",""
"ebop-00089","EcoliRecHealth260_Band","2015to2019",""
"ebop-00090","EcoliRecHealth260_Band","2015to2019",""
"ebop-00091","EcoliRecHealth260_Band","2015to2019",""
"ebop-00092","EcoliRecHealth260_Band","2015to2019",""
"ebop-00094","EcoliRecHealth260_Band","2015to2019",""
"ebop-00095","EcoliRecHealth260_Band","2015to2019",""
"ebop-00096","EcoliRecHealth260_Band","2015to2019",""
"ebop-00097","EcoliRecHealth260_Band","2015to2019",""
"ebop-00098","EcoliRecHealth260_Band","2015to2019",""
"ebop-00100","EcoliRecHealth260_Band","2015to2019",""
"ecan-00325","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00331","EcoliRecHealth260_Band","2015to2019","A"
"ecan-00334","EcoliRecHealth260_Band","2015to2019","A"
