"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Teal at 1.9km","teal at 1.9km","ncc-00032",10010073,"nelson","ncc","lowland","forest","unstated",-41.24010444,173.40098724,"14-Aug-2020","Forest",169,"3","3&1","Upland"
"Maitai at Groom Rd","maitai at groom rd","ncc-00015",10010859,"nelson","ncc","lowland","forest","unstated",-41.28842246,173.32683295,"14-Aug-2020","Forest",1,"4","5","Lowland"
"Sharland at Maitai Confluence","sharland at maitai confluence","ncc-00017",10011098,"nelson","ncc","lowland","forest","unstated",-41.27530175,173.32872569,"14-Aug-2020","Forest",53.5,"3","4","Lowland"
"Orphanage at Saxton Rd East","orphanage at saxton rd east","ncc-00002",10012654,"nelson","ncc","lowland","rural","unstated",-41.32696384,173.21751917,"14-Aug-2020","Rural",10.5,"3","3&1","Lowland"
"Lud at SH6","lud at sh6","ncc-00029",10009772,"nelson","ncc","lowland","rural","unstated",-41.21740564,173.39549217,"14-Aug-2020","Forest",196.5,"1","4&1","Upland"
"Whangamoa at Hippolite Rd","whangamoa at hippolite rd","ncc-00036",10008836,"nelson","ncc","lowland","forest","unstated",-41.18887274,173.48406216,"14-Aug-2020","Forest",213.666666666667,"3","4&3","Upland"
"Jenkins at Pascoe St","jenkins at pascoe st","ncc-00006",10011583,"nelson","ncc","lowland","urban","unstated",-41.295048,173.24084684,"14-Aug-2020","Urban",27.25,"1","1&2","Lowland"
"York at Waimea Rd","york at waimea rd","ncc-00009",10010858,"nelson","ncc","lowland","urban","unstated",-41.29575659,173.26673193,"14-Aug-2020","Urban",8,"2","2","Lowland"
"100194","hatea at mair park","nrc-00019",1018018,"northland","nrc","lowland","urban","unstated",-35.71100271,174.32972329,"14-Aug-2020","Urban",29,"4","4","Lowland"
"100237","mangahahuru at main road","nrc-00013",1016447,"northland","nrc","lowland","forest","unstated",-35.63994339,174.31310476,"14-Aug-2020","Forest",117,"3","3","Lowland"
"100281","mangahahuru at apotu road","nrc-00014",1015857,"northland","nrc","lowland","rural","unstated",-35.61771787,174.26008474,"14-Aug-2020","Rural",88,"4","4","Lowland"
"100363","awanui at fndc","nrc-00016",1004333,"northland","nrc","lowland","rural","unstated",-35.12158307,173.27541636,"14-Aug-2020","Rural",21,"5","5","Lowland"
"100370","awanui at waihue channel","nrc-00017",1004083,"northland","nrc","lowland","rural","unstated",-35.10803978,173.22728661,"14-Aug-2020","Rural",13,"5","5","Lowland"
"101524","waipapa at landing","nrc-00031",1006063,"northland","nrc","lowland","rural","unstated",-35.20326296,173.96839515,"14-Aug-2020","Rural",24,"1","3&1","Lowland"
"101530","kerikeri at stone store","nrc-00021",1006289,"northland","nrc","lowland","rural","unstated",-35.21718382,173.96285807,"14-Aug-2020","Rural",52,"5","5&1","Lowland"
"101625","mangere at knight road","nrc-00001",1017791,"northland","nrc","lowland","rural","unstated",-35.69795439,174.1449511,"14-Aug-2020","Rural",94,"5","1&5","Lowland"
"102248","waiotu at sh1","nrc-00012",1013585,"northland","nrc","lowland","rural","unstated",-35.53221197,174.22856874,"14-Aug-2020","Rural",100,"5","5","Lowland"
"102249","whakapara at cableway","nrc-00011",1013917,"northland","nrc","lowland","rural","unstated",-35.54190088,174.27149499,"14-Aug-2020","Rural",93,"5","5","Lowland"
"102256","kaihu at gorge","nrc-00006",1019201,"northland","nrc","lowland","rural","unstated",-35.76264196,173.68526146,"14-Aug-2020","Rural",107,"5","5","Lowland"
"102257","manganui at mititai road","nrc-00002",1023081,"northland","nrc","lowland","rural","unstated",-35.96148471,174.11295815,"14-Aug-2020","Rural",20,"6","6","Lowland"
"102258","opouteke at suspension bridge","nrc-00008",1017632,"northland","nrc","lowland","forest","unstated",-35.69565634,173.86768807,"14-Aug-2020","Forest",182,"5","5&1","Upland"
"102674","kaeo at dip road","nrc-00020",1003935,"northland","nrc","lowland","rural","unstated",-35.09785338,173.77159365,"14-Aug-2020","Rural",19,"5","5","Lowland"
"103178","waitangi at waimate north road","nrc-00010",1008027,"northland","nrc","lowland","rural","unstated",-35.29616152,173.90069715,"14-Aug-2020","Rural",88.5,"4","4&2","Lowland"
"103304","waipoua at sh12","nrc-00007",1016579,"northland","nrc","lowland","forest","unstated",-35.65250409,173.57039274,"14-Aug-2020","Forest",185.5,"4","4&2","Upland"
"105008","ruakaka at flyger road","nrc-00026",1021503,"northland","nrc","lowland","rural","unstated",-35.86945027,174.40261082,"14-Aug-2020","Rural",14,"4","4","Lowland"
"101751","waipapa at forest ranger","nrwqn-00024",1007395,"northland","nrc","lowland",NA,"unstated",-35.27339287,173.6881087,"14-Aug-2020","Forest",215,"1","5&1","Upland"
"105231","punakitere at taheke","nrc-00005",1011729,"northland","nrc","lowland","rural","unstated",-35.46260455,173.66127167,"14-Aug-2020","Rural",31,"5","6","Lowland"
"105532","victoria at victoria valley road","nrc-00015",1004839,"northland","nrc","lowland","forest","unstated",-35.147225,173.40764898,"14-Aug-2020","Forest",92,"4","4","Lowland"
"108359","waiarohia at second avenue","nrc-00004",1018445,"northland","nrc","lowland","urban","unstated",-35.72266387,174.31624099,"14-Aug-2020","Urban",7.66666666666667,"3","3&4","Lowland"
"108941","waipao at draffins road","nrc-00030",1018522,"northland","nrc","lowland","rural","unstated",-35.72655755,174.12530358,"14-Aug-2020","Rural",74.5,"4","4&3","Lowland"
"108978","mangamuka at iwitaua road","nrc-00022",1006091,"northland","nrc","lowland","forest","unstated",-35.20920885,173.54106138,"14-Aug-2020","Forest",20,"4","5","Lowland"
"108979","oruru at oruru road","nrc-00024",1002906,"northland","nrc","lowland","rural","unstated",-35.03863042,173.49052107,"14-Aug-2020","Rural",14,"5","5","Lowland"
"109021","hakaru at topuni","nrc-00018",1026482,"northland","nrc","lowland","rural","unstated",-36.20376405,174.49424394,"14-Aug-2020","Rural",102.5,"5","5&2","Lowland"
"109096","mangakahia at twin bridges","nrc-00009",1015928,"northland","nrc","lowland","rural","unstated",-35.62991807,173.85405607,"14-Aug-2020","Rural",122.5,"6","6&1","Lowland"
"109098","waimamaku at sh12","nrc-00029",1014099,"northland","nrc","lowland","rural","unstated",-35.55860768,173.44871601,"14-Aug-2020","Rural",67.5,"5","5&2","Lowland"
"110431","otaika at otaika valley road","nrc-00045",1019622,"northland","nrc","lowland","rural","unstated",-35.77783168,174.27764197,"14-Aug-2020","Rural",91,"4","1&4","Lowland"
"110603","ngunguru at coalhill lane","lawa-100668",1016568,"northland","nrc","lowland","rural","unstated",-35.64242325,174.42564673,"14-Aug-2020","Rural",68.5,"4","4","Lowland"
"101752","waitangi at wakelins","nrwqn-00023",1007625,"northland","nrc","unstated",NA,"unstated",-35.27724321,174.04755095,"14-Aug-2020","Rural",21,"5","5","Lowland"
"101753","wairua at purua","nrwqn-00022",1016617,"northland","nrc","lowland","rural","unstated",-35.65281793,174.15189542,"14-Aug-2020","Rural",144,"6","6","Lowland"
"101038","mangakahia at titoki","nrwqn-00021",1018598,"northland","nrc","lowland","rural","unstated",-35.73415795,174.05051642,"14-Aug-2020","Rural",16,"6","6","Lowland"
"Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","orc-00115",14026079,"otago","orc","lowland","rural","unstated",-45.03179169,170.75220051,"14-Aug-2020","Rural",103,"5","5","Lowland"
"Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","orc-00119",14060534,"otago","orc","lowland","rural","unstated",-45.85174277,170.52383408,"14-Aug-2020","Urban",85.5,"3","1&3","Lowland"
"Kye Burn at SH85 Bridge","kye burn at sh85 bridge","orc-00098",14032836,"otago","orc","upland","rural","unstated",-45.15003543,170.26123708,"14-Aug-2020","Rural",383,"5","5&1","Upland"
"Tokomairiro at West Branch Bridge","tokomairiro river at west branch br","orc-00159",14066851,"otago","orc","lowland","rural","unstated",-46.08198102,169.85232574,"14-Aug-2020","Rural",161,"5","5","Upland"
"Manuherikia at Ophir","manuherikia river at ophir","orc-00047",14031628,"otago","orc","upland","rural","unstated",-45.11085125,169.59158896,"14-Aug-2020","Rural",321,"7","7","Upland"
"Mill Creek at Fish Trap","mill creek at fish trap.","orc-00049",14025453,"otago","orc","upland","rural","unstated",-44.96747122,168.81436833,"14-Aug-2020","Rural",332.3899993895,"4","4&2","Upland"
"Waitahuna at Tweeds Bridge","waitahuna river at tweeds bridge","orc-00163",14065709,"otago","orc","lowland","rural","unstated",-46.02484629,169.69722631,"14-Aug-2020","Rural",93,"5","5","Lowland"
"Pomahaka at Glenken","pomahaka river at glenken","orc-00131",14062213,"otago","orc","upland","rural","unstated",-45.86593043,169.14033686,"14-Aug-2020","Rural",186,"6","6","Upland"
"Silverstream at Taieri Depot","silverstream at taieri depot","orc-00066",14061357,"otago","orc","lowland","rural","unstated",-45.87270712,170.32208411,"14-Aug-2020","Rural",8.07506370544,"4","1&4","Lowland"
"Kauru at Ewings","kauru at ewings","orc-00117",14030211,"otago","orc","upland","rural","unstated",-45.11102763,170.73635297,"14-Aug-2020","Rural",172,"5","5","Upland"
"Catlins at Houipapa","catlins river at houipapa","orc-00105",14072850,"otago","orc","lowland","rural","unstated",-46.46115241,169.55050121,"14-Aug-2020","Rural",23,"4","4","Lowland"
"Shag at Craig Road","shag river at craig rd","orc-00133",14045797,"otago","orc","lowland","rural","unstated",-45.42550192,170.66332312,"14-Aug-2020","Rural",162,"5","5","Upland"
"Waipahi at Waipahi","waipahi river at waipahi","orc-00162",14067757,"otago","orc","lowland","rural","unstated",-46.10746729,169.25167828,"14-Aug-2020","Rural",128,"5","5","Lowland"
"Dunstan Creek at Beattie Road","dunstan creek at beattie road","orc-00012",14022310,"otago","orc","upland","rural","unstated",-44.93943275,169.76486579,"14-Aug-2020","Forest",437,"5","5","Upland"
"Shag at Goodwood Pump","shag river at goodwood pump","orc-00061",14047587,"otago","orc","lowland","rural","unstated",-45.47478249,170.7547475,"14-Aug-2020","Rural",19,"5","5","Lowland"
"Kakanui at McCones","kakanui river at mccones","orc-00025",14032923,"otago","orc","lowland","rural","unstated",-45.17720505,170.881087,"14-Aug-2020","Rural",20.25,"6","1&6&5","Lowland"
"Waianakarua at Browns","waianakarua river at browns","orc-00081",14037549,"otago","orc","lowland","rural","unstated",-45.25300894,170.84127241,"14-Aug-2020","Rural",45,"5","5","Lowland"
"Lindis at Ardgour Road","lindis river at ardgour road","orc-00041",14020507,"otago","orc","upland","rural","unstated",-44.88495626,169.38427631,"14-Aug-2020","Forest",333,"6","6","Upland"
"Waiareka Creek at Taipo Road","waiareka creek at taipo road","orc-00082",14032092,"otago","orc","lowland","rural","unstated",-45.15381604,170.88191613,"14-Aug-2020","Rural",27,"5","5","Lowland"
"Luggate Creek at SH6 Bridge","luggate creek at sh6 bridge","orc-00043",14015273,"otago","orc","upland","rural","unstated",-44.7484624,169.26871836,"14-Aug-2020","Forest",301,"5","5","Upland"
"Heriot Burn at Park Hill Road","heriot burn at park hill road","orc-00017",14062378,"otago","orc","upland","rural","unstated",-45.87150623,169.21244457,"14-Aug-2020","Rural",158,"5","4&5","Upland"
"Wairuna at Millar Road","wairuna stream at millar road","orc-00097",14067543,"otago","orc","lowland","rural","unstated",-46.10268447,169.32073747,"14-Aug-2020","Rural",96,"5","5","Lowland"
"Waikouaiti at Confluence d/s","waikouaiti river d/s of confluence","orc-00085",14052287,"otago","orc","lowland","rural","unstated",-45.6160923,170.59646631,"14-Aug-2020","Rural",68,"5","5","Lowland"
"Waiwera at Maws Farm","waiwera river at maws farm","orc-00094",14068771,"otago","orc","lowland","rural","unstated",-46.16708793,169.55625484,"14-Aug-2020","Rural",40,"5","5","Lowland"
"Kaikorai Stream at Brighton Road","kaikorai stream at brighton road","orc-00021",14062358,"otago","orc","lowland","urban","unstated",-45.90427956,170.42170867,"14-Aug-2020","Urban",28,"3","1&3","Lowland"
"Trotters Creek at Mathesons","trotters creek at mathesons","orc-00079",14044144,"otago","orc","lowland","rural","unstated",-45.39218711,170.8387501,"14-Aug-2020","Rural",16.5,"3","1&3","Lowland"
"Waipahi at Cairns Peak","waipahi river at cairns peak","orc-00088",14071110,"otago","orc","upland","rural","unstated",-46.28964035,169.23105996,"14-Aug-2020","Rural",243,"2","2","Upland"
"Waipori at Waipori Falls Reserve","waipori river at waipori falls reserve","orc-00089",14063178,"otago","orc","lowland","rural","unstated",-45.9305015,170.0660589,"14-Aug-2020","Forest",41,"5","5","Lowland"
"Leith at Dundas Street Bridge","water of leith at dundas street bridge","orc-00095",14060534,"otago","orc","lowland","urban","unstated",-45.86223451,170.51746769,"14-Aug-2020","Urban",85.5,"3","1&3","Lowland"
"Cardrona at Mt Barker","cardrona river at mt barker","orc-00103",14015751,"otago","orc","upland","rural","unstated",-44.75005579,169.11690806,"14-Aug-2020","Forest",445,"5","5&2","Upland"
"HY Wangapeka at Walter Peak","wangapeka at walter peak","tdc-00017",10013104,"tasman","tdc","lowland","rural","wangapeka",-41.33998227,172.7653103,"14-Aug-2020","Forest",406,"5","1","Upland"
"HY Motupiko at Christies","motupiko at christies","tdc-00008",10021946,"tasman","tdc","upland","rural","motupiko",-41.61900492,172.80792179,"14-Aug-2020","Rural",369,"4","4","Upland"
"HY Wairoa at Irvines","wairoa at irvines","tdc-00016",10015053,"tasman","tdc","lowland","rural","waimea",-41.40327287,173.13078612,"14-Aug-2020","Forest",182.5,"6","1&6","Upland"
"HY Takaka at Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","takaka",-40.87045465,172.80908077,"14-Aug-2020","Forest",46,"5","5","Lowland"
"RW Aorere @ Le Comte","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","rural","aorere",-40.66933395,172.64390894,"14-Aug-2020","Forest",2,"6","6","Lowland"
"RW Graham @ Kikiwa","graham at kikiwa","tdc-00033",10022825,"tasman","tdc","upland","rural","motupiko",-41.65388116,172.83725437,"14-Aug-2020","Rural",546,"2","2","Upland"
"RW Hunters @ Kikiwa","hunters at kikiwa","tdc-00032",10023488,"tasman","tdc","upland","rural","motueka",-41.67616535,172.86541913,"14-Aug-2020","Forest",474,"3","2","Upland"
"RW Kaituna @ Sollys Rd","kaituna at sollys road","tdc-00004",10000787,"tasman","tdc","lowland","rural","kaituna",-40.7144525,172.61401095,"14-Aug-2020","Forest",12,"5","1","Lowland"
"RW Lee @ Meads Br","lee at meads br","tdc-00020",10015334,"tasman","tdc","lowland","rural","waimea",-41.40767821,173.15891132,"14-Aug-2020","Forest",306,"4","2&4","Upland"
"RW Matakitaki @ SH6 Murchison","matakitaki at sh6 murchison","tdc-00022",12011297,"tasman","tdc","lowland","rural","buller",-41.79958182,172.31978935,"14-Aug-2020","Forest",272.5,"6","6&1","Upland"
"RW Motupipi @ Reillys Br","motupipi at reillys br","tdc-00038",10002660,"tasman","tdc","lowland","rural","motupipi",-40.85596829,172.83172442,"14-Aug-2020","Rural",10.5,"2","2&3","Lowland"
"RW Murchison Ck @ 20m u-s SH6","murchison creek at 20m u-s sh6","tdc-00023",12011115,"tasman","tdc","upland","rural","buller",-41.79984114,172.32251901,"14-Aug-2020","Rural",159,"3","3","Upland"
"RW Onekaka @ Shambala Br","onekaka at shambala br","tdc-00046",10001222,"tasman","tdc","lowland","rural","onekaka",-40.7584504,172.70563171,"14-Aug-2020","Rural",19,"4","4&3","Lowland"
"RW Reservoir Ck @ 20m d-s Salisbury Rd","reservoir creek at 20m d-s salisbury rd","tdc-00019",10012892,"tasman","tdc","lowland","urban","reservoir",-41.3342452,173.20093156,"14-Aug-2020","Rural",16,"2","2&1","Lowland"
"RW Riwaka @ Hickmotts","riwaka at hickmotts","tdc-00010",10006369,"tasman","tdc","lowland","rural","unstated",-41.06504653,172.98449157,"14-Aug-2020","Forest",87.5,"4","1&4","Lowland"
"RW Sherry @ Blue Rock","sherry at blue rock","tdc-00035",10014407,"tasman","tdc","upland","rural","wangapeka",-41.38086745,172.73593439,"14-Aug-2020","Rural",192,"4","4","Upland"
"RW Takaka @ Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","unstated",-40.86370741,172.80376047,"14-Aug-2020","Forest",46,"5","5","Lowland"
"RW Wangapeka @ 5km u-s Dart","wangapeka at 5km u-s dart","tdc-00036",10016609,"tasman","tdc","upland","rural","wangapeka",-41.44334463,172.5964473,"14-Aug-2020","Forest",482,"5","2","Upland"
"RW Motupiko @ 250m u-s Motueka Rv","motupiko at 250m u-s motueka rv","lawa-102296",10016710,"tasman","tdc","lowland","rural","unstated",-41.45087506,172.83233928,"14-Aug-2020","Forest",180,"5","5","Upland"
"RW Powell @ 40m u-s Motupipi Rv","powell at 40m u-s motupipi rv","tdc-00040",10002678,"tasman","tdc","lowland","rural","motupipi",-40.85631073,172.8318066,"14-Aug-2020","Rural",14,"3","3","Lowland"
"RW Tasman @ u-s Jesters Hse","tasman valley at u-s jesters house","tdc-00028",10009235,"tasman","tdc","lowland","rural","tasman",-41.19648733,173.05774509,"14-Aug-2020","Rural",61,"2","1","Lowland"
"RW Waimea @ SH60 Appleby","waimea at sh60 appleby","tdc-00015",10011762,"tasman","tdc","lowland","rural","waimea",-41.30970201,173.13000163,"14-Aug-2020","Forest",11,"6","6","Lowland"
"RW Borck @ 400m ds Queen St","borck at 400m d-s queen st","lawa-102294",10012612,"tasman","tdc","lowland","urban","unstated",-41.32547773,173.17517766,"14-Aug-2020","Rural",3.5,"4","4&1","Lowland"
"RW Moutere @ Riverside","moutere at riverside","lawa-102297",10008294,"tasman","tdc","lowland","rural","unstated",-41.16312712,172.99311034,"14-Aug-2020","Rural",29.5,"5","2&5","Lowland"
"RW Kaituna @ Track start","kaituna at track start","tdc-00048",10000810,"tasman","tdc","upland","forest","unstated",-40.71567356,172.57685119,"14-Aug-2020","Forest",124,"4","4","Lowland"
"HRK000085","herekawe stream at centennial drive","trc-00060",6002989,"taranaki","trc","lowland","rural","herekawe",-39.0698903519265,174.020524795399,"14-Aug-2020","Rural",23,"1","1","Lowland"
"HTK000350","huatoki stream at end of hadley road","trc-00061",6003432,"taranaki","trc","lowland","rural","huatoki",-39.1007707481375,174.079555469023,"14-Aug-2020","Rural",112.666666666667,"3","3&1","Lowland"
"HTK000425","huatoki stream at huatoki domain entrance","trc-00062",6003121,"taranaki","trc","lowland","urban","huatoki",-39.0835232182609,174.075731531014,"14-Aug-2020","Rural",76.3333333333333,"3","3&1","Lowland"
"HTK000745","huatoki stream at molesworth street","trc-00063",6002667,"taranaki","trc","lowland","urban","huatoki",-39.0563396992739,174.072533630699,"14-Aug-2020","Urban",8,"3","3","Lowland"
"KPA000250","kapoaiaia stream at wiremu road","trc-00064",6006498,"taranaki","trc","upland","rural","kapoaiaia stream",-39.2776208408886,173.904419997079,"14-Aug-2020","Rural",214.5,"1","1&3","Upland"
"KPA000700","kapoaiaia stream at wataroa road bridge","trc-00065",6006498,"taranaki","trc","lowland","rural","kapoaiaia stream",-39.2758538936748,173.843300454763,"14-Aug-2020","Rural",214.5,"1","1&3","Upland"
"WMK000100","waimoku stream at lucys gully.","trc-00102",6004069,"taranaki","trc","upland","forest","waimoku",-39.1492416134745,173.941137267296,"14-Aug-2020","Rural",205,"1","1","Upland"
"WMK000298","waimoku stream at oakura beach","trc-00103",6003683,"taranaki","trc","lowland","urban","waimoku",-39.1166692244406,173.945342189527,"14-Aug-2020","Rural",25,"3","3","Lowland"
"WTR000850","waitara river approx 1200 m u/strm petralgas","trc-00104",6002186,"taranaki","trc","lowland","rural","waitara river",-39.0336883202074,174.252239724283,"14-Aug-2020","Rural",44,"6","6&2","Lowland"
"WKH000500","waiwhakaiho river at s.h.3","trc-00011",6004135,"taranaki","trc","upland","rural","waiwhakaiho river",-39.1416070338834,174.137432765365,"14-Aug-2020","Rural",187,"4","4","Upland"
"WKH000920","waiwhakaiho river at constance street","trc-00099",6002391,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0483816264908,174.10739290851,"14-Aug-2020","Rural",43.3333333333333,"5","4&1","Lowland"
"WKH000950","waiwhakaiho at rotomanu","trc-10015",6002409,"taranaki","trc","lowland","rural","waiwhakaiho river",-39.0387027146873,174.116023049842,"14-Aug-2020","Rural",19,"3","3","Lowland"
"WKR000500","waiokura stream at skeet road.","trc-00100",6010946,"taranaki","trc","lowland","rural","waiokura stream",-39.483902783136,174.148919145199,"14-Aug-2020","Rural",181,"1","1","Upland"
"WKR000700","waiokura stream at manaia golf course pumphouse.","trc-00101",6011902,"taranaki","trc","lowland","forest","waiokura stream",-39.5459538827154,174.136313822127,"14-Aug-2020","Rural",112,"2","2","Lowland"
"WGG000500","waingongoro river at eltham rd bridge","trc-00009",6010234,"taranaki","trc","upland","rural","waingongoro river",-39.4290325603954,174.284754654696,"14-Aug-2020","Rural",198.5,"4","1&4","Upland"
"WGG000665","waingongoro river at stuart road.","trc-00096",6010529,"taranaki","trc","upland","rural","waingongoro river",-39.4541322238555,174.276010892636,"14-Aug-2020","Rural",213,"5","1","Upland"
"WGG000895","waingongoro river 150m upstream of sh45","trc-00097",6013024,"taranaki","trc","lowland","forest","waingongoro river",-39.5753975652682,174.211378685615,"14-Aug-2020","Rural",69.5,"5","5&1","Lowland"
"WGG000900","waingongoro river at sh45","trc-00010",6013024,"taranaki","trc","lowland","rural","waingongoro river",-39.5762833937108,174.210241450866,"14-Aug-2020","Rural",69.5,"5","5&1","Lowland"
"WGG000995","waingongoro river 250m u/s of mouth at ohawe beach","trc-10012",6013136,"taranaki","trc","lowland","rural","waingongoro river",-39.5849754705835,174.193950696372,"14-Aug-2020","Rural",52.3333333333333,"5","1&5&2","Lowland"
"WKH000100","waiwhakaiho river at waiwhakaiho track, n.pk.","trc-00098",6005479,"taranaki","trc","upland","forest","waiwhakaiho river",-39.2188108565172,174.113181844301,"14-Aug-2020","Forest",431.5,"3","1&3","Upland"
"WAI000110","waiau stream at inland north rd.","trc-00091",6001934,"taranaki","trc","lowland","rural","waiau",-39.0213746126308,174.323675212605,"14-Aug-2020","Rural",58,"4","4","Lowland"
"WGA000260","waiongana stream at s.h.3a bridge.","trc-00092",6003280,"taranaki","trc","lowland","rural","mangaoraka stream",-39.1180700304384,174.216058091938,"14-Aug-2020","Rural",138.6,"2","1&2&4","Lowland"
"WGA000450","waiongana stream ~40m u/s sh3","trc-00093",6002061,"taranaki","trc","lowland","forest","mangaoraka stream",-39.0194202360801,174.202075897574,"14-Aug-2020","Rural",20,"4","4","Lowland"
"WGG000115","waingongoro river 900m d/s national park boundary.","trc-00094",6007951,"taranaki","trc","upland","rural","waingongoro river",-39.3377783718651,174.170054776193,"14-Aug-2020","Forest",579.333333333333,"2","2&1","Upland"
"WGG000150","waingongoro river at opunake road","trc-00095",6008199,"taranaki","trc","upland","forest","waingongoro river",-39.3602876524549,174.226805652252,"14-Aug-2020","Rural",471,"1","1&2","Upland"
"TMR000375","timaru stream at s.h. 45","trc-00087",6004239,"taranaki","trc","lowland","forest","timaru stream",-39.1555901536629,173.920215899681,"14-Aug-2020","Rural",102,"3","3","Lowland"
"TNH000090","tangahoe river 150m u/s of patete s. confluence.","trc-00088",6011647,"taranaki","trc","lowland","forest","tangahoe",-39.5055860330689,174.457883960774,"14-Aug-2020","Rural",148.5,"3","3","Lowland"
"TNH000200","tangahoe river at tangahoe valley rd. bridge","trc-00089",6012247,"taranaki","trc","lowland","rural","tangahoe",-39.5372768556211,174.386239005756,"14-Aug-2020","Rural",145,"5","5&1","Lowland"
"TNH000515","tangahoe river 90m d/s of railbridge.","trc-00090",6014041,"taranaki","trc","lowland","rural","tangahoe",-39.6297187544024,174.348757541684,"14-Aug-2020","Rural",21,"2","6","Lowland"
"STY000300","stony river at mangatete road","trc-00008",6005935,"taranaki","trc","upland","forest","hangatahua (stony) river",-39.2250290649146,173.896921086552,"14-Aug-2020","Forest",311,"3","4","Upland"
"STY000400","stony river at s.h.45.","trc-00085",6005021,"taranaki","trc","lowland","rural","hangatahua (stony) river",-39.192026352358,173.864217634829,"14-Aug-2020","Rural",90,"2","2&1","Lowland"
"TMR000150","timaru stream at carrington rd.","trc-00086",6004975,"taranaki","trc","upland","forest","timaru stream",-39.2084650265499,173.977820441037,"14-Aug-2020","Forest",417,"2","2","Upland"
"PNH000900","punehu stream at s.h. 45","trc-00007",6010817,"taranaki","trc","lowland","rural","punehu stream",-39.4960109396189,173.906510937029,"14-Aug-2020","Rural",69.5,"4","3","Lowland"
"PAT000200","patea river at barclay road bridge","trc-00004",6007694,"taranaki","trc","upland","forest","patea river",-39.3239468868425,174.190532112583,"14-Aug-2020","Forest",598,"3","1&3","Upland"
"PAT000315","patea river at swansea road bridge.","trc-00084",6008287,"taranaki","trc","upland","urban","patea river",-39.342771831106,174.297388693819,"14-Aug-2020","Urban",296,"1","1","Upland"
"PAT000360","patea river at skinner road bridge","trc-00005",6008066,"taranaki","trc","upland","rural","patea river",-39.339535909765,174.345112058216,"14-Aug-2020","Rural",237,"4","5","Upland"
"PNH000200","punehu stream at wiremu rd.","trc-00006",6008582,"taranaki","trc","upland","forest","punehu stream",-39.4119183245758,174.014342055553,"14-Aug-2020","Forest",441.5,"3","3&2","Upland"
"MKW000200","maketawa stream opp. derby rd.","trc-00081",6005984,"taranaki","trc","upland","rural","waitara river",-39.236556289261,174.184094493201,"14-Aug-2020","Forest",380,"3","2","Upland"
"MKW000300","maketawa stream at tarata rd.","trc-00002",6004420,"taranaki","trc","lowland","rural","waitara river",-39.1553326474269,174.259022657298,"14-Aug-2020","Rural",150,"3","3","Lowland"
"MRK000420","mangaoraka stream at corbett rd. (recorder site).","trc-00003",6002693,"taranaki","trc","lowland","rural","mangaoraka stream",-39.0561874531992,174.185074587009,"14-Aug-2020","Rural",57,"4","4","Lowland"
"MWH000380","mangawhero stream u/s eltham ox.pond d/chge.","trc-00082",6010305,"taranaki","trc","upland","rural","waingongoro river",-39.4413354071166,174.307047833027,"14-Aug-2020","Rural",207,"4","3&1","Upland"
"MWH000490","mangawhero stream 200m d/s of railbridge.","trc-00083",6010393,"taranaki","trc","upland","rural","waingongoro river",-39.4477959475865,174.287644547244,"14-Aug-2020","Rural",199,"4","4","Upland"
"MGH000950","mangaehu river at raupuha rd bridge","trc-00001",6009244,"taranaki","trc","lowland","rural","patea river",-39.388696695389,174.46659514071,"14-Aug-2020","Rural",169,"2","1","Upland"
"MGN000195","manganui river u/s of railbridge","trc-00077",6006851,"taranaki","trc","upland","rural","waitara river",-39.2809859494515,174.262277983914,"14-Aug-2020","Rural",333,"4","4&1","Upland"
"MGN000427","manganui river at bristol road","trc-00078",6004136,"taranaki","trc","lowland","rural","waitara river",-39.1310984466112,174.286657942938,"14-Aug-2020","Rural",130,"1","1","Lowland"
"MGT000488","mangati stream 200m d/s railbridge","trc-00079",6002443,"taranaki","trc","lowland","rural","mangati",-39.0409476501083,174.15659202136,"14-Aug-2020","Rural",31,"1","2","Lowland"
"MGT000520","mangati stream adjacent to te rima place footbridge","trc-00080",6002121,"taranaki","trc","lowland","urban","mangati",-39.0314786502325,174.148234968316,"14-Aug-2020","Urban",35.5,"2","2&1","Lowland"
"MGE000970","mangorei stream at sh 3 bridge u/s waiwakaiho r","trc-00076",6003414,"taranaki","trc","lowland","forest","waiwhakaiho river",-39.100346371664,174.111293163093,"14-Aug-2020","Rural",74,"4","4","Lowland"
"KRP000300","kurapete stream u/s inglewood oxp discharge","trc-00072",6004736,"taranaki","trc","upland","rural","waitara river",-39.1527162395502,174.21778839721,"14-Aug-2020","Rural",237,"1","1","Upland"
"KRP000660","kurapete stream 6 km d/s inglewood ox pond discharge","trc-00073",6004085,"taranaki","trc","lowland","rural","waitara river",-39.1350055435633,174.263924833751,"14-Aug-2020","Rural",202,"2","2","Upland"
