"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"Waitekaha Str at Tuparoa Rd","waitekaha str at tuparoa rd","lawa-100725",5011389,"gisborne","gdc","unstated",NA,-37.9105558,178.37897583,"23-Jun-2020","Rural","Upland","3","3"
"Mangaoparo River at Mangaoparo Road","mangaoparo river at mangaoparo road","lawa-100698",5001931,"gisborne","gdc","unstated",NA,-37.80685532,178.24600492,"23-Jun-2020","Forest","Upland","4","4"
"Waipaoa Trib at Pipiwhakao Road","waipaoa trib at pipiwhakao road","lawa-100723",5013062,"gisborne","gdc","unstated",NA,-38.65311955,177.89567564,"23-Jun-2020","Rural","Lowland","3","3&1"
"Te Arai Trib at Waugh Rd","te arai trib at waugh rd","lawa-100710",5013535,"gisborne","gdc","unstated",NA,-38.73496413,177.83910908,"23-Jun-2020","Rural","Upland","2","2"
"Te Arai Rv at Waingake","te arai rv at waingake","lawa-100708",5013823,"gisborne","gdc","unstated",NA,-38.79098526,177.79042511,"23-Jun-2020","Rural","Upland","3","3"
"Mangakino Str at Mangatokerau Rd","mangakino str at mangatokerau rd","lawa-100696",5007596,"gisborne","gdc","unstated",NA,-38.29550235,178.2510825,"23-Jun-2020","Forest","Upland","2","2"
"Koranga Rv at Koranga Valley Rd","koranga rv at koranga valley rd","lawa-100689",4023121,"gisborne","gdc","unstated",NA,-38.46162707,177.42061581,"23-Jun-2020","Rural","Upland","3","4"
"Papokeka Str at Pehiri","papokeka str at pehiri","lawa-100704",8000704,"gisborne","gdc","unstated",NA,-38.58728624,177.53669868,"23-Jun-2020","Rural","Upland","3","3"
"Whakarau Trib at Whakarau Rd","whakarau trib at whakarau rd","lawa-100727",4019979,"gisborne","gdc","unstated",NA,-38.31341981,177.56867538,"23-Jun-2020","Rural","Upland","2","2"
"Waipiro Str at Te Puia","waipiro str at te puia","lawa-100724",5004307,"gisborne","gdc","unstated",NA,-38.01944188,178.33027212,"23-Jun-2020","Rural","Upland","3","3"
"Wainui Str at Heath Johnston Park","wainui str at heath johnston park","lawa-100719",5013293,"gisborne","gdc","unstated",NA,-38.68397045,178.05525898,"23-Jun-2020","Urban","Upland","1","2"
"Waiapu River at Rotokautuku Br (SH35)","waiapu river at rotokautuku br (sh35)","gdc-00018",5002964,"gisborne","gdc","lowland","rural",-37.8944444,178.29512263,"23-Jun-2020","Rural","Upland","6","6&2"
"Makahakaha Stream","makahakaha stream","lawa-100694",5012486,"gisborne","gdc","unstated",NA,-38.5789788,178.07193769,"23-Jun-2020","Forest","Upland","2","1&3"
"Mangaehu Stream at Marshall road","mangaehu stream at marshall road","lawa-102229",5011389,"gisborne","gdc","unstated",NA,-38.51465036,178.03098788,"23-Jun-2020","Rural","Upland","3","3"
"Makarika Str at Keelan Rd","makarika str at keelan rd","lawa-102228",5003964,"gisborne","gdc","unstated",NA,-37.99748578,178.21808615,"23-Jun-2020","Rural","Upland","4","1&4"
"Mangaokura Stream","mangaokura stream","lawa-102230",5003986,"gisborne","gdc","unstated",NA,-38.00536441,177.96353402,"23-Jun-2020","Forest","Upland","1","1"
"Mata Upper","mata upper","lawa-102231",5004788,"gisborne","gdc","unstated",NA,-38.08468618,177.87967645,"23-Jun-2020","Forest","Upland","2","3"
"Waiau River at Tauwhareparae","waiau river at tauwhareparae","lawa-102233",5006389,"gisborne","gdc","unstated",NA,-38.2169287,178.1275571,"23-Jun-2020","Forest","Upland","4","5"
"Akatarawa River at Hutt Confluence","akatarawa river at hutt confluence","gw-00025",9009342,"wellington","gwrc","lowland","forest",-41.08952998,175.09766097,"23-Jun-2020","Forest","Upland","5","5"
"Awhea River at Tora Rd","awhea river at tora rd","gw-00053",9017635,"wellington","gwrc","lowland","rural",-41.4945283,175.515193,"23-Jun-2020","Rural","Upland","5","5&1"
"Beef Creek at headwaters","beef creek at headwaters","gw-00049",9007633,"wellington","gwrc","unstated",NA,-41.01810983,175.4257619,"23-Jun-2020","Forest","Upland","2","1&2"
"Horokiri Stream at Snodgrass","horokiri stream at snodgrass","gw-00013",9009035,"wellington","gwrc","lowland","rural",-41.07930266,174.92617299,"23-Jun-2020","Rural","Upland","4","4"
"Huangarua River at Ponatahi Bridge","huangarua river at ponatahi bridge","gw-00051",9012636,"wellington","gwrc","lowland","rural",-41.20800072,175.46909416,"23-Jun-2020","Rural","Upland","6","6"
"Hutt River at Boulcott","hutt river at boulcott","gw-00022",9012031,"wellington","gwrc","lowland","forest",-41.19670926,174.92047746,"23-Jun-2020","Forest","Upland","6","1&6"
"Hutt River at Te Marua Intake Site","hutt river at te marua intake site","gw-00020",9009042,"wellington","gwrc","lowland","forest",-41.07991041,175.14363637,"23-Jun-2020","Forest","Upland","5","5"
"Hutt River Opposite Manor Park Golf Club","hutt river opposite manor park golf club","gw-00021",9010876,"wellington","gwrc","lowland","forest",-41.15364323,174.98644435,"23-Jun-2020","Forest","Upland","6","4"
"Kaiwharawhara Stream at Ngaio Gorge","kaiwharawhara stream at ngaio gorge","gw-00019",9013489,"wellington","gwrc","lowland","urban",-41.25798289,174.77940709,"23-Jun-2020","Urban","Upland","4","4"
"Karori Stream at Makara Peak Mountain Bike Park","karori stream at makara peak mountain bike park","gw-00018",9014420,"wellington","gwrc","lowland","urban",-41.29542655,174.72253616,"23-Jun-2020","Urban","Upland","3","3"
"Kopuaranga River at Stuarts","kopuaranga river at stuarts","gw-00038",9004627,"wellington","gwrc","lowland","rural",-40.89357041,175.69179599,"23-Jun-2020","Rural","Upland","5","5"
"Makara Stream at Kennels","makara stream at kennels","gw-00017",9012604,"wellington","gwrc","lowland","rural",-41.23595385,174.71271629,"23-Jun-2020","Rural","Upland","5","1&4"
"Mangaone Stream at Sims Road Bridge","mangaone stream at sims road bridge","gw-00007",9001470,"wellington","gwrc","lowland","rural",-40.79042456,175.0889146,"23-Jun-2020","Rural","Lowland","4","2"
"Mangapouri Stream at Bennetts Rd","mangapouri stream at bennetts rd","gw-00002",9000495,"wellington","gwrc","lowland","urban",-40.74299396,175.14078335,"23-Jun-2020","Urban","Lowland","2","2"
"Mangaroa River at Te Marua","mangaroa river at te marua","gw-00024",9009586,"wellington","gwrc","lowland","rural",-41.09432204,175.1280911,"23-Jun-2020","Rural","Upland","4","3"
"Mangatarere River at State Highway 2","mangatarere river at state highway 2","gw-00050",9008718,"wellington","gwrc","lowland","rural",-41.05477704,175.49618121,"23-Jun-2020","Rural","Upland","4","4"
"Motuwaireka Stream at headwaters","motuwaireka stream at headwaters","gw-00043",9009224,"wellington","gwrc","lowland","forest",-41.05951154,175.99910137,"23-Jun-2020","Forest","Upland","2","2"
"Ngarara Stream at Field Way","ngarara stream at field way","gw-00008",9003353,"wellington","gwrc","lowland","urban",-40.86160905,175.03109239,"23-Jun-2020","Rural","Lowland","3","4"
"Orongorongo River at Orongorongo Station","orongorongo river at orongorongo station","gw-00030",9016841,"wellington","gwrc","lowland","forest",-41.41800038,174.90176106,"23-Jun-2020","Forest","Lowland","4","4"
"Otaki River at Mouth","otaki river at mouth","gw-00006",9000731,"wellington","gwrc","lowland","forest",-40.75873884,175.1085342,"23-Jun-2020","Forest","Lowland","6","3"
"Otaki River at Pukehinau","otaki river at pukehinau","gw-00005",9002382,"wellington","gwrc","lowland","forest",-40.8220466,175.19957526,"23-Jun-2020","Forest","Upland","6","6"
"Pakuratahi River 50m Below Farm Creek","pakuratahi river 50m below farm creek","gw-00023",9008887,"wellington","gwrc","lowland","forest",-41.0652202,175.19714172,"23-Jun-2020","Forest","Upland","4","4&3"
"Parkvale Stream at Renalls Weir","parkvale stream at renalls weir","gw-00046",9009215,"wellington","gwrc","lowland","rural",-41.07801993,175.54166084,"23-Jun-2020","Rural","Upland","4","4"
"Parkvale tributary at Lowes Reserve","parkvale tributary at lowes reserve","gw-00045",9007329,"wellington","gwrc","lowland","rural",-40.99686768,175.59297497,"23-Jun-2020","Rural","Upland","1","1"
"Pauatahanui Stream at Elmwood Bridge","pauatahanui stream at elmwood bridge","gw-00014",9010034,"wellington","gwrc","lowland","rural",-41.11427573,174.91877486,"23-Jun-2020","Rural","Upland","4","4&1"
"Porirua Stream at Glenside Overhead Cables","porirua stream at glenside overhead cable","gw-00015",9011723,"wellington","gwrc","lowland","urban",-41.19158653,174.82792762,"23-Jun-2020","Urban","Upland","4","4"
"Porirua Stream at Milk Depot","porirua stream at wall park","gw-00016",9010816,"wellington","gwrc","lowland","urban",-41.14936353,174.83958812,"23-Jun-2020","Urban","Lowland","4","4"
"Ruamahanga River at Gladstone Bridge","ruamahanga river at gladstone bridge","gw-00033",9009060,"wellington","gwrc","lowland","rural",-41.07237221,175.62913522,"23-Jun-2020","Rural","Upland","6","7"
"Ruamahanga River at McLays","ruamahanga river at mclays","gw-00031",9000758,"wellington","gwrc","upland","forest",-40.74966737,175.58256015,"23-Jun-2020","Forest","Upland","4","4&1"
"Ruamahanga River at Pukio","ruamahanga river at pukio","gw-00034",9013512,"wellington","gwrc","lowland","rural",-41.24812292,175.36108795,"23-Jun-2020","Rural","Lowland","7","7"
"Ruamahanga River at Te Ore Ore","ruamahanga river at te ore ore","gw-00032",9006280,"wellington","gwrc","lowland","rural",-40.95283816,175.68011378,"23-Jun-2020","Rural","Upland","5","5"
"Tauanui River at Whakatomotomo Rd","tauanui river at whakatomotomo rd","gw-00052",9016703,"wellington","gwrc","upland","forest",-41.39831365,175.28058743,"23-Jun-2020","Forest","Upland","3","3&1"
"Taueru River at Castlehill","taueru river at castlehill","gw-00036",9001096,"wellington","gwrc","upland","rural",-40.75449412,175.98867994,"23-Jun-2020","Rural","Upland","3","3"
"Taueru River at Gladstone","taueru river at gladstone","gw-00037",9009016,"wellington","gwrc","lowland","rural",-41.06304782,175.66761699,"23-Jun-2020","Rural","Upland","6","6&1"
"Tauherenikau River at Websters","tauherenikau river at websters","gw-00055",9011002,"wellington","gwrc","lowland","forest",-41.16791526,175.34926521,"23-Jun-2020","Forest","Lowland","4","1&4"
"Totara Stream at Stronvar","totara stream at stronvar","gw-00044",9010385,"wellington","gwrc","upland","forest",-41.10919103,175.9538148,"23-Jun-2020","Forest","Upland","3","3"
"Waikanae River at Greenaway Rd","waikanae river at greenaway rd","gw-00010",9003856,"wellington","gwrc","lowland","rural",-40.87694978,175.03207168,"23-Jun-2020","Rural","Lowland","5","1"
"Waikanae River at Mangaone Walkway","waikanae river at mangaone walkway","gw-00009",9003697,"wellington","gwrc","upland","forest",-40.86856519,175.13565202,"23-Jun-2020","Forest","Upland","3","3"
"Waingawa River at South Rd","waingawa river at south rd","gw-00041",9006741,"wellington","gwrc","lowland","forest",-40.97549224,175.62329773,"23-Jun-2020","Forest","Upland","5","2"
"Wainuiomata River at Manuka Track","wainuiomata river at manuka track","gw-00028",9013597,"wellington","gwrc","upland","forest",-41.25677265,175.00892684,"23-Jun-2020","Forest","Upland","3","4&1"
"Waiohine River at Bicknells","waiohine river at bicknells","gw-00048",9009625,"wellington","gwrc","lowland","rural",-41.09110551,175.5076284,"23-Jun-2020","Rural","Upland","5","6"
"Waiohine River at Gorge","waiohine river at gorge","gw-00047",9007799,"wellington","gwrc","lowland","forest",-41.01636817,175.40011859,"23-Jun-2020","Forest","Upland","4","2"
"Waiorongomai River at Forest Park","waiorongomai river at forest park","gw-00056",9013660,"wellington","gwrc","lowland","forest",-41.25643747,175.14382621,"23-Jun-2020","Forest","Upland","3","4&1"
"Waipoua River at Colombo Rd Bridge","waipoua river at colombo rd bridge","gw-00040",9006301,"wellington","gwrc","lowland","rural",-40.95415228,175.6735615,"23-Jun-2020","Rural","Upland","5","5"
"Waitohu Stream at Forest Park","waitohu stream at forest park","gw-00003",9001207,"wellington","gwrc","upland","forest",-40.77638,175.22297448,"23-Jun-2020","Forest","Upland","4","4"
"Waitohu Stream at Norfolk Crescent","waitohu stream at norfolk crescent","gw-00004",9000356,"wellington","gwrc","lowland","rural",-40.73663304,175.12625035,"23-Jun-2020","Rural","Lowland","4","4"
"Waiwhetu Stream at Whites Line East","waiwhetu stream at whites line east","gw-00264",9012664,"wellington","gwrc","lowland","urban",-41.22479224,174.92057144,"23-Jun-2020","Urban","Lowland","4","2&4"
"Whakatikei River at Riverstone","whakatikei river at riverstone","gw-00026",9010025,"wellington","gwrc","lowland","forest",-41.11230111,175.05161711,"23-Jun-2020","Forest","Upland","5","5"
"Whangaehu River at 250m from Confluence","whangaehu river at 250m from confluence","gw-00039",9007085,"wellington","gwrc","lowland","rural",-40.98628944,175.68901633,"23-Jun-2020","Rural","Upland","5","5"
"Whareama River at Gauge","whareama river at gauge","gw-00042",9006652,"wellington","gwrc","lowland","rural",-40.95994723,176.04296485,"23-Jun-2020","Rural","Lowland","5","5"
"Whareroa Stream at QE Park","whareroa stream at qe park","gw-00012",9005972,"wellington","gwrc","lowland","rural",-40.95469066,174.97211384,"23-Jun-2020","Rural","Lowland","4","4&3"
"Whareroa Stream at Waterfall Rd","whareroa stream at waterfall rd","gw-00011",9005880,"wellington","gwrc","lowland","rural",-40.9530733,174.99699193,"23-Jun-2020","Rural","Upland","1","1"
"Wainuiomata River Dnstr of White Bridge","wainuiomata river dnstr of white bridge","gw-00029",9016506,"wellington","gwrc","lowland","forest",-41.39450591,174.88175858,"23-Jun-2020","Forest","Upland","5","5"
"Aropaoanui River at Aropaoanui","39","hbrc-00024",8019520,"hawkes bay","hbrc","lowland","rural",-39.270118425078,176.978862008366,"23-Jun-2020","Rural","Upland","5","5"
"Awanui Stream at Flume","48","hbrc-00090",8026385,"hawkes bay","hbrc","lowland","rural",-39.6908403197993,176.798436491851,"23-Jun-2020","Rural","Lowland","5","1&5&2"
"Esk River at Berry Road","176","hbrc-00022",8018541,"hawkes bay","hbrc","upland","rural",-39.2294717695501,176.796762547934,"23-Jun-2020","Rural","Upland","4","2&4"
"Esk River at Waipunga Bridge","182","hbrc-00002",8021730,"hawkes bay","hbrc","lowland","rural",-39.3853701500731,176.821159325303,"23-Jun-2020","Rural","Upland","5","5"
"Hangaroa River at Doneraille Park","279","hbrc-00032",8003680,"hawkes bay","hbrc","lowland","rural",-38.7334297866137,177.584339842185,"23-Jun-2020","Rural","Upland","5","6"
"Herehere Stream at Te Aute Road","310","hbrc-00067",8026084,"hawkes bay","hbrc","lowland","rural",-39.6722056442898,176.866223188135,"23-Jun-2020","Rural","Lowland","3","3"
"Karewarewa Stream at Paki Paki","400","hbrc-00014",8026382,"hawkes bay","hbrc","lowland","rural",-39.6939276374835,176.790917066045,"23-Jun-2020","Rural","Lowland","5","5"
"Kopuawhara Stream at Railway Bridge","441","hbrc-00029",8013534,"hawkes bay","hbrc","lowland","forest",-39.0143637897516,177.858250356098,"23-Jun-2020","Forest","Upland","3","4"
"Mahiaruhe Stream at Tutira Outlet S.H.2","496","lawa-101795",8018203,"hawkes bay","hbrc","upland","rural",-39.2102695299836,176.885033971225,"23-Jun-2020","Rural","Upland","4","3"
"Makaretu Stream at State Highway 50","528","hbrc-00008",8031515,"hawkes bay","hbrc","upland","rural",-40.0154307099668,176.323099476001,"23-Jun-2020","Rural","Upland","4","4"
"Makaroro River at Burnt Bridge","533","lawa-100228",8028042,"hawkes bay","hbrc","Unstated",NA,-39.8187642407385,176.304052000106,"23-Jun-2020","Forest","Upland","4","4&1"
"Mangakuri River at Kairakau","546","hbrc-00053",8030950,"hawkes bay","hbrc","lowland","rural",-39.9648866181699,176.906039535541,"23-Jun-2020","Rural","Lowland","5","5"
"Mangaone River at Rissington","569","hbrc-00015",8022581,"hawkes bay","hbrc","lowland","rural",-39.4403508155857,176.719099931679,"23-Jun-2020","Rural","Upland","5","5"
"Mangaonuku Stream at Waipawa Tikokino Rd","589","hbrc-00020",8029835,"hawkes bay","hbrc","upland","rural",-39.9070765709212,176.524815704774,"23-Jun-2020","Rural","Upland","5","5"
"Mangaorapa Stream at Mangaorapa Road","623","hbrc-00011",8034410,"hawkes bay","hbrc","lowland","rural",-40.2945013145145,176.555849557043,"23-Jun-2020","Rural","Upland","5","5"
"Mangapoike River at Suspension Bridge","636","hbrc-00083",8008131,"hawkes bay","hbrc","lowland","rural",-38.890101839131,177.522145171798,"23-Jun-2020","Rural","Upland","6","6"
"Mangatarata Stream at Mangatarata Road","667","hbrc-00018",8031291,"hawkes bay","hbrc","lowland","rural",-39.9960672563847,176.626866274438,"23-Jun-2020","Rural","Upland","5","5"
"Mangatutu Stream at Mangatutu Stn Br","684","hbrc-00079",8022284,"hawkes bay","hbrc","upland","rural",-39.4264106145226,176.5537373821,"23-Jun-2020","Rural","Upland","5","5"
"Maraekakaho Stream at Maraekakaho","698","hbrc-00075",8025585,"hawkes bay","hbrc","lowland","rural",-39.6496366016263,176.62240766159,"23-Jun-2020","Rural","Upland","5","5&2&1"
"Maraetotara River at Te Awanga","714","hbrc-00004",8025568,"hawkes bay","hbrc","lowland","rural",-39.6392669750758,176.988103325095,"23-Jun-2020","Rural","Lowland","4","4"
"Maraetotara River at Waimarama Road","715","hbrc-00012",8027138,"hawkes bay","hbrc","lowland","rural",-39.7326748786465,176.953001337223,"23-Jun-2020","Rural","Upland","3","4"
"Mohaka River at Raupunga","749","nrwqn-00017",8014919,"hawkes bay","hbrc","lowland","forest",-39.0729794036262,177.129264555505,"23-Jun-2020","Forest","Upland","7","7"
"Mohaka River D/S Taharua","753","hbrc-00070",8014053,"hawkes bay","hbrc","upland","forest",-39.0822605808052,176.307462859409,"23-Jun-2020","Forest","Upland","6","6&1"
"Mohaka River U/S Taharua","754","hbrc-00062",8013661,"hawkes bay","hbrc","upland","forest",-39.0792486294686,176.286569044759,"23-Jun-2020","Forest","Upland","5","5"
"Mokomokonui Stream U/S Waipunga","757","hbrc-00026",8013017,"hawkes bay","hbrc","upland","forest",-39.0480180881699,176.589039609105,"23-Jun-2020","Forest","Upland","5","6"
"Ngaruroro River at Fernhill","799","hbrc-00038",8024783,"hawkes bay","hbrc","lowland","rural",-39.586733980624,176.760319600821,"23-Jun-2020","Rural","Upland","6","6"
"Ngaruroro River at Whanawhana","815","hbrc-00021",8024159,"hawkes bay","hbrc","upland","forest",-39.5583644415179,176.398366595202,"23-Jun-2020","Forest","Upland","6","6"
"Ohara Stream at Big Hill Road","837","lawa-101796",8024799,"hawkes bay","hbrc","upland","rural",-39.6005171199359,176.431048947954,"23-Jun-2020","Rural","Upland","5","4"
"Ohiwia Stream at Broughtons Br.","841","lawa-101797",8024662,"hawkes bay","hbrc","lowland","rural",-39.5800699783238,176.739906349665,"23-Jun-2020","Rural","Upland","4","1&4"
"Papanui Stream at Middle Road","915","hbrc-00085",8029023,"hawkes bay","hbrc","lowland","rural",-39.8567144209582,176.715224992162,"23-Jun-2020","Rural","Upland","5","5"
"Poporangi Stream at Ohara Stn.","991","lawa-101798",8024566,"hawkes bay","hbrc","upland","rural",-39.581232711129,176.442901303924,"23-Jun-2020","Rural","Upland","5","5"
"Porangahau River at SH52 Opposite Quarry","998","hbrc-00006",8034437,"hawkes bay","hbrc","lowland","rural",-40.2966808318916,176.580728024137,"23-Jun-2020","Rural","Upland","6","6&1"
"Porangahau Stream at Oruawhara Road","1003","hbrc-00042",8031553,"hawkes bay","hbrc","upland","rural",-40.0240694774502,176.371057907225,"23-Jun-2020","Rural","Upland","4","4"
"Poukawa Stream at Stock Road","1044","hbrc-00010",8026454,"hawkes bay","hbrc","lowland","rural",-39.6976791045894,176.793889558877,"23-Jun-2020","Rural","Lowland","4","4"
"Puhokio Stream at Te Apiti Rd","1051","hbrc-00041",8028639,"hawkes bay","hbrc","lowland","rural",-39.8258516149217,176.981118772238,"23-Jun-2020","Rural","Lowland","4","4"
"Raupare Stream at Ormond Road","1082","hbrc-00124",8024854,"hawkes bay","hbrc","lowland","rural",-39.5992731868887,176.841167509747,"23-Jun-2020","Rural","Lowland","3","3"
"Ripia River U/S Mohaka","1096","hbrc-00048",8017772,"hawkes bay","hbrc","upland","forest",-39.2003691458644,176.516656434419,"23-Jun-2020","Forest","Upland","5","5"
"Ruakituri River at Sports Ground","1126","hbrc-00031",8005683,"hawkes bay","hbrc","lowland","rural",-38.8157173556828,177.483150951425,"23-Jun-2020","Rural","Upland","5","5"
"Sandy Creek U/S Lake Tutira Outlet","1146","hbrc-00023",8018169,"hawkes bay","hbrc","upland","rural",-39.2104610453585,176.889495188583,"23-Jun-2020","Rural","Upland","4","4"
"Taharua Stream at Wairango Rd","1194","hbrc-00056",8007550,"hawkes bay","hbrc","upland","rural",-38.9152131728977,176.275344993932,"23-Jun-2020","Rural","Upland","3","3&4"
"Taharua Stream at Wrights Twin Culvert","1195","hbrc-00055",8008510,"hawkes bay","hbrc","upland","rural",-38.9478651577823,176.285126278311,"23-Jun-2020","Rural","Upland","4","4"
"Taipo Stream at Church Road","1201","hbrc-00063",8023742,"hawkes bay","hbrc","lowland","urban",-39.5137518366636,176.849584877401,"23-Jun-2020","Urban","Upland","2","1&2"
"Taurekaitai Stream at Wallingford","1237","hbrc-00036",8033699,"hawkes bay","hbrc","lowland","rural",-40.2066302691437,176.591121331764,"23-Jun-2020","Rural","Upland","6","6"
"Te Ngarue Stream D/S Kotomangengi","1274","lawa-101799",8020643,"hawkes bay","hbrc","lowland","rural",-39.3256738486538,176.907252937595,"23-Jun-2020","Rural","Upland","4","4"
"Tukipo River at State Highway 50","1349","hbrc-00009",8030706,"hawkes bay","hbrc","upland","rural",-39.9658908494997,176.334202987735,"23-Jun-2020","Rural","Upland","4","1&4"
"Tukituki River at Ashcott Bridge S.H. 50","1373","hbrc-00039",8030251,"hawkes bay","hbrc","upland","rural",-39.9352709930361,176.350761235175,"23-Jun-2020","Rural","Upland","4","4"
"Tukituki River at Black Bridge","1374","hbrc-00007",8025058,"hawkes bay","hbrc","lowland","rural",-39.6045571724992,176.93197123346,"23-Jun-2020","Rural","Upland","7","7&1"
"Tukituki River at Red Bridge","1382","hbrc-00043",8026822,"hawkes bay","hbrc","lowland","rural",-39.715466431443,176.927895556592,"23-Jun-2020","Rural","Upland","7","7"
"Tukituki River at Tamumu Br.","1397","hbrc-00088",8030794,"hawkes bay","hbrc","lowland","rural",-39.96233140457,176.682308002222,"23-Jun-2020","Rural","Upland","7","2&7"
"Tukituki River at Waipukurau","1404","hbrc-00087",8031182,"hawkes bay","hbrc","lowland","rural",-39.9887542567825,176.558350228826,"23-Jun-2020","Rural","Upland","6","6"
"Tutaekuri River at Brookfields Bridge","1424","hbrc-00005",8024544,"hawkes bay","hbrc","lowland","rural",-39.5685281752153,176.881040366043,"23-Jun-2020","Rural","Lowland","6","6"
"Tutaekuri River at Lawrence Hut","1429","hbrc-00017",8021245,"hawkes bay","hbrc","upland","forest",-39.3709401714606,176.439000182698,"23-Jun-2020","Forest","Upland","5","4"
"Tutaekuri River U/S Mangaone","1441","hbrc-00077",8023221,"hawkes bay","hbrc","lowland","rural",-39.4849038674626,176.699848189115,"23-Jun-2020","Rural","Upland","6","6"
"Tutaekuri Waimate Stm at Chesterhope","1447","hbrc-00044",8024777,"hawkes bay","hbrc","lowland","rural",-39.597090974145,176.863012198487,"23-Jun-2020","Rural","Lowland","4","6"
"Waiarua at S.H.5","1489","hbrc-00028",8008804,"hawkes bay","hbrc","upland","forest",-38.9444047789597,176.50803371711,"23-Jun-2020","Forest","Upland","4","4"
"Waiau River at Otoi","1500","hbrc-00081",8009552,"hawkes bay","hbrc","lowland","rural",-38.9479137664473,177.061617624702,"23-Jun-2020","Forest","Upland","6","6"
"Waihua River at Waihua Valley Road","1513","lawa-101800",8014548,"hawkes bay","hbrc","lowland","rural",-39.0417925222396,177.233594502433,"23-Jun-2020","Rural","Upland","5","5"
"Waikari River at Glenbrook Road","1525","hbrc-00046",8016769,"hawkes bay","hbrc","lowland","rural",-39.1429812150641,177.020791663577,"23-Jun-2020","Rural","Upland","5","5"
"Waikoau River at Waikoau Road","1536","lawa-101801",8018317,"hawkes bay","hbrc","lowland","rural",-39.2144361776261,176.863905782219,"23-Jun-2020","Rural","Upland","4","4"
"Waingongoro Stream at Waimarama Road","1552","hbrc-00040",8028268,"hawkes bay","hbrc","lowland","rural",-39.8010566444762,176.979143558393,"23-Jun-2020","Rural","Upland","4","4"
"Waipawa River at RDS/SH2","1588","hbrc-00139",8030480,"hawkes bay","hbrc","lowland","rural",-39.9450170802127,176.57363779145,"23-Jun-2020","Rural","Upland","2","2"
"Waipawa River at State Highway 50","1590","hbrc-00019",8028989,"hawkes bay","hbrc","upland","rural",-39.8622509067051,176.44559232092,"23-Jun-2020","Rural","Upland","5","5"
"Wairoa River at Railway Br.","1642","hbrc-00033",8012155,"hawkes bay","hbrc","lowland","rural",-39.0014225076835,177.395032215183,"23-Jun-2020","Rural","Lowland","8","8"
"Waitio Stream at Ohiti Road","1654","hbrc-00059",8024883,"hawkes bay","hbrc","lowland","rural",-39.5994463713472,176.711405670966,"23-Jun-2020","Rural","Upland","3","3&4"
"Ngaruroro River D/S Hawkes Bay Dairies","1924","hbrc-00061",8024853,"hawkes bay","hbrc","lowland","rural",-39.5998513021959,176.577115285971,"23-Jun-2020","Forest","Upland","6","6"
"Clive River U/S Whakatu Rail Bridge","1925","hbrc-00003",8025012,"hawkes bay","hbrc","lowland","rural",-39.5990526056829,176.877875548744,"23-Jun-2020","Rural","Lowland","5","5"
"Taharua Stream at Henrys Bridge","1932","hbrc-00073",8010530,"hawkes bay","hbrc","upland","rural",-39.0006405543383,176.280758762417,"23-Jun-2020","Rural","Upland","5","5"
"Taharua Stream at Red Hut Mohaka Confl","1948","hbrc-00069",8013662,"hawkes bay","hbrc","upland","rural",-39.0741266946073,176.302240755344,"23-Jun-2020","Rural","Upland","5","5&1"
"Kahahakuri Stream U/S Tukituki Confl","2003","lawa-100648",8030837,"hawkes bay","hbrc","upland","rural",-39.9767936624507,176.505357946485,"23-Jun-2020","Rural","Upland","1","1"
"Mohaka River D/S Waipunga River","5273","hbrc-00072",8015108,"hawkes bay","hbrc","upland","forest",-39.1000450920574,176.702160190694,"23-Jun-2020","Forest","Upland","7","7"
"Mohaka River D/S Ripia River","5274","hbrc-00071",8017939,"hawkes bay","hbrc","upland","forest",-39.2072916203254,176.516996009466,"23-Jun-2020","Forest","Upland","6","1&6"
"Whanganui at Wades Landing","whanganui at wades landing","hrc-00061",7009502,"horizons","hrc","lowland","rural",-39.11164,175.06128,"23-Jun-2020","Rural","Upland","7","6&1&7"
"Whanganui at Te Maire","whanganui at te maire","hrc-00062",7006225,"horizons","hrc","upland","forest",-38.94251,175.18891,"23-Jun-2020","Rural","Upland","7","1&7"
"Whanganui at Pipiriki","whanganui at pipiriki","hrc-00060",7018645,"horizons","hrc","lowland","forest",-39.47961,175.04452,"23-Jun-2020","Rural","Upland","7","7"
"Whanganui at Cherry Grove","whanganui at cherry grove","hrc-00063",7005268,"horizons","hrc","upland","forest",-38.89163,175.25534,"23-Jun-2020","Rural","Upland","6","1&6"
"Waikawa at North Manakau Road","waikawa at north manakau road","hrc-00056",7048450,"horizons","hrc","lowland","forest",-40.7077399999999,175.23359,"23-Jun-2020","Forest","Upland","4","4"
"Waikawa at Huritini","waikawa stream at huritini","hrc-00057",7048050,"horizons","hrc","lowland","rural",-40.68652,175.16542,"23-Jun-2020","Rural","Lowland","5","1&5"
"Turitea at No1 Dairy","turitea at no1 dairy","hrc-00353",7040071,"horizons","hrc","lowland","rural",-40.38548,175.60685,"23-Jun-2020","Rural","Upland","4","3"
"Turakina at ONeills Bridge","turakina at oneills bridge","hrc-00055",7032196,"horizons","hrc","lowland","rural",-40.02572,175.23333,"23-Jun-2020","Rural","Upland","5","6"
