"SiteID","CouncilSiteID","LawaSiteID","Macro","Region","Agency","SWQLanduse","SWQAltitude","Lat","Long"
"1999","Tukipo River U/S Makaretu Confluence","lawa-102698",FALSE,"hawkes bay","hbrc","rural","upland",-39.9752142456692,176.481623716439
"2003","Kahahakuri Stream U/S Tukituki Confl","lawa-100648",FALSE,"hawkes bay","hbrc","rural","upland",-39.9767936624507,176.505357946485
"5273","Mohaka River D/S Waipunga River","hbrc-00072",FALSE,"hawkes bay","hbrc","forest","upland",-39.1000450920574,176.702160190694
"5274","Mohaka River D/S Ripia River","hbrc-00071",FALSE,"hawkes bay","hbrc","forest","upland",-39.2072916203254,176.516996009466
"5322","Porangahau Strm US Maharakeke Strm","lawa-102694",FALSE,"hawkes bay","hbrc","rural","upland",-40.0084683385788,176.454194597865
"whanganui at wades landing","Whanganui at Wades Landing","hrc-00061",FALSE,"manawatu-whanganui","hrc","rural","lowland",-39.11164,175.06128
"whanganui at te maire","Whanganui at Te Maire","hrc-00062",FALSE,"manawatu-whanganui","hrc","forest","upland",-38.94251,175.18891
"whanganui at pipiriki","Whanganui at Pipiriki","hrc-00060",FALSE,"manawatu-whanganui","hrc","rural","lowland",-39.47961,175.04452
"whanganui at cherry grove","Whanganui at Cherry Grove","hrc-00063",FALSE,"manawatu-whanganui","hrc","rural","upland",-38.89163,175.25534
"waikawa at u/s manakau confluence","Waikawa at u/s Manakau Confluence","lawa-101961",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.6915846799999,175.1833456
"waikawa at north manakau road","Waikawa at North Manakau Road","hrc-00056",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.7077399999999,175.23359
"waikawa stream at huritini","Waikawa at Huritini","hrc-00057",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.68652,175.16542
"turitea at no1 dairy","Turitea at No1 Dairy","hrc-00353",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.38548,175.60685
"turakina at oneills bridge","Turakina at ONeills Bridge","hrc-00055",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.02572,175.23333
"tokomaru river at horseshoe bend","Tokomaru River at Horseshoe bend","hrc-00054",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.48729,175.52598
"tokiahuru at karioi","Tokiahuru at Karioi Domain Road","hrc-00352",FALSE,"manawatu-whanganui","hrc","forest","upland",-39.4761599999999,175.50356
"tiraumea at ngaturi","Tiraumea at Ngaturi","hrc-00050",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.4671099999999,175.92279
"tamaki at tamaki reserve","Tamaki at Tamaki Reserve","hrc-00049",FALSE,"manawatu-whanganui","hrc","forest","upland",-40.12272,176.03354
"tamaki at stephensons","Tamaki at Stephensons","hrc-00048",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.24535,176.06491
"raparapawai at jackson rd","Raparapawai at Jackson Rd","hrc-00047",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.32287,175.99543
"rangitikei at pukeokahu","Rangitikei at Pukeokahu","hrc-00046",FALSE,"manawatu-whanganui","hrc","forest","upland",-39.62765,176.04425
"rangitikei at onepuhi","Rangitikei at Onepuhi","hrc-00044",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.0795699999999,175.46384
"rangitikei at mckelvies","Rangitikei at McKelvies","hrc-00043",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.29556,175.27557
"rangitikei at mangaweka","Rangitikei at Mangaweka","hrc-00045",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.8094199999999,175.80811
"porewa at onepuhi","Porewa at Onepuhi Road","hrc-00042",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.0770899999999,175.45319
"pohangina at piripiri","Pohangina at Piripiri","hrc-00041",FALSE,"manawatu-whanganui","hrc","forest","upland",-40.05216,175.94009
"pohangina at mais reach","Pohangina at Mais Reach","hrc-00040",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.22457,175.783
"patiki stream at kawiu road","Patiki Stream at Kawiu Road","hrc-00039",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.60803,175.27923
"owahanga at branscombe bridge","Owahanga at Branscombe Bridge","hrc-00038",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.6307899999999,176.30245
"oruakeretaki at s.h.2 napier","Oruakeretaki at S.H.2 Napier","hrc-00037",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.2534199999999,176.03234
"oroua at u/s feilding stp","Oroua at U/S Feilding STP","hrc-00079",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.26253,175.54461
"oroua at d/s feilding stp","Oroua at d/s Feilding STP","lawa-101949",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.2634951799999,175.5411179
"oroua at awahuri bridge","Oroua at Awahuri Bridge","hrc-00034",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.27565,175.52158
"oroua at apiti gorge bridge","Oroua at Apiti","hrc-00036",FALSE,"manawatu-whanganui","hrc","forest","upland",-39.93807,175.9258
"oroua at almadale slackline","Oroua at Almadale Slackline","hrc-00035",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.1734099999999,175.6599
"ongarue at taringamotu","Ongarue at Taringamotu","hrc-00033",FALSE,"manawatu-whanganui","hrc","rural","upland",-38.86223,175.23823
"ohau at u/s makahika confluence","Ohau at u/s Makahika Confluence","lawa-101947",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.6547545,175.360762
"ohau at state highway bridge","Ohau at State Highway Bridge","lawa-100544",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.67066046,175.2406431
"ohau at haines property","Ohau at Haines Property","hrc-00031",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.6642899999999,175.19784
"ohau at gladstone reserve","Ohau at Gladstone Reserve","hrc-00030",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.66335,175.3374
"mangawhero at u/s ohakune stp","Mangawhero at u/s Ohakune STP","hrc-00064",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.40901,175.38394
"mangawhero at raupiu road","Mangawhero at Raupiu Road","hrc-00027",FALSE,"manawatu-whanganui","hrc","rural","lowland",-39.70028,175.33113
"mangawhero at pakihi rd bridge","Mangawhero at Pakihi Rd Bridge","hrc-00028",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.431,175.32311
"mangawhero at doc headquarters","Mangawhero at DOC Headquarters","hrc-00029",FALSE,"manawatu-whanganui","hrc","forest","upland",-39.4016999999999,175.41228
"mangawhero at d/s ohakune stp","Mangawhero at d/s Ohakune STP","lawa-101944",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.4081261699999,175.3827436
"mangatoro at mangahei road","Mangatoro at Mangahei Road","hrc-00026",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.24468,176.18953
"mangatewainui at hardys","Mangatewainui at Hardys","hrc-00351",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.1697799999999,176.19306
"mangatera at u/s manawatu confluence","Mangatera at u/s Manawatu confluence","hrc-00025",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.24085,176.0988
"mangatera at dannevirke","Mangatera at Dannevirke","hrc-00075",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.22455,176.10159
"mangatera at d/s dannevirke stp","Mangatera at d/s Dannevirke STP","lawa-101942",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.22644299,176.1017423
"mangatainoka at u/s tiraumea confluence","Mangatainoka at u/s Tiraumea Confluence","hrc-00344",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.4026299999999,175.88269
"mangatainoka at u/s pahiatua stp","Mangatainoka at u/s Pahiatua STP","hrc-00083",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.4394399999999,175.84022
"mangatainoka at scarborough konini rd","Mangatainoka at Scarborough Konini Rd","hrc-00343",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.4756599999999,175.79573
"mangatainoka at putara","Mangatainoka at Putara","hrc-00021",FALSE,"manawatu-whanganui","hrc","forest","upland",-40.6805199999999,175.54746
"mangatainoka at pahiatua town bridge","Mangatainoka at Pahiatua Town Bridge","hrc-00023",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.4495699999999,175.83121
"mangatainoka at larsons road","Mangatainoka at Larsons Road","hrc-00022",FALSE,"manawatu-whanganui","hrc","forest","upland",-40.6403599999999,175.61099
"mangatainoka at hukanui","Mangatainoka at Hukanui","hrc-00350",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.5659499999999,175.71206
"mangatainoka at d/s pahiatua stp","Mangatainoka at d/s Pahiatua STP","lawa-101941",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.43847492,175.8425347
"mangatainoka at d/s db breweries","Mangatainoka at d/s DB Breweries","lawa-101940",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.41887136,175.870005
"mangatainoka at brewery - s.h.2 bridge","Mangatainoka at Brewery - S.H.2 Bridge","hrc-00024",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.42268,175.86191
"mangapapa at troup rd","Mangapapa at Troup Rd","hrc-00020",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.3419299999999,175.84788
"manganui o te ao at ashworth","Manganui o te Ao at Ashworth","hrc-00349",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.3098699999999,175.20645
"mangahao at ballance","Mangahao at Ballance","hrc-00019",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.43611,175.79173
"mangaatua at u/s woodville stp","Mangaatua at u/s Woodville STP","hrc-00076",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.34449,175.85389
"mangaatua at d/s woodville stp","Mangaatua at d/s Woodville STP","lawa-101933",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.3445402999999,175.8515346
"manawatu at weber road","Manawatu at Weber Road","hrc-00018",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.23947,176.11638
"manawatu at upper gorge","Manawatu at Upper Gorge","hrc-00017",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.33185,175.81803
"manawatu at u/s pncc stp","Manawatu at u/s PNCC STP","hrc-00080",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.38783,175.58234
"manawatu at teachers college","Manawatu at Teachers College","hrc-00015",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.3732899999999,175.62773
"manawatu at opiki bridge","Manawatu at Opiki Br","hrc-00013",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.43535,175.46978
"manawatu at hopelands","Manawatu at Hopelands","hrc-00016",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.3588599999999,175.96286
"manawatu at d/s pncc stp","Manawatu at d/s PNCC STP","lawa-101931",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.39400746,175.5834723
"manakau at s.h.1 bridge","Manakau at S.H.1 Bridge","hrc-00011",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.7243799999999,175.21165
"manakau at cemetery","Manakau at Cemetery","lawa-101930",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.6906844599999,175.1833162
"makuri at tuscan hills","Makuri at Tuscan Hills","hrc-00010",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.5236599999999,175.93115
"makotuku at sh49a","Makotuku at SH49A","hrc-00009",FALSE,"manawatu-whanganui","hrc","forest","upland",-39.3714899999999,175.32457
"makotuku at raetihi","Makotuku at Raetihi","hrc-00007",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.4210199999999,175.2821
"makotuku at d/s raetihi stp","Makotuku at d/s Raetihi STP","lawa-101929",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.4377831799999,175.2854268
"makotuku at above sewage plant","Makotuku at Above Sewage Plant","hrc-00066",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.43825,175.28904
"makorokio at tirohanga station","Makorokio at Tirohanga Station","lawa-101928",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.6913688499999,175.2874893
"makaretu above ohau confluence","Makaretu Above Ohau Confluence","lawa-101926",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.66129648,175.3491642
"makakahi at hamua","Makakahi at Hamua","hrc-00008",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.56517,175.74511
"makakahi at end kaiparoro road","Makakahi at end Kaiparoro Road","hrc-00348",FALSE,"manawatu-whanganui","hrc","forest","upland",-40.71343,175.60673
"makahika above ohau confluence","Makahika Above Ohau Confluence","lawa-101924",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.65584762,175.3513385
"kumeti at te rehunga","Kumeti at Te Rehunga","hrc-00006",FALSE,"manawatu-whanganui","hrc","rural","upland",-40.21971,176.01202
"kuku at n. johnstone farm bridge","Kuku at N. Johnstone Farm Bridge","lawa-101920",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.67330208,175.1969459
"koputaroa at tavistock rd","Koputaroa at Tavistock Rd","hrc-00347",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.5966799999999,175.33744
"kiwitea at kimbolton rd","Kiwitea at Kimbolton Rd","hrc-00346",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.2109,175.59674
"kahuterawa at keebles farm","Kahuterawa at Keebles Farm","hrc-00345",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.39313,175.59101
"kahuterawa at johnstons rata","Kahuterawa at Johnstons Rata","hrc-00005",FALSE,"manawatu-whanganui","hrc","forest","lowland",-40.4490699999999,175.62164
"hokio at lake horowhenua","Hokio at Lake Horowhenua","hrc-00004",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.605,175.23608
"hautapu at us rangitikei river conf","Hautapu at US Rangitikei River Conf","hrc-00002",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.7537599999999,175.83617
"hautapu at alabasters","Hautapu at Alabasters","hrc-00003",FALSE,"manawatu-whanganui","hrc","rural","upland",-39.6568799999999,175.78086
"arawhata drain at hokio beach road","Arawhata Drain at Hokio Beach Road","hrc-00001",FALSE,"manawatu-whanganui","hrc","rural","lowland",-40.6219,175.24728
"waihopai river at craiglochart","Waihopai River at Craiglochart","mdc-00030",FALSE,"marlborough","mdc","rural","upland",-41.62117201,173.68897967
"branch river at weir intake","Branch River at Weir Intake","mdc-00005",FALSE,"marlborough","mdc","forest","upland",-41.70014713,173.18326957
"awatere river at awapiri","Awatere River at Awapiri","mdc-00003",FALSE,"marlborough","mdc","rural","upland",-41.83477611,173.73081669
"graham river at road bridge","Graham River at Road Bridge","mdc-00010",FALSE,"marlborough","mdc","forest","lowland",-41.27076198,174.07392726
"wairau river at dip flat","Wairau River at Dip Flat","mdc-00035",FALSE,"marlborough","mdc","forest","upland",-41.89556561,172.92254641
"are are creek at kaituna tuamarina track","Are Are Creek at Kaituna Tuamarina Track","mdc-00001",FALSE,"marlborough","mdc","rural","lowland",-41.46644209,173.82486088
"kaituna river at higgins bridge","Kaituna River at Higgins Bridge","mdc-00012",FALSE,"marlborough","mdc","rural","lowland",-41.31128476,173.77473321
"doctors creek upstream taylor","Doctors Creek Upstream Taylor","mdc-00008",FALSE,"marlborough","mdc","rural","lowland",-41.51472761,173.94246076
"mill creek at ormonds","Mill Creek at Ormonds","mdc-00013",FALSE,"marlborough","mdc","rural","upland",-41.56218999,173.5138337
"cullen creek at road bridge","Cullen Creek at Road Bridge","mdc-00006",FALSE,"marlborough","mdc","forest","lowland",-41.29465472,173.85758011
"omaka river at hawkesbury road bridge","Omaka River at Hawkesbury Road Bridge","mdc-00015",FALSE,"marlborough","mdc","rural","lowland",-41.52290352,173.81681618
"wairau river at tuamarina","Wairau River at Tuamarina","mdc-00036",FALSE,"marlborough","mdc","rural","lowland",-41.44016647,173.96508209
"waitohi river at state highway one","Waitohi River at State Highway One","mdc-00034",FALSE,"marlborough","mdc","urban","lowland",-41.29364252,174.00495969
"kenepuru stream at kenepuru head","Kenepuru Stream at Kenepuru Head","mdc-00011",FALSE,"marlborough","mdc","rural","lowland",-41.16612951,174.12387854
"murphys creek at nelson street","Murphys Creek at Nelson Street","mdc-00014",FALSE,"marlborough","mdc","urban","lowland",-41.50874417,173.94167897
"rai river at rai falls","Rai River at Rai Falls","mdc-00022",FALSE,"marlborough","mdc","rural","lowland",-41.28556058,173.57463968
"ohinemahuta river at northbank road","Onamalutu River at Northbank Road","mdc-00016",FALSE,"marlborough","mdc","forest","lowland",-41.47790727,173.78116979
"opaoa river at hammerichs road","Opawa River at Hammerichs Road","mdc-00019",FALSE,"marlborough","mdc","rural","lowland",-41.48709991,173.90917839
"opouri river at tunakino valley road","Opouri River at Tunakino Valley Road","mdc-00017",FALSE,"marlborough","mdc","rural","lowland",-41.21217636,173.62272553
"tuamarina river at state highway one","Tuamarina River at State Highway One","mdc-00025",FALSE,"marlborough","mdc","rural","lowland",-41.43823364,173.96463451
"flaxbourne river at quarry","Flaxbourne River at Quarry","mdc-00009",FALSE,"marlborough","mdc","rural","lowland",-41.83359628,174.17396926
"waima (ure) river at sh1 bridge","Waima (Ure) River at SH1 Bridge","mdc-00027",FALSE,"marlborough","mdc","rural","lowland",-41.90198596,174.11131256
"awatere river at river mouth","Awatere River at River Mouth","mdc-00002",FALSE,"marlborough","mdc","rural","lowland",-41.60808432,174.15146174
"duncan stream at outlet","Duncan Stream at Outlet","mdc-00007",FALSE,"marlborough","mdc","rural","lowland",-41.28193721,173.90219322
"te hoiere/pelorus river at kahikatea flat","Pelorus River at Kahikatea Flat","mdc-00021",FALSE,"marlborough","mdc","forest","lowland",-41.30153522,173.56840131
"te hoiere/pelorus river at fishermans flat","Pelorus River at Fishermans Flat","mdc-00020",FALSE,"marlborough","mdc","rural","lowland",-41.30073927,173.71156417
"wakamarina river at sh6","Wakamarina River at SH6","mdc-00031",FALSE,"marlborough","mdc","forest","lowland",-41.29102334,173.66894164
"waihopai river at sh63 bridge","Waihopai River at SH63 Bridge","mdc-00029",FALSE,"marlborough","mdc","rural","lowland",-41.52835529,173.73221222
"ronga river at upstream rai river","Ronga River at Upstream Rai River","mdc-00023",FALSE,"marlborough","mdc","rural","lowland",-41.21043507,173.59601344
"spring creek at wairau river floodgates","Spring Creek at Wairau River Floodgates","mdc-00024",FALSE,"marlborough","mdc","rural","lowland",-41.44547299,173.97029634
"black birch stream at awatere intake","Black Birch Stream at Awatere Intake","mdc-00004",FALSE,"marlborough","mdc","forest","upland",-41.70749614,173.88026864
"maitai south branch at intake","Maitai South Branch at Intake","ncc-00016",FALSE,"nelson","ncc","forest","upland",-41.29941726,173.36691412
"wakapuaka at hira","Wakapuaka at Hira","ncc-00027",FALSE,"nelson","ncc","forest","lowland",-41.21578438,173.39544662
"lud at 4.7km","Lud at 4.7km","ncc-00030",FALSE,"nelson","ncc","rural","lowland",-41.25036732,173.3815591
"todds at sh6","Todds at SH6","ncc-00021",FALSE,"nelson","ncc","rural","lowland",-41.21402686,173.33620841
"whangamoa at kokorua bridge","Whangamoa at Kokorua Bridge","ncc-00034",FALSE,"nelson","ncc","rural","lowland",-41.12889597,173.5411636
"collins at sh6","Collins at SH6","ncc-00038",FALSE,"nelson","ncc","forest","lowland",-41.15972008,173.53368155
"brook at motor camp","Brook at Motor Camp","ncc-00012",FALSE,"nelson","ncc","forest","lowland",-41.31154835,173.29221908
"hillwood at glen rd","Hillwood at Glen Rd","ncc-00040",FALSE,"nelson","ncc","rural","lowland",-41.20348936,173.35949584
"brook at manuka st","Brook at Manuka St","ncc-00010",FALSE,"nelson","ncc","urban","lowland",-41.27825433,173.28918088
"brook at burn pl","Brook at Burn Pl","ncc-00011",FALSE,"nelson","ncc","forest","lowland",-41.28921044,173.29170139
"wakapuaka at maori pa rd","Wakapuaka at Maori Pa Rd","ncc-00025",FALSE,"nelson","ncc","rural","lowland",-41.18987457,173.41924727
"wakapuaka at duckpond rd","Wakapuaka at Duckpond Rd","ncc-00028",FALSE,"nelson","ncc","forest","lowland",-41.2292104,173.40200646
"maitai at riverside","Maitai at Riverside","ncc-00013",FALSE,"nelson","ncc","urban","lowland",-41.27159588,173.28985592
"dencker at kokorua rd","Dencker at Kokorua Rd","ncc-00039",FALSE,"nelson","ncc","forest","lowland",-41.14096842,173.53693741
"graham at sh6","Graham at SH6","ncc-00037",FALSE,"nelson","ncc","forest","lowland",-41.1853004,173.48743413
"groom at maitai confluence","Groom at Maitai Confluence","ncc-00018",FALSE,"nelson","ncc","forest","lowland",-41.2881737,173.32561357
"poorman at barnicoat walkway","Poorman at Barnicoat Walkway","ncc-00005",FALSE,"nelson","ncc","forest","upland",-41.32811127,173.26330279
"poorman at seaview rd","Poorman at Seaview Rd","ncc-00004",FALSE,"nelson","ncc","urban","lowland",-41.30323727,173.22694876
"teal at 1.9km","Teal at 1.9km","ncc-00032",FALSE,"nelson","ncc","forest","lowland",-41.24010444,173.40098724
"maitai at groom rd","Maitai at Groom Rd","ncc-00015",FALSE,"nelson","ncc","forest","lowland",-41.28842246,173.32683295
"sharland at maitai confluence","Sharland at Maitai Confluence","ncc-00017",FALSE,"nelson","ncc","forest","lowland",-41.27530175,173.32872569
"orphanage at saxton rd east","Orphanage at Saxton Rd East","ncc-00002",FALSE,"nelson","ncc","rural","lowland",-41.32696384,173.21751917
"lud at sh6","Lud at SH6","ncc-00029",FALSE,"nelson","ncc","rural","lowland",-41.21740564,173.39549217
"whangamoa at hippolite rd","Whangamoa at Hippolite Rd","ncc-00036",FALSE,"nelson","ncc","forest","lowland",-41.18887274,173.48406216
"jenkins at pascoe st","Jenkins at Pascoe St","ncc-00006",FALSE,"nelson","ncc","urban","lowland",-41.295048,173.24084684
"york at waimea rd","York at Waimea Rd","ncc-00009",FALSE,"nelson","ncc","urban","lowland",-41.29575659,173.26673193
"hatea at mair park","100194","nrc-00019",FALSE,"northland","nrc","urban","lowland",-35.71100271,174.32972329
"mangahahuru at main road","100237","nrc-00013",FALSE,"northland","nrc","forest","lowland",-35.63994339,174.31310476
"mangahahuru at apotu road","100281","nrc-00014",FALSE,"northland","nrc","rural","lowland",-35.61771787,174.26008474
"awanui at fndc","100363","nrc-00016",FALSE,"northland","nrc","rural","lowland",-35.12158307,173.27541636
"awanui at waihue channel","100370","nrc-00017",FALSE,"northland","nrc","rural","lowland",-35.10803978,173.22728661
"waipapa at landing","101524","nrc-00031",FALSE,"northland","nrc","rural","lowland",-35.20326296,173.96839515
"kerikeri at stone store","101530","nrc-00021",FALSE,"northland","nrc","rural","lowland",-35.21718382,173.96285807
"mangere at knight road","101625","nrc-00001",FALSE,"northland","nrc","rural","lowland",-35.69795439,174.1449511
"waiotu at sh1","102248","nrc-00012",FALSE,"northland","nrc","rural","lowland",-35.53221197,174.22856874
"whakapara at cableway","102249","nrc-00011",FALSE,"northland","nrc","rural","lowland",-35.54190088,174.27149499
"kaihu at gorge","102256","nrc-00006",FALSE,"northland","nrc","rural","lowland",-35.76264196,173.68526146
"manganui at mititai road","102257","nrc-00002",FALSE,"northland","nrc","rural","lowland",-35.96148471,174.11295815
"opouteke at suspension bridge","102258","nrc-00008",FALSE,"northland","nrc","forest","lowland",-35.69565634,173.86768807
"kaeo at dip road","102674","nrc-00020",FALSE,"northland","nrc","rural","lowland",-35.09785338,173.77159365
"waitangi at waimate north road","103178","nrc-00010",FALSE,"northland","nrc","rural","lowland",-35.29616152,173.90069715
"waipoua at sh12","103304","nrc-00007",FALSE,"northland","nrc","forest","lowland",-35.65250409,173.57039274
"ruakaka at flyger road","105008","nrc-00026",FALSE,"northland","nrc","rural","lowland",-35.86945027,174.40261082
"waipapa at forest ranger","101751","nrwqn-00024",FALSE,"northland","nrc",NA,"lowland",-35.27339287,173.6881087
"punakitere at taheke","105231","nrc-00005",FALSE,"northland","nrc","rural","lowland",-35.46260455,173.66127167
"victoria at victoria valley road","105532","nrc-00015",FALSE,"northland","nrc","forest","lowland",-35.147225,173.40764898
"waiarohia at second avenue","108359","nrc-00004",FALSE,"northland","nrc","urban","lowland",-35.72266387,174.31624099
"waipao at draffins road","108941","nrc-00030",FALSE,"northland","nrc","rural","lowland",-35.72655755,174.12530358
"mangamuka at iwitaua road","108978","nrc-00022",FALSE,"northland","nrc","forest","lowland",-35.20920885,173.54106138
"oruru at oruru road","108979","nrc-00024",FALSE,"northland","nrc","rural","lowland",-35.03863042,173.49052107
"hakaru at topuni","109021","nrc-00018",FALSE,"northland","nrc","rural","lowland",-36.20376405,174.49424394
"mangakahia at twin bridges","109096","nrc-00009",FALSE,"northland","nrc","rural","lowland",-35.62991807,173.85405607
"waimamaku at sh12","109098","nrc-00029",FALSE,"northland","nrc","rural","lowland",-35.55860768,173.44871601
"otaika at otaika valley road","110431","nrc-00045",FALSE,"northland","nrc","rural","lowland",-35.77783168,174.27764197
"ngunguru at coalhill lane","110603","lawa-100668",FALSE,"northland","nrc","rural","lowland",-35.64242325,174.42564673
"waitangi at wakelins","101752","nrwqn-00023",FALSE,"northland","nrc",NA,"unstated",-35.27724321,174.04755095
"wairua at purua","101753","nrwqn-00022",FALSE,"northland","nrc","rural","lowland",-35.65281793,174.15189542
"mangakahia at titoki","101038","nrwqn-00021",FALSE,"northland","nrc","rural","lowland",-35.73415795,174.05051642
"kakanui river at clifton falls br","Kakanui at Clifton Falls Bridge","orc-00115",FALSE,"otago","orc","rural","lowland",-45.03179169,170.75220051
"lindsays creek at north rd bridge","Lindsays Creek at North Road Bridge","orc-00119",FALSE,"otago","orc","rural","lowland",-45.85174277,170.52383408
"kye burn at sh85 bridge","Kye Burn at SH85 Bridge","orc-00098",FALSE,"otago","orc","rural","upland",-45.15003543,170.26123708
"tokomairiro river at west branch br","Tokomairiro at West Branch Bridge","orc-00159",FALSE,"otago","orc","rural","lowland",-46.08198102,169.85232574
"manuherikia river at ophir","Manuherikia at Ophir","orc-00047",FALSE,"otago","orc","rural","upland",-45.11085125,169.59158896
"mill creek at fish trap.","Mill Creek at Fish Trap","orc-00049",FALSE,"otago","orc","rural","upland",-44.96747122,168.81436833
"waitahuna river at tweeds bridge","Waitahuna at Tweeds Bridge","orc-00163",FALSE,"otago","orc","rural","lowland",-46.02484629,169.69722631
"pomahaka river at glenken","Pomahaka at Glenken","orc-00131",FALSE,"otago","orc","rural","upland",-45.86593043,169.14033686
"silverstream at taieri depot","Silverstream at Taieri Depot","orc-00066",FALSE,"otago","orc","rural","lowland",-45.87270712,170.32208411
"kauru at ewings","Kauru at Ewings","orc-00117",FALSE,"otago","orc","rural","upland",-45.11102763,170.73635297
"catlins river at houipapa","Catlins at Houipapa","orc-00105",FALSE,"otago","orc","rural","lowland",-46.46115241,169.55050121
"shag river at craig rd","Shag at Craig Road","orc-00133",FALSE,"otago","orc","rural","lowland",-45.42550192,170.66332312
"waipahi river at waipahi","Waipahi at Waipahi","orc-00162",FALSE,"otago","orc","rural","lowland",-46.10746729,169.25167828
"dunstan creek at beattie road","Dunstan Creek at Beattie Road","orc-00012",FALSE,"otago","orc","rural","upland",-44.93943275,169.76486579
"shag river at goodwood pump","Shag at Goodwood Pump","orc-00061",FALSE,"otago","orc","rural","lowland",-45.47478249,170.7547475
"kakanui river at mccones","Kakanui at McCones","orc-00025",FALSE,"otago","orc","rural","lowland",-45.17720505,170.881087
"waianakarua river at browns","Waianakarua at Browns","orc-00081",FALSE,"otago","orc","rural","lowland",-45.25300894,170.84127241
"lindis river at ardgour road","Lindis at Ardgour Road","orc-00041",FALSE,"otago","orc","rural","upland",-44.88495626,169.38427631
"waiareka creek at taipo road","Waiareka Creek at Taipo Road","orc-00082",FALSE,"otago","orc","rural","lowland",-45.15381604,170.88191613
"luggate creek at sh6 bridge","Luggate Creek at SH6 Bridge","orc-00043",FALSE,"otago","orc","rural","upland",-44.7484624,169.26871836
