"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"SQ33148","conway river u/s inland road","ecan-00153",10916,"canterbury","ecan","upland","Rural",-42.462460042992,173.273456191827,"03-Jul-2020","6430000","Forest",421,"Upland"
"SQ33270","kowhai river 100m u/s sh1","ecan-00102",9676,"canterbury","ecan","lowland","Rural",-42.4154852651802,173.631868766433,"03-Jul-2020","6320000","Forest",2,"Lowland"
"SQ33273","lyell creek u/s sh1","ecan-00103",9368,"canterbury","ecan","lowland","Urban",-42.3991108957209,173.679833150177,"03-Jul-2020","6300000","Rural",1,"Lowland"
"SQ33274","lyell creek at mill road","ecan-00176",8756,"canterbury","ecan","lowland","Rural",-42.3765111944835,173.678720369756,"03-Jul-2020","6300000","Rural",10,"Lowland"
"SQ33476","lyell creek above mouth","ecan-10086",9368,"canterbury","ecan","lowland","Urban",-42.4039557526444,173.68424533371,"03-Jul-2020","6310000","Rural",1,"Lowland"
"SQ33899","okarahia stream u/s sh1","ecan-00154",13190,"canterbury","ecan","lowland","Forest",-42.5420066479243,173.450541729351,"03-Jul-2020","6400000","Rural",135,"Lowland"
"SQ33962","waipara river at laidmore rd","ecan-00104",29881,"canterbury","ecan","upland","Rural",-43.0594437966749,172.589733664695,"03-Jul-2020","6590000","Rural",214,"Upland"
"SQ34191","taranaki creek u/s preeces rd","ecan-00106",38534,"canterbury","ecan","lowland","Rural",-43.3048006696495,172.688770481981,"03-Jul-2020","6620200","Rural",6,"Lowland"
"SQ34412","warren creek u/s rorrisons road","ecan-00107",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"03-Jul-2020","6300000","Rural",6,"Lowland"
"SQ34417","pahau river at recorder","ecan-00172",21508,"canterbury","ecan","lowland","Rural",-42.8288704887752,172.897317873205,"03-Jul-2020","6510700","Rural",121,"Lowland"
"SQ34418","dry stream above hurunui confl.","ecan-00173",21729,"canterbury","ecan","lowland","Rural",-42.8336805864753,172.860187248303,"03-Jul-2020","6510800","Rural",149,"Upland"
"SQ34420","hurunui river above swing bridge","lawa-102227",24126,"canterbury","ecan","lowland","Rural",-42.907028389893,173.272968380587,"03-Jul-2020","6510000","Rural",24,"Lowland"
"SQ34538","lee river u/s brooklands farm bridge","ecan-00109",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"03-Jul-2020","6840300","Rural",9,"Lowland"
"SQ34540","waikekewai creek u/s gullivers rd","ecan-00110",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"03-Jul-2020","6832800","Rural",1,"Lowland"
"SQ34557","middle creek u/s beach rd","ecan-00111",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"03-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"SQ34569","te wharau stream u/s charteris bay road","ecan-00155",50285,"canterbury","ecan","lowland","Urban",-43.6541222165407,172.702475051359,"03-Jul-2020","6670500","Rural",0,"Lowland"
"SQ34580","hawkins river u/s deans road","ecan-00112",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"03-Jul-2020","6800600","Rural",269,"Upland"
"SQ34626","living springs stream at allendale","ecan-00135",49920,"canterbury","ecan","lowland","Rural",-43.6409773453805,172.649371923523,"03-Jul-2020","6670340","Rural",0,"Lowland"
"SQ34646","saltwater creek u/s factory rd","ecan-00113",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"03-Jul-2020","6620100","Rural",10,"Lowland"
"SQ34704","waiau river u/s leslie hills road","ecan-00114",17244,"canterbury","ecan","upland","Rural",-42.6882154542009,172.799009745481,"03-Jul-2020","6460000","Forest",238,"Upland"
"SQ34705","waiau river u/s waiau bridge","ecan-00115",15966,"canterbury","ecan","lowland","Rural",-42.6543597722288,173.03486350283,"03-Jul-2020","6460000","Rural",134,"Lowland"
"SQ34706","waiau river u/s sh1","ecan-00116",17847,"canterbury","ecan","lowland","Rural",-42.7191671647482,173.284200534323,"03-Jul-2020","6460000","Rural",26,"Lowland"
"SQ34711","conway river u/s sh1","ecan-00136",14759,"canterbury","ecan","lowland","Rural",-42.5991126280267,173.417846725885,"03-Jul-2020","6430000","Forest",32,"Lowland"
"SQ34865","waitohi river 1.6km u/s hurunui confluence","ecan-00137",23215,"canterbury","ecan","upland","Forest",-42.8762436099963,172.749083166737,"03-Jul-2020","6510000","Forest",200,"Upland"
"SQ34866","st leonards drain at recorder","ecan-00138",21717,"canterbury","ecan","lowland","Rural",-42.8325038265467,172.903096631837,"03-Jul-2020","6510700","Rural",283,"Upland"
"SQ34869","mason river d/s sh70","ecan-00139",15738,"canterbury","ecan","upland","Rural",-42.6347062112004,173.064848844442,"03-Jul-2020","6460900","Rural",163,"Upland"
"SQ34884","zephyr stream u/s governors bay road","ecan-00140",49190,"canterbury","ecan","lowland","Forest",-43.6193323981988,172.649768621716,"03-Jul-2020","6670320","Rural",64,"Lowland"
"SQ34903","north brook u/s marsh rd","ecan-00141",39122,"canterbury","ecan","lowland","Rural",-43.3224069854104,172.623152639909,"03-Jul-2020","6640420","Rural",11,"Lowland"
"SQ34905","cam river 50m d/s marsh rd","ecan-00189",38979,"canterbury","ecan","lowland","Rural",-43.3221510815768,172.630218615612,"03-Jul-2020","6640420","Rural",9,"Lowland"
"SQ35080","ashburton river u/s mouth - nth bank","ecan-00168",61477,"canterbury","ecan","lowland","Rural",-44.051088903944,171.804718001994,"03-Jul-2020","6880000","Rural",21,"Lowland"
"SQ35119","twizel river d/s black stilt reserve","ecan-00185",13202,"canterbury","ecan","upland","Rural",-44.3306879606976,170.186715283422,"03-Jul-2020","7116600","Forest",393,"Upland"
"SQ35156","wainui stream u/s wainui main rd","ecan-00156",55894,"canterbury","ecan","lowland","Rural",-43.8152149214658,172.902701061588,"03-Jul-2020","6741000","Rural",44,"Lowland"
"SQ35157","takamatua stream u/s sh75","ecan-00157",54693,"canterbury","ecan","lowland","Rural",-43.7821941017146,172.970424245678,"03-Jul-2020","6740300","Rural",13,"Lowland"
"SQ35172","kahutara river at dairy farm rd","ecan-00160",9520,"canterbury","ecan","lowland","Rural",-42.4081575233949,173.541717802496,"03-Jul-2020","6340000","Forest",180,"Upland"
"SQ35173","blue duck creek above sh1","ecan-00161",6067,"canterbury","ecan","lowland","Forest",-42.2791582986772,173.768140444263,"03-Jul-2020","6280000","Rural",192,"Upland"
"SQ35174","hapuku river at sh1","ecan-00162",7079,"canterbury","ecan","lowland","Rural",-42.3113410056165,173.717602424253,"03-Jul-2020","6290000","Forest",63,"Lowland"
"SQ35234","barrys bay stream u/s barrys bay valley rd","ecan-00163",53930,"canterbury","ecan","lowland","Rural",-43.7607737262461,172.91094265321,"03-Jul-2020","6740700","Rural",36,"Lowland"
"SQ35235","pawsons stream u/s pawsons valley road","ecan-00164",53120,"canterbury","ecan","lowland","Rural",-43.740475723204,172.933227817536,"03-Jul-2020","6740600","Rural",62,"Lowland"
"SQ35236","purau stream 100m u/s purau ave","ecan-00190",49826,"canterbury","ecan","lowland","Urban",-43.6398887786581,172.750504758188,"03-Jul-2020","6670800","Rural",2,"Lowland"
"SQ35545","teddington stream off gebbies pass road","ecan-00191",50899,"canterbury","ecan","lowland","Rural",-43.6738041516159,172.656177282696,"03-Jul-2020","6670420","Rural",31,"Lowland"
"SQ35792","quailburn quailburn road","ecan-00186",15335,"canterbury","ecan","upland","Rural",-44.4190472242949,169.900485924474,"03-Jul-2020","7115200","Rural",526,"Upland"
"SQ35798","hinds river lower beach road","ecan-00193",62422,"canterbury","ecan","lowland","Forest",-44.1049567805405,171.652852136689,"03-Jul-2020","6910000","Rural",9,"Lowland"
"SQ35800","clarence river above river mouth","ecan-00195",3417,"canterbury","ecan","lowland","Rural",-42.1697064366688,173.925876618539,"03-Jul-2020","6210000","Rural",7,"Lowland"
"SQ35818","clarence river over jacks pass","ecan-00192",10805,"canterbury","ecan","upland","Rural",-42.4577108842469,172.841467731169,"03-Jul-2020","6210000","Forest",1093,"Upland"
"SQ35871","otekaieke river special school road","ecan-00188",23435,"canterbury","ecan","upland","Rural",-44.8802143417114,170.53204048668,"03-Jul-2020","7110800","Rural",275,"Upland"
"SQ35872","mandamus river at tekoa road","ecan-00174",20327,"canterbury","ecan","upland","Rural",-42.7877300364061,172.556570509842,"03-Jul-2020","6511000","Forest",416,"Upland"
"SQ35873","ashburton river south branch at quarry road","ecan-00169",50823,"canterbury","ecan","upland","Rural",-43.6600406392925,171.296705817493,"03-Jul-2020","6880300","Forest",472,"Upland"
"SQ35874","gentleman smith stream at hakatere-heron road","ecan-00170",46874,"canterbury","ecan","upland","Rural",-43.5374144020876,171.184322593976,"03-Jul-2020","6881200","Rural",649,"Upland"
"SQ35875","lambies stream at ashburton gorge road","ecan-00171",49582,"canterbury","ecan","upland","Rural",-43.6173618848878,171.181902258707,"03-Jul-2020","6880300","Forest",575,"Upland"
"SQ35876","ahuriri river ben omar","ecan-00187",16923,"canterbury","ecan","upland","Rural",-44.4883902984972,170.058049786652,"03-Jul-2020","7115000","Rural",354,"Upland"
"SQ35962","ohau canal below power station","lawa-102381",13590,"canterbury","ecan","upland","Rural",-44.3475451872091,170.194260221944,"03-Jul-2020","7116600","Forest",346.510009766,"Upland"
"Stony at Mangatete Bridge","38002","trc-00008",6005935,"taranaki","trc","Upland","Forest",-39.2250290649146,173.896921086552,"03-Jul-2020","hangatahua (stony) river","Forest",311,"Upland"
"STY000300","stony river at mangatete road","trc-00008",6005935,"taranaki","trc","upland","Forest",-39.2250290649146,173.896921086552,"03-Jul-2020","hangatahua (stony) river","Forest",311,"Upland"
"STYX01","smacks creek at gardiners road","ccc-00028",44162,"canterbury","ecan","lowland","Urban",-43.4622427363149,172.589518939099,"03-Jul-2020","6640100","Rural",18,"Lowland"
"STYX02","styx river at gardiners road","ccc-00029",44247,"canterbury","ecan","lowland","Rural",-43.4688124753422,172.589301725774,"03-Jul-2020","6640100","Rural",18,"Lowland"
"STYX03","styx river at main north road","ccc-00030",44327,"canterbury","ecan","lowland","Urban",-43.4689725120054,172.617439572524,"03-Jul-2020","6640100","Urban",12,"Lowland"
"STYX04","ka putahi/kaputone creek at blakes road","ccc-00031",43286,"canterbury","ecan","lowland","Rural",-43.4617268213067,172.633980776857,"03-Jul-2020","6640130","Urban",9,"Lowland"
"STYX05","ka putahi/kaputone creek at belfast rd","ccc-00032",43691,"canterbury","ecan","lowland","Rural",-43.4596621439944,172.656159701242,"03-Jul-2020","6640130","Urban",9,"Lowland"
"STYX06","styx river at marshland road bridge","ccc-00033",44137,"canterbury","ecan","lowland","Urban",-43.4640694167338,172.658161372718,"03-Jul-2020","6640100","Urban",8,"Lowland"
"STYX07","styx river at richards bridge","ccc-00034",43308,"canterbury","ecan","lowland","Rural",-43.4473682406571,172.678242764415,"03-Jul-2020","6640100","Urban",5,"Lowland"
"STYX08","styx river at harbour road bridge","ccc-00035",41830,"canterbury","ecan","lowland","Rural",-43.4014011517447,172.691113348629,"03-Jul-2020","6640100","Rural",1,"Lowland"
"Sutton Stream at SH87","sutton stream at sh87","nrwqn-00028",14052240,"otago","orc","upland","Rural",-45.5962017,170.0941362,"03-Jul-2020","unstated","Rural",250,"Upland"
"Taharua Stream at Henrys Bridge","1932","hbrc-00073",8010530,"hawkes bay","hbrc","upland","Rural",-39.0006405543383,176.280758762417,"03-Jul-2020","mohaka river","Rural",699,"Upland"
"Taharua Stream at Red Hut Mohaka Confl","1948","hbrc-00069",8013662,"hawkes bay","hbrc","upland","Rural",-39.0741266946073,176.302240755344,"03-Jul-2020","mohaka river","Rural",707.333333333333,"Upland"
"Taharua Stream at Wairango Rd","1194","hbrc-00056",8007550,"hawkes bay","hbrc","upland","Rural",-38.9152131728977,176.275344993932,"03-Jul-2020","mohaka river","Rural",740.5,"Upland"
"Taharua Stream at Wrights Twin Culvert","1195","hbrc-00055",8008510,"hawkes bay","hbrc","upland","Rural",-38.9478651577823,176.285126278311,"03-Jul-2020","mohaka river","Rural",739,"Upland"
"Taieri at Allanton Bridge","taieri river at allanton bridge","orc-00070",14062640,"otago","orc","lowland","Rural",-45.91094976,170.26241336,"03-Jul-2020","unstated","Rural",78.2928504944,"Lowland"
"Taieri at Linnburn Runs Road","taieri river at linnburn runs road","orc-00074",14048641,"otago","orc","upland","Rural",-45.4835422,169.81390371,"03-Jul-2020","unstated","Forest",540.5,"Upland"
"Taieri at Outram","taieri at outram","orc-00153",14060746,"otago","orc","lowland","Rural",-45.84981152,170.2427733,"03-Jul-2020","unstated","Rural",85.1953697205,"Lowland"
"Taieri at Stonehenge","taieri river at stonehenge","orc-00071",14042138,"otago","orc","upland","Rural",-45.32616959,169.95433519,"03-Jul-2020","unstated","Forest",392,"Upland"
"Taieri at Sutton","taieri river at sutton","orc-00154",14051423,"otago","orc","upland","Rural",-45.56852041,170.14036832,"03-Jul-2020","unstated","Rural",198,"Upland"
"Taieri at Tiroiti","taieri river at tiroiti","orc-00155",14038350,"otago","orc","upland","Rural",-45.25720125,170.27180116,"03-Jul-2020","unstated","Rural",319,"Upland"
"Taieri at Waipiata","taieri river at waipiata","orc-00156",14035378,"otago","orc","upland","Rural",-45.19673042,170.15322202,"03-Jul-2020","unstated","Rural",364.666666666667,"Upland"
"Taipo Stream at Church Road","1201","hbrc-00063",8023742,"hawkes bay","hbrc","lowland","Urban",-39.5137518366636,176.849584877401,"03-Jul-2020","ahuriri catchment","Urban",80,"Lowland"
"Tamaki at Stephensons","tamaki at stephensons","hrc-00048",7037329,"horizons","hrc","upland","Rural",-40.24535,176.06491,"03-Jul-2020","manawatu","Rural",168,"Upland"
"Tamaki at Tamaki Reserve","tamaki at tamaki reserve","hrc-00049",7034557,"horizons","hrc","upland","Forest",-40.12272,176.03354,"03-Jul-2020","manawatu","Forest",404.666666666667,"Upland"
"Taruheru River at Tuckers Rd Bridge","taruheru river at tuckers rd bridge","gdc-00016",5012981,"gisborne","gdc","lowland","Rural",-38.63415353,177.96817629,"03-Jul-2020","taruheru river","Rural",-7.225486397745,"Lowland"
"Taueru River at Gladstone","taueru river at gladstone","gw-00037",9009016,"wellington","gwrc","lowland","Rural",-41.06304782,175.66761699,"03-Jul-2020","ruamahanga river","Rural",93,"Lowland"
"Tauherenikau River at Websters","tauherenikau river at websters","gw-00055",9011002,"wellington","gwrc","lowland","Forest",-41.16791526,175.34926521,"03-Jul-2020","ruamahanga river","Forest",12.5,"Lowland"
"Taurekaitai Stream at Wallingford","1237","hbrc-00036",8033699,"hawkes bay","hbrc","lowland","Rural",-40.2066302691437,176.591121331764,"03-Jul-2020","porangahau river","Rural",40,"Lowland"
"Taylor River at Rail Bridge","taylor river at rail bridge","mdc-00026",11019007,"marlborough","mdc","lowland","Rural",-41.51209271,173.96045758,"03-Jul-2020","unstated","Rural",3,"Lowland"
"Te Arai River at Pykes Weir","te arai river at pykes weir","gdc-00017",5013661,"gisborne","gdc","lowland","Rural",-38.7594811,177.81765186,"03-Jul-2020","waipaoa","Rural",50,"Lowland"
"Te Ngarue Stream D/S Kotomangengi","1274","lawa-101799",8020643,"hawkes bay","hbrc","lowland","Rural",-39.3256738486538,176.907252937595,"03-Jul-2020","waikari","Rural",55,"Lowland"
"Teal at 1.9km","teal at 1.9km","ncc-00032",10010073,"nelson","ncc","lowland","Forest",-41.24010444,173.40098724,"03-Jul-2020","unstated","Forest",169,"Upland"
"Tiraumea at Ngaturi","tiraumea at ngaturi","hrc-00050",7042471,"horizons","hrc","lowland","Rural",-40.4671099999999,175.92279,"03-Jul-2020","manawatu","Rural",100,"Lowland"
"Tiraumea u/s Manawatu Confluence","tiraumea u/s manawatu confluence","hrc-00051",7040386,"horizons","hrc","lowland","Rural",-40.38868,175.88875,"03-Jul-2020","manawatu","Rural",77.6666666666667,"Lowland"
"TK1","Opihi at Grassy Banks (NRWQN) (TK1)","nrwqn-00006",13064740,"canterbury","niwa","lowland","Rural",-44.2621421813965,171.290481567383,"2019-07-11",NA,"Rural",8,"Lowland"
"TK2","Opihi at Rockwood (NRWQN) (TK2)","ecan-00262",13063543,"canterbury","niwa","Upland","Rural",-44.1682624816895,170.941696166992,"2019-07-11",NA,"Rural",186,"Upland"
"TK3","Opuha at Skipton Br. (NRWQN) (TK3)","nrwqn-00008",13062111,"canterbury","niwa","upland","Rural",-44.0789031982422,170.979721069336,"2019-07-11",NA,"Rural",249.333333333333,"Upland"
"TK4","Waitaki at Kurow (NRWQN) (TK4)","nrwqn-00005",13520741,"canterbury","niwa","upland","Rural",-44.7005424499512,170.451187133789,"2019-07-11",NA,"Forest",258,"Upland"
"TK5","Hakataramea above MH Br. (NRWQN) (TK5)","nrwqn-00004",13521035,"canterbury","niwa","upland","Rural",-44.7248039245605,170.49055480957,"2019-07-11",NA,"Forest",216,"Upland"
"TK6","Waitaki at SH1 Br. (NRWQN) (TK6)","nrwqn-00003",13524234,"canterbury","niwa","lowland","Rural",-44.9271202087402,171.100341796875,"2019-07-11",NA,"Forest",13.5,"Lowland"
"Todds at SH6","todds at sh6","ncc-00021",10009452,"nelson","ncc","lowland","Rural",-41.21402686,173.33620841,"03-Jul-2020","unstated","Rural",20,"Lowland"
"Tokanui River at Fortrose Otara Road","tokanui river at fortrose otara road","es-00064",15062815,"southland","es","lowland","Rural",-46.6214459867044,168.879668108632,"03-Jul-2020","tokanui river","Rural",19,"Lowland"
"Tokiahuru at Junction","tokiahuru at junction","hrc-00053",7019277,"horizons","hrc","upland","Forest",-39.4961999999999,175.45767,"03-Jul-2020","whangaehu","Forest",582,"Upland"
"Tokomairiro at West Branch Bridge","tokomairiro river at west branch br","orc-00159",14066851,"otago","orc","lowland","Rural",-46.08198102,169.85232574,"03-Jul-2020","unstated","Rural",161,"Upland"
"Tokomaru River at Horseshoe bend","tokomaru river at horseshoe bend","hrc-00054",7042760,"horizons","hrc","lowland","Forest",-40.48729,175.52598,"03-Jul-2020","manawatu","Forest",82,"Lowland"
"Trotters Creek at Mathesons","trotters creek at mathesons","orc-00079",14044144,"otago","orc","lowland","Rural",-45.39218711,170.8387501,"03-Jul-2020","unstated","Rural",16.5,"Lowland"
"TU1","Whanganui at Te Maire (NRWQN) (TU1)","hrc-00062",7006213,"horizons","niwa","upland","Forest",-38.9425048828125,175.188888549805,"2019-07-11",NA,"Rural",201,"Upland"
"TU2","Tongariro at Turangi (NRWQN) (TU2)","nrwqn-00038",3048532,"waikato","niwa","upland","Forest",-38.9945182800293,175.813095092773,"2019-07-11",NA,"Forest",385.6,"Upland"
"Tuamarina River at State Highway One","tuamarina river at state highway one","mdc-00025",11016362,"marlborough","mdc","lowland","Rural",-41.43823364,173.96463451,"03-Jul-2020","unstated","Forest",0,"Lowland"
"Tuhara Stream D/S Confluence","6970","lawa-102701",8013747,"hawkes bay","hbrc","lowland","Rural",-39.0331641860144,177.515398759556,"03-Jul-2020","nuhaka","Rural",17,"Lowland"
"Tukipo River at State Highway 50","1349","hbrc-00009",8030706,"hawkes bay","hbrc","upland","Rural",-39.9658908494997,176.334202987735,"03-Jul-2020","tukituki river","Rural",236.285714285714,"Upland"
"Tukipo River U/S Makaretu Confluence","1999","lawa-102698",8030909,"hawkes bay","hbrc","upland","Rural",-39.9752142456692,176.481623716439,"03-Jul-2020","tukituki river","Rural",150,"Upland"
"Tukituki River at Ashcott Bridge S.H. 50","1373","hbrc-00039",8030251,"hawkes bay","hbrc","upland","Rural",-39.9352709930361,176.350761235175,"03-Jul-2020","tukituki river","Rural",253,"Upland"
"Tukituki River at Black Bridge","1374","hbrc-00007",8025058,"hawkes bay","hbrc","lowland","Rural",-39.6045571724992,176.93197123346,"03-Jul-2020","tukituki river","Rural",30,"Lowland"
"Tukituki River at Red Bridge","1382","hbrc-00043",8026822,"hawkes bay","hbrc","lowland","Rural",-39.715466431443,176.927895556592,"03-Jul-2020","tukituki river","Rural",38,"Lowland"
"Tukituki River at Tamumu Br.","1397","hbrc-00088",8030794,"hawkes bay","hbrc","lowland","Rural",-39.96233140457,176.682308002222,"03-Jul-2020","tukituki river","Rural",115,"Lowland"
"Tukituki River at Waipuk Onga Road","1403","lawa-102697",8030655,"hawkes bay","hbrc","upland","Rural",-39.9586419235709,176.481821092504,"03-Jul-2020","tukituki river","Rural",150,"Upland"
"Tukituki River at Waipukurau","1404","hbrc-00087",8031182,"hawkes bay","hbrc","lowland","Rural",-39.9887542567825,176.558350228826,"03-Jul-2020","tukituki river","Rural",134,"Lowland"
"Turakina at ONeills Bridge","turakina at oneills bridge","hrc-00055",7032196,"horizons","hrc","lowland","Rural",-40.02572,175.23333,"03-Jul-2020","turakina","Rural",50,"Lowland"
"Turanganui River at Gladstone Rd Bridge","turanganui river at gladstone rd bridge","gdc-00033",5013192,"gisborne","gdc","lowland","Urban",-38.66849384,178.02855565,"03-Jul-2020","waimata river","Rural",-0.019336335361,"Lowland"
"Turitea at No1 Dairy","turitea at no1 dairy","hrc-00353",7040071,"horizons","hrc","lowland","Rural",-40.38548,175.60685,"03-Jul-2020","manawatu","Rural",38,"Lowland"
"Tussock Creek at Cooper Road","tussock creek at cooper road","es-00049",15055845,"southland","es","lowland","Rural",-46.2459936497591,168.413214223016,"03-Jul-2020","oreti river","Rural",39,"Lowland"
"Tutaekuri River at Brookfields Bridge","1424","hbrc-00005",8024544,"hawkes bay","hbrc","lowland","Rural",-39.5685281752153,176.881040366043,"03-Jul-2020","tutaekuri river","Rural",17,"Lowland"
"Tutaekuri River at Lawrence Hut","1429","hbrc-00017",8021245,"hawkes bay","hbrc","upland","Forest",-39.3709401714606,176.439000182698,"03-Jul-2020","tutaekuri river","Forest",471,"Upland"
"Tutaekuri River U/S Mangaone","1441","hbrc-00077",8023221,"hawkes bay","hbrc","lowland","Rural",-39.4849038674626,176.699848189115,"03-Jul-2020","tutaekuri river","Rural",178,"Upland"
"Tutaekuri Waimate Stm at Chesterhope","1447","hbrc-00044",8024777,"hawkes bay","hbrc","lowland","Rural",-39.597090974145,176.863012198487,"03-Jul-2020","ngaruroro","Rural",14,"Lowland"
"Tutaenui Stream at d/s Marton STP","tutaenui stream at d/s marton stp","lawa-101959",7033767,"horizons","hrc","lowland","Rural",-40.10638325,175.3885447,"03-Jul-2020","rangitikei","Rural",124.333333333333,"Lowland"
"Tutaenui Stream at u/s Marton STP","tutaenui stream at u/s marton stp","hrc-00085",7033767,"horizons","hrc","lowland","Rural",-40.10551,175.38734,"03-Jul-2020","rangitikei","Rural",124.333333333333,"Lowland"
"Unnamed Ck @ Adamson Rd Whataroa","unnamed ck @ adamson rd whataroa","wcrc-00025",12040935,"west coast","wcrc","lowland","Rural",-43.173443,170.37734367,"03-Jul-2020","whataroa","Rural",32,"Lowland"
"Unnamed Trib of Waipu at ds Ratana STP","unnamed trib of waipu at ds ratana stp","lawa-101960",7032364,"horizons","hrc","lowland","Rural",-40.0398577199999,175.1677423,"03-Jul-2020","turakina","Rural",59,"Lowland"
"Unnamed Trib of Waipu at us Ratana STP","unnamed trib of waipu at us ratana stp","hrc-00087",7032364,"horizons","hrc","lowland","Rural",-40.04013,175.16846,"03-Jul-2020","turakina","Rural",59,"Lowland"
"Upukerora River at Te Anau Milford Road","upukerora river at te anau milford road","es-00043",15020897,"southland","es","upland","Forest",-45.4101606598051,167.74121317168,"03-Jul-2020","waiau river","Forest",226.5,"Upland"
"Vickers Ck @ Whataroa N Base","vickers ck @ whataroa n base","wcrc-00026",12040989,"west coast","wcrc","lowland","Rural",-43.18302616,170.38296238,"03-Jul-2020","whataroa","Rural",32,"Lowland"
"WA1","Waitara at Bertrand Rd (NRWQN) (WA1)","nrwqn-00036",6002533,"taranaki","niwa","Lowland","Rural",-39.0479011535645,174.255065917969,"2019-07-11",NA,"Rural",42,"Lowland"
"WA2","Manganui at SH3 (NRWQN) (WA2)","nrwqn-00035",6006922,"taranaki","niwa","Upland","Rural",-39.2811698913574,174.261764526367,"2019-07-11",NA,"Rural",329,"Upland"
"WA3","Waingongoro at SH45 (NRWQN) (WA3)","trc-00010",6013024,"taranaki","niwa","Lowland","Rural",-39.5763397216797,174.21028137207,"2019-07-11",NA,"Rural",69.5,"Lowland"
"WA4","Whanganui at Paetawa (NRWQN) (WA4)","nrwqn-00019",7026600,"horizons","niwa","lowland","Rural",-39.7868881225586,175.142517089844,"2019-07-11",NA,"Rural",91,"Lowland"
"WA5","Rangitikei at Mangaweka (NRWQN) (WA5)","hrc-00045",7027408,"horizons","niwa","upland","Rural",-39.8103370666504,175.808120727539,"2019-07-11",NA,"Rural",380,"Upland"
"WA6","Rangitikei at Kakariki (NRWQN) (WA6)","nrwqn-00018",7034275,"horizons","niwa","lowland","Rural",-40.1250534057617,175.4443359375,"2019-07-11",NA,"Rural",74.5,"Lowland"
"WA7","Manawatu at Weber Rd (NRWQN) (WA7)","hrc-00018",7037182,"horizons","niwa","upland","Rural",-40.2405128479004,176.111694335938,"2019-07-11",NA,"Rural",165,"Upland"
"WA8","Manawatu at Teachers Coll. (NRWQN) (WA8)","hrc-00015",7039894,"horizons","niwa","Lowland","Urban",-40.372486114502,175.624130249023,"2019-07-11",NA,"Urban",36,"Lowland"
"WA9","Manawatu at Opiki Br. (NRWQN) (WA9)","hrc-00013",7041173,"horizons","niwa","lowland","Rural",-40.4353637695313,175.469757080078,"2019-07-11",NA,"Rural",10,"Lowland"
"Waianakarua at Browns","waianakarua river at browns","orc-00081",14037549,"otago","orc","lowland","Rural",-45.25300894,170.84127241,"03-Jul-2020","unstated","Rural",45,"Lowland"
"Waiapu River at Rotokautuku Br (SH35)","waiapu river at rotokautuku br (sh35)","gdc-00018",5002964,"gisborne","gdc","lowland","Rural",-37.8944444,178.29512263,"03-Jul-2020","waiapu","Rural",79.5,"Lowland"
"Waiareka Creek at Taipo Road","waiareka creek at taipo road","orc-00082",14032092,"otago","orc","lowland","Rural",-45.15381604,170.88191613,"03-Jul-2020","unstated","Rural",27,"Lowland"
"Waiarua at S.H.5","1489","hbrc-00028",8008804,"hawkes bay","hbrc","upland","Forest",-38.9444047789597,176.50803371711,"03-Jul-2020","mohaka river","Forest",709,"Upland"
"Waiau River at Otoi","1500","hbrc-00081",8009552,"hawkes bay","hbrc","lowland","Rural",-38.9479137664473,177.061617624702,"03-Jul-2020","wairoa river","Forest",141,"Lowland"
"Waiau River at Sunnyside","waiau river at sunnyside","es-00121",15038276,"southland","es","lowland","Forest",-45.7986974283497,167.640024852344,"03-Jul-2020","waiau river","Forest",202,"Upland"
"Waiau River at Tuatapere","waiau river at tuatapere","es-00001",15052505,"southland","es","lowland","Rural",-46.1307733359097,167.685996922745,"03-Jul-2020","waiau river","Forest",22,"Lowland"
"Waihirere Str at Domain","waihirere str at domain","lawa-100333",5012154,"gisborne","gdc","lowland","Forest",-38.57138316,177.94697884,"03-Jul-2020","taruheru river","Rural",99.4360198975,"Lowland"
"Waihopai River at Craiglochart","waihopai river at craiglochart","mdc-00030",11022016,"marlborough","mdc","upland","Rural",-41.62117201,173.68897967,"03-Jul-2020","unstated","Forest",179,"Upland"
"Waihopai River at SH63 Bridge","waihopai river at sh63 bridge","mdc-00029",11019403,"marlborough","mdc","lowland","Rural",-41.52835529,173.73221222,"03-Jul-2020","unstated","Rural",87.3333333333333,"Lowland"
"Waihopai River u/s Queens Drive","waihopai river u/s queens drive","es-00018",15059564,"southland","es","lowland","Rural",-46.3847497460943,168.366722870716,"03-Jul-2020","waihopai stream","Rural",9,"Lowland"
"Waihua River at Waihua Valley Road","1513","lawa-101800",8014548,"hawkes bay","hbrc","lowland","Rural",-39.0417925222396,177.233594502433,"03-Jul-2020","waihua","Rural",157,"Upland"
