"LawaSiteID","Measurement","nMeasures","nFirstYear","nLastYear","numMonths","numQuarters","numYears","proportionNeeded","Observations","KWstat","pvalue","nObs","S","VarS","D","tau","Z","p","MKProbability","AnalysisNote","prop.censored","prop.unique","no.censorlevels","Median","Sen_VarS","AnnualSenSlope","Intercept","Lci","Uci","AnalysisNoteSS","Sen_Probability","Probabilitymax","Probabilitymin","Percent.annual.change","standard","ConfCat","period","frequency","Source","TrendScore"
"LAWA-102150","Nitrate nitrogen",37,1,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102151","Ammoniacal nitrogen",20,2,1,19,19,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=19/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102151","Chloride",38,2,4,37,37,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=37/60  ","Canterbury",NA
"LAWA-102151","Dissolved reactive phosphorus",12,0,1,11,11,10,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=11/60 nQinLY=1/4 nY=10/15","Canterbury",NA
"LAWA-102151","E.coli",34,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102151","Electrical conductivity/salinity",38,2,4,37,37,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=37/60  ","Canterbury",NA
"LAWA-102151","Nitrate nitrogen",38,2,4,37,37,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=37/60  ","Canterbury",NA
"LAWA-102152","Ammoniacal nitrogen",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102152","Chloride",26,0,4,26,26,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=26/60  nY=8/15","Canterbury",NA
"LAWA-102152","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=6/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102152","E.coli",26,0,4,26,26,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=26/60  nY=8/15","Canterbury",NA
"LAWA-102152","Electrical conductivity/salinity",26,0,4,26,26,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=26/60  nY=8/15","Canterbury",NA
"LAWA-102152","Nitrate nitrogen",26,0,4,26,26,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=26/60  nY=8/15","Canterbury",NA
"LAWA-102153","Ammoniacal nitrogen",16,1,0,14,14,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=14/60 nQinLY=0/4 ","Canterbury",NA
"LAWA-102153","Chloride",36,1,3,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102153","Dissolved reactive phosphorus",8,0,0,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=0/4 nY=7/15","Canterbury",NA
"LAWA-102153","E.coli",36,1,3,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102153","Electrical conductivity/salinity",36,1,3,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102153","Nitrate nitrogen",36,1,3,32,32,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102154","Ammoniacal nitrogen",16,1,1,16,16,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102154","Chloride",63,2,4,58,58,15,0.75,58,13.1618217566294,0.00429940982302022,58,-59,1475,392,-0.150510204081633,-1.51019136737756,0.130994600803244,0.934502699598378,"ok",0,0.568965517241379,0,16.9,1475,-0.157579469579035,18.0227537207506,-0.332969706352508,0,"ok",0.940887440638038,0.961683815354364,0.912126175895056,-0.932422896917369,NA,"Very likely improving",15,"quarterly","Canterbury",2
"LAWA-102154","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102154","E.coli",63,2,4,58,58,15,0.75,58,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,"< 3 unique values",1,0.0172413793103448,1,NA,NA,NA,NA,NA,NA,"< 3 unique values",NA,NA,NA,NA,NA,NA,15,"quarterly","Canterbury",NA
"LAWA-102154","Electrical conductivity/salinity",63,2,4,58,58,15,0.75,58,7.57174186621609,0.0557434689188672,58,786,22185.3333333333,1653,0.475499092558984,5.27031626638185,1.36188891498426e-07,6.80944457492129e-08,"ok",0,0.672413793103448,0,330.5,22185.3333333333,6.51778679026651,284.060769119351,4.92693653187375,8.22974200571668,"WARNING: Sen slope influenced by censored values",6.80944457492129e-08,1.86416018003359e-07,2.40354668557354e-08,1.97209887753904,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102154","Nitrate nitrogen",63,2,4,58,58,15,0.75,58,0.556431496035303,0.906329813912527,58,1171,22199,1653,0.708408953418028,7.85270271066949,4.07166030501471e-15,2.03583015250735e-15,"ok",0,0.689655172413793,0,11.8,22199,0.427818448023426,8.75179355783309,0.37233146243853,0.480070460932572,"WARNING: Sen slope influenced by censored values",2.03583015250735e-15,6.20487407990879e-15,6.55013751283051e-16,3.62558006799514,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102155","Ammoniacal nitrogen",17,1,1,16,16,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102155","Chloride",61,2,4,58,58,15,0.75,58,5.78476520846513,0.122564553845911,58,160,22050,1653,0.0967937084089534,1.07076169722534,0.28427659336676,0.14213829668338,"ok",0,0.53448275862069,0,15,22050,0.0695052331113226,14.5047752140818,-0.0235003396248964,0.210807384473628,"WARNING: Sen slope influenced by censored values",0.14213829668338,0.288097555441861,0.0567594883371695,0.463368220742151,NA,"Likely degrading",15,"quarterly","Canterbury",-1
"LAWA-102155","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102155","E.coli",61,2,4,58,58,15,0.75,58,4.10721825071293,0.250116821501162,58,86,11516.3333333333,1653,0.0520266182698125,0.792066804361123,0.428321724683435,0.214160862341718,"ok",0.758620689655172,0.103448275862069,1,0.25,12419.3333333333,0,0.25,0,0,"WARNING: Sen slope influenced by censored values",0.222812764841123,0.999999999999998,2.41172273483424e-21,0,NA,"Likely degrading",15,"quarterly","Canterbury",-1
"LAWA-102155","Electrical conductivity/salinity",61,2,4,58,58,15,0.75,58,1.5566474294722,0.669259171627482,58,572,22100,1653,0.346037507562008,3.84096165371894,0.000122553259800346,6.12766299001732e-05,"ok",0,0.620689655172414,0,275,22100,4.21884844242212,244.940704847742,2.50421585187933,5.96060463261893,"WARNING: Sen slope influenced by censored values",6.12766299001732e-05,0.000279451959153715,1.16269485626368e-05,1.53412670633532,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102155","Nitrate nitrogen",61,2,4,58,58,15,0.75,58,3.48678133338031,0.322480588695318,58,194,22169.3333333333,1653,0.117362371445856,1.29622678773696,0.194897363165834,0.0974486815829172,"ok",0,0.620689655172414,0,9.45,22169.3333333333,0.080098684210526,8.879296875,-0.0132684836165978,0.169132677765221,"WARNING: Sen slope influenced by censored values",0.0974486815829172,0.145839945619097,0.0620230820865012,0.84760512392091,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102156","Ammoniacal nitrogen",15,1,1,15,15,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=15/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102156","Chloride",33,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102156","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102156","E.coli",33,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102156","Electrical conductivity/salinity",33,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102156","Nitrate nitrogen",33,1,4,33,33,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102157","Ammoniacal nitrogen",18,2,1,16,16,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102157","Chloride",33,2,3,31,31,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=31/60  ","Canterbury",NA
"LAWA-102157","Dissolved reactive phosphorus",9,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102157","E.coli",35,1,3,32,31,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=31/60  ","Canterbury",NA
"LAWA-102157","Electrical conductivity/salinity",33,2,3,31,31,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=31/60  ","Canterbury",NA
"LAWA-102157","Nitrate nitrogen",33,2,3,31,31,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=31/60  ","Canterbury",NA
"LAWA-102158","Ammoniacal nitrogen",13,0,1,9,9,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=9/60 nQinLY=1/4 nY=7/15","Canterbury",NA
"LAWA-102158","Chloride",26,0,4,22,22,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=22/60  nY=7/15","Canterbury",NA
"LAWA-102158","Dissolved reactive phosphorus",12,0,1,8,8,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102158","E.coli",20,0,4,19,19,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=19/60  nY=6/15","Canterbury",NA
"LAWA-102158","Electrical conductivity/salinity",26,0,4,22,22,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=22/60  nY=7/15","Canterbury",NA
"LAWA-102158","Nitrate nitrogen",26,0,4,22,22,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=22/60  nY=7/15","Canterbury",NA
"LAWA-102159","Ammoniacal nitrogen",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=1/4 nY=7/15","Canterbury",NA
"LAWA-102159","Chloride",25,0,4,25,25,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=25/60  nY=7/15","Canterbury",NA
"LAWA-102159","Dissolved reactive phosphorus",6,0,1,6,6,6,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=6/60 nQinLY=1/4 nY=6/15","Canterbury",NA
"LAWA-102159","E.coli",25,0,4,25,25,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=25/60  nY=7/15","Canterbury",NA
"LAWA-102159","Electrical conductivity/salinity",25,0,4,25,25,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=25/60  nY=7/15","Canterbury",NA
"LAWA-102159","Nitrate nitrogen",25,0,4,25,25,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=25/60  nY=7/15","Canterbury",NA
"LAWA-102160","Ammoniacal nitrogen",14,2,1,14,14,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=14/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102160","Chloride",33,3,4,32,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102160","Dissolved reactive phosphorus",7,0,1,7,7,7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=7/60 nQinLY=1/4 nY=7/15","Canterbury",NA
"LAWA-102160","E.coli",31,2,4,30,30,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=30/60  ","Canterbury",NA
"LAWA-102160","Electrical conductivity/salinity",33,3,4,32,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102160","Nitrate nitrogen",33,3,4,32,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102161","Ammoniacal nitrogen",16,2,1,16,16,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=16/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102161","Chloride",58,8,3,54,47,15,0.75,47,2.76928754014824,0.428580720925952,47,436,11819.3333333333,1081,0.403330249768733,4.00122309125066,6.30159101012735e-05,3.15079550506368e-05,"ok",0,0.446808510638298,0,29,11819.3333333333,0.613350125944584,25.4732367758186,0.416806267507989,0.819711957070345,"WARNING: Sen slope influenced by censored values",3.15079550506368e-05,0.0001856331094735,4.44107802760146e-06,2.11500043429167,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102161","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102161","E.coli",58,8,3,54,47,15,0.75,47,1.01227477776892,0.798281857096106,47,206,6367,1081,0.190564292321924,2.56913210395095,0.0101953583194208,0.00509767915971041,"ok",0.74468085106383,0.212765957446809,1,0.375,6928,0,0.375,0,0,"WARNING: Sen slope influenced by censored values",0.00689057488912928,0.999998829980974,2.52016865202737e-22,0,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102161","Electrical conductivity/salinity",58,8,3,54,47,15,0.75,47,0.359114040169935,0.948552823318348,47,659,11859.6666666667,1081,0.609620721554117,6.04212425573958,1.52098255089949e-09,7.60491275449743e-10,"ok",0,0.723404255319149,0,360,11859.6666666667,10.408431372549,300.151519607843,8.75614108567651,11.8376121769954,"WARNING: Sen slope influenced by censored values",7.60491275449743e-10,2.46837114405715e-09,2.25949646916654e-10,2.89123093681917,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102161","Nitrate nitrogen",58,8,3,54,47,15,0.75,47,0.291959446240184,0.961533529872682,47,732,11877.3333333333,1081,0.677150786308973,6.70745711250028,1.98045138216148e-11,9.90225691080741e-12,"ok",0,0.829787234042553,0,15.1,11877.3333333333,0.539483041575492,11.9979725109409,0.457309739625054,0.625858201690824,"WARNING: Sen slope influenced by censored values",9.90225691080741e-12,1.8489902951114e-11,5.25955900306798e-12,3.57273537467213,NA,"Very likely degrading",15,"quarterly","Canterbury",-2
"LAWA-102162","Ammoniacal nitrogen",13,0,1,13,13,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=13/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102162","Chloride",35,2,4,33,33,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102162","Dissolved reactive phosphorus",8,0,1,8,8,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=8/60 nQinLY=1/4 nY=8/15","Canterbury",NA
"LAWA-102162","E.coli",33,1,4,31,31,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=31/60  ","Canterbury",NA
"LAWA-102162","Electrical conductivity/salinity",35,2,4,33,33,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102162","Nitrate nitrogen",35,2,4,33,33,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=33/60  ","Canterbury",NA
"LAWA-102163","Ammoniacal nitrogen",18,2,1,17,17,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102163","Chloride",40,4,4,37,37,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=37/60  ","Canterbury",NA
"LAWA-102163","Dissolved reactive phosphorus",9,1,1,9,9,9,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=9/60 nQinLY=1/4 nY=9/15","Canterbury",NA
"LAWA-102163","E.coli",37,2,4,34,34,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=34/60  ","Canterbury",NA
"LAWA-102163","Electrical conductivity/salinity",38,2,4,35,35,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=35/60  ","Canterbury",NA
"LAWA-102163","Nitrate nitrogen",39,3,4,36,36,15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=36/60  ","Canterbury",NA
"LAWA-102164","Ammoniacal nitrogen",19,0,1,18,17,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=17/60 nQinLY=1/4 ","Canterbury",NA
"LAWA-102164","Chloride",38,0,4,35,32,14,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=32/60  ","Canterbury",NA
"LAWA-102164","Dissolved reactive phosphorus",12,0,1,12,11,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insufficient data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"unassessed nQ=11/60 nQinLY=1/4 nY=8/15","Canterbury",NA
